,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,1.76869213656238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-0.2824044912203361,-33.992283,0.057420198,-15.66491,0.37060577,-5.8040113,12.268646,7.6766796,1.4521115,43.85268,43.968197,44.236267,43.471935,0.67886275,0.7,-44.05104,-37.283184,0.000102153776,-102.245316,5.419562,4.8329334,5.9936213,5.4427624,1.0058284e-08,0.3,-12.510895,33.481186,33.484875,33.691566,33.069878,0.019539004,0.4453125,0.3002040386199951,1.2859097639719645
2,20000,-0.2061080076947631,-53.76792,0.026719354,-0.9316299,0.66846657,-12.01404,49.38941,24.616642,5.2833366,69.94502,70.11615,69.89043,69.399704,5.3140078,0.7,-70.73629,-30.682749,0.00027085008,-232.76303,10.777228,10.834868,9.948208,10.649583,6.1973694e-08,0.3,-30.016243,52.847977,52.882187,52.83998,52.569786,0.088503286,0.41875,0.4248368740081787,1.6073006987571716
3,30000,0.015539832657955293,-68.59456,0.033556174,-1.2738137,0.6379561,-19.666681,45.257755,31.315315,10.757869,86.44366,86.22026,86.17356,86.077515,4.0058312,0.7,-86.89191,-29.090748,0.0006805128,-110.02408,16.189442,15.783405,13.865829,15.417004,4.3655748e-10,0.3,-26.340855,67.66239,67.70126,67.8064,67.708755,0.05739092,0.39999998,0.14609193801879883,1.9280197223027546
4,40000,0.044253376895610194,-78.65115,0.039889146,-0.09396911,1.1359787,4.366492,62.608707,138.13733,7.605189,96.02818,95.719444,95.79432,96.012535,3.7485344,0.7,-97.26206,-34.680492,0.00091723545,-154.00087,-8.221315,-6.6836004,0.8226565,-8.586751,3.426685e-08,0.3,-27.03267,77.74259,77.72265,77.8251,77.64076,0.08833757,0.428125,0.1461470127105713,2.245496181646983
5,50000,-0.08093107566831584,-81.24842,0.041153613,-0.28458053,0.8549888,-19.138567,44.00267,24.577763,6.224365,101.92225,102.08663,102.38921,102.134766,1.339797,0.7,-102.30065,-35.062912,0.000739127,-203.0691,14.959915,14.773655,15.431466,15.311929,8.659245e-06,0.3,-32.687958,80.00273,79.98184,80.34953,80.12752,0.082498915,0.5390625,0.13260459899902344,2.5632126371065778
6,60000,-0.12071429234067257,-85.25142,0.042587545,-0.045490324,1.6895593,-13.958095,67.410545,84.930046,7.426792,106.837326,106.77489,106.68435,106.7427,4.113871,0.7,-107.054504,-30.868881,0.00033498422,-207.27402,13.431556,13.708712,10.454727,13.4458475,1.3690443e-08,0.3,-31.27077,84.15828,84.13364,83.99627,83.89754,0.10669185,0.4703125,0.12425470352172852,2.8798558513323465
7,70000,-0.2084202619795216,-88.54458,0.04303749,-1.8934273,0.83054703,-16.565395,33.245987,49.27102,10.081099,109.02171,109.208786,109.06972,108.96727,3.5067885,0.7,-109.398315,-28.384464,0.00086758577,-156.87363,13.267346,13.683373,13.562979,12.882964,4.5123562e-07,0.3,-32.037098,87.465454,87.442245,87.42084,87.43089,0.06970687,0.4890625,0.13628077507019043,3.1984824816385906
8,80000,-0.27069540522984104,-87.45041,0.04234679,0.21892422,1.143904,-23.14389,57.61031,70.88109,6.3789606,109.664345,109.91455,109.9146,110.0389,7.9323764,0.7,-110.46688,-43.203537,0.0015170374,-143.82445,19.443068,19.676773,19.51653,19.301197,8.761883e-07,0.3,-34.314587,86.290634,86.26651,86.458015,86.44595,0.12993908,0.41875,0.12191057205200195,3.517529924710592
9,90000,-0.206664418863925,-89.10315,0.042421963,0.120290786,0.8096439,-11.755269,53.494698,49.994835,5.923894,111.24775,111.423454,111.50452,111.13809,6.6877804,0.7,-111.545616,-30.805197,0.0022654862,-271.2602,8.217938,8.54236,5.980521,9.308704,1.1359155e-05,0.3,-35.31653,87.91063,87.946976,87.89251,87.93589,0.11141137,0.4375,0.07517361640930176,3.836051905155182
