,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,3.3335102181153293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,13.182051364768792,-24.100313,0.058798026,-14.483977,3.238544,4.4811945,28.892263,108.66554,21.350195,45.079895,44.966557,45.501118,44.94066,1.9047734,0.7,-46.951904,-37.669994,0.00031616984,-7.941786,-6.3164463,-4.324808,-2.1728203,-6.1976438,3.929017e-09,0.3,1.2303072,23.73426,23.659111,23.8353,23.54387,0.08872804,0.4328125,2.852447271347046,1.965894893805186
2,20000,4.0441212519127925,-37.492416,0.003573284,-14.423075,3.8153346,9.890356,126.58263,133.56516,23.483078,75.64968,75.391304,77.40854,75.75546,4.1411786,0.7,-77.1027,-74.88209,0.0010391729,-10.126152,-8.308774,-9.224651,-10.189404,-7.6227837,1.2029778e-07,0.3,1.5864968,36.649536,36.634594,36.856956,36.71264,0.2027032,0.43281248,1.2026522159576416,2.571475704511007
3,30000,10.27628432316464,-45.435658,0.00019340558,-20.295568,6.074498,7.0339284,161.31706,253.6973,19.206741,86.90271,87.74863,86.65597,86.595505,8.668045,0.7,-90.82705,-97.3909,0.0005191157,-11.9063835,-6.597528,-8.371925,-4.4529815,-9.084089,7.04579e-07,0.3,0.32285744,44.553886,44.606915,44.181854,44.06007,0.40800196,0.4328125,1.8685665130615234,3.184390397866567
4,40000,15.660419366553446,-50.11949,1.0367949e-05,-27.623951,4.9666367,0.9107448,127.0873,205.4495,13.995939,96.512794,96.11257,95.783264,96.87884,4.581799,0.7,-97.56627,-156.29346,0.0075353873,-13.953911,-3.0467174,-3.1313124,-5.5588555,-3.449241,9.277763e-07,0.3,0.15553942,49.28548,49.370163,48.582077,48.838875,0.39917272,0.45468748,4.629868507385254,3.842822015285492
5,50000,26.810446934004673,-55.61242,5.6041057e-07,-30.320803,7.170188,0.5398922,317.46896,640.5922,28.561043,96.82918,97.1072,96.93531,97.11521,6.4516664,0.7,-100.9823,-188.30466,0.002962171,-13.204859,-1.014967,-0.20334771,-0.01384069,0.5923386,8.362066e-06,0.3,0.64150673,54.652092,54.690742,54.49615,54.493256,0.37112954,0.4578125,3.429359197616577,4.48508821328481
6,60000,29.827876455276915,-54.733414,2.9808675e-08,-22.608685,8.251722,8.80128,304.8013,473.88034,19.344845,97.4622,98.04367,98.41319,98.09449,8.6582155,0.7,-99.69587,-225.57823,0.008039536,-17.02698,-8.403798,-5.610981,-8.094272,-7.5192113,1.0288459e-05,0.3,0.28001198,53.592495,53.728935,54.22119,54.2284,0.39050096,0.434375,4.108599424362183,5.136965755621592
7,70000,13.796370297559843,-55.823532,1.5681716e-09,-30.708412,4.790825,6.465874,657.29486,145.52863,23.15135,96.7973,97.280495,95.50111,95.87555,20.561886,0.7,-98.7901,-233.3012,0.0014015669,-19.495497,-6.9770665,-6.2770443,-8.338157,-5.5134277,1.7214916e-05,0.3,0.6195295,54.68486,54.82456,54.897354,54.73245,0.6612154,0.5359375,2.2977712154388428,5.759548036257426
8,80000,61.584638770779634,-59.327663,8.379785e-11,-50.696293,4.5281525,2.121409,655.7075,102.72136,16.711233,102.89725,102.220245,102.80794,101.84247,22.069633,0.7,-104.63132,-338.11932,0.0011956003,-12.913845,-3.3534367,-2.91339,-3.0403352,-0.16957143,3.3113847e-05,0.3,0.22914326,58.473602,58.49254,57.91094,58.2023,0.71206605,0.4109375,6.3368239402771,6.455219654242198
9,90000,50.41534372625094,-56.51709,4.5518294e-12,-21.539076,9.677843,7.642764,892.01953,536.5232,16.51928,105.52668,107.33149,107.05343,105.40608,16.813053,0.7,-109.4613,-367.60562,0.0024515307,-13.829292,-7.675264,-7.5358305,-9.203073,-6.9170494,9.97464e-07,0.3,0.5358321,55.23678,55.320053,55.166115,55.383865,0.5540484,0.45625,5.2501208782196045,7.133023901780446
10,100000,71.20962674906637,-56.012737,2.4267616e-13,-48.617844,8.174635,8.300331,731.1162,236.28859,16.094994,106.11799,106.19242,106.585625,106.66314,11.274744,0.7,-107.34352,-360.5575,0.0037596864,-17.23051,-9.218544,-6.3714914,-11.96347,-7.4956026,1.9862007e-05,0.3,-0.14931732,54.78592,54.83615,55.561813,55.635506,0.5732119,0.4375,7.262588262557983,7.8419999519983925
11,110000,46.067437990682976,-58.162575,1.2986539e-14,-43.311455,4.324234,-1.2295572,1197.7263,93.23833,19.87722,107.6796,107.57213,106.45364,107.01064,20.049055,0.7,-110.7514,-367.93463,3.9297738e-05,-18.328793,0.7361685,-0.49026573,1.6145371,0.8926672,1.23360705e-05,0.3,0.60686797,57.229805,57.04415,57.128067,57.131733,0.65748155,0.425,4.4962217807769775,8.509207697709401
12,120000,24.957996812691654,-60.348373,6.9784096e-16,-65.713745,3.359284,6.6201243,517.60736,91.83238,14.4951515,110.895584,112.021385,110.962746,111.033455,27.34287,0.7,-112.58043,-392.25513,0.0033517496,-10.768305,-7.528693,-9.431117,-8.138042,-11.609998,2.1636488e-06,0.3,1.0724118,59.3487,59.348476,59.237423,59.313873,0.52963954,0.41562498,2.8683764934539795,9.139648906389873
13,130000,72.18418067925406,-52.982136,3.757666e-17,-86.377014,4.543638,12.312492,1113.507,69.13547,22.693623,104.51808,104.73927,104.47275,105.32431,50.27948,0.7,-105.19225,-527.8018,0.0032181682,-13.670281,-15.256816,-14.817385,-13.87509,-14.305915,8.451753e-09,0.3,-0.38458818,52.14723,51.97683,52.386677,52.505875,1.0542957,0.3796875,6.847082138061523,9.834054160118104
14,140000,55.79181763128987,-59.21542,2.0561652e-18,-30.64809,4.161049,11.044391,1337.5359,101.27018,16.754814,106.82217,107.3315,106.10177,105.67372,17.933556,0.7,-110.72796,-485.78638,0.010078564,-13.800075,-11.994584,-12.13187,-12.266021,-10.98652,2.3497269e-07,0.3,1.0411656,57.722187,57.7455,57.486137,57.675266,0.91453826,0.49374998,5.4565300941467285,10.515769024689993
15,150000,68.12101626384592,-57.238014,1.1307927e-19,-39.820015,6.1684966,10.998971,1652.4894,152.08221,24.190065,101.47678,100.52752,101.33407,101.283516,25.465368,0.7,-102.29321,-633.90936,0.0005360664,-15.126974,-11.6549425,-10.538633,-12.970945,-12.459227,4.0233135e-06,0.3,1.1281028,55.903404,55.8397,56.049435,56.08361,0.94443107,0.434375,6.56609320640564,11.212935825188955
16,160000,78.49086101854948,-56.621372,6.205976e-21,-65.50854,5.03236,4.0501537,1215.5916,128.89603,19.05693,104.74846,104.36993,104.295876,104.04503,16.114048,0.7,-105.11858,-692.8231,0.004834259,-13.517672,-6.7577443,-5.728792,-10.066252,-5.863177,1.3801432e-05,0.3,0.6221815,55.544018,55.358105,55.381214,55.281013,0.72797036,0.44374996,7.4167304039001465,11.924389970302581
