,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,1.7063452215674901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,11.360961848788572,-24.27258,0.058703296,-14.774138,2.7249088,0.51293516,13.465438,177.99496,25.851347,46.333366,46.253574,48.660294,45.671455,2.604567,0.7,-48.916603,-35.10226,8.937031e-05,-8.079878,-1.6985519,-1.1112084,-1.4410071,-1.7910502,1.2102392e-07,0.3,1.0030105,23.813808,23.881592,23.806839,23.670238,0.09840195,0.4078125,1.8350765705108643,1.8106139341990153
2,20000,8.030763592968597,-38.60791,0.0035470934,-14.771938,3.1625385,5.6560526,84.61235,58.934376,28.769163,72.0999,71.16808,70.48657,70.41431,3.4548948,0.7,-72.99011,-75.464325,0.0021515551,-9.324223,-3.4451766,-5.706313,-5.128745,-3.3412693,9.426888e-06,0.3,1.2083639,37.9623,37.984577,38.080853,37.848328,0.22536512,0.40624997,1.598822832107544,2.419204882780711
3,30000,0.8706197557037911,-48.890533,0.00019208979,-15.599125,4.139941,7.969288,156.36464,139.40741,18.060366,85.35329,85.42727,84.81007,85.374916,13.901353,0.7,-87.04436,-125.66334,0.0029716555,-14.5271015,-7.0131617,-7.9873247,-9.228976,-8.322048,6.519258e-06,0.3,0.08187928,48.16204,48.108906,47.983887,47.841816,0.42368418,0.41875,0.7265067100524902,3.0158315896987915
4,40000,19.878993575804298,-49.909607,1.0066331e-05,-28.224361,4.4896603,7.45782,207.18849,90.40544,20.775345,94.259026,94.76865,95.15336,93.97869,6.7575626,0.7,-95.3252,-154.88403,0.0057321163,-14.33858,-6.894302,-7.3474054,-10.9369755,-10.584613,2.2310105e-06,0.3,0.122698605,49.125385,49.116627,49.53118,49.31933,0.41499636,0.45624998,3.653597593307495,3.6464846690495807
5,50000,11.116310597750054,-53.955048,5.357179e-07,-28.594048,5.646563,3.0360682,233.36696,366.94498,22.456244,97.66446,97.63599,98.0765,97.98151,26.574495,0.7,-99.12539,-180.60464,0.0012999298,-12.793026,-1.5206108,-1.5767901,-1.1159031,-1.0918167,3.0510828e-06,0.3,0.27959839,52.92342,53.024536,53.195225,52.873768,0.6178379,0.49374998,1.9151268005371094,4.248817455768585
6,60000,9.723653481289663,-56.80306,2.871581e-08,-37.89618,5.7219706,3.5821965,222.8625,180.97357,24.95696,106.25695,105.77848,106.106445,105.97116,11.059999,0.7,-106.47887,-215.3133,0.0029786322,-16.184832,-4.574926,-3.838259,-0.020334601,-5.8811593,3.22744e-05,0.3,-0.47842774,56.074272,55.958668,56.227985,56.325546,0.63015604,0.4609375,1.6144533157348633,4.846296751499176
7,70000,25.18125543058704,-56.84513,1.5418054e-09,-29.432783,4.917124,7.0522885,739.6007,120.5031,17.147335,105.057465,104.17694,104.29492,104.00489,11.591325,0.7,-106.30971,-269.4448,0.0020527877,-11.742947,-10.271542,-10.262019,-9.100913,-8.940133,2.0937733e-07,0.3,0.393497,55.80269,55.827545,56.19834,56.07401,0.51965404,0.4515625,3.2790400981903076,5.474989263216655
8,80000,29.523987371029282,-56.862606,8.3261266e-11,-44.4255,4.840331,4.950632,607.9441,145.75641,12.498636,103.43254,104.033226,104.162735,104.00115,22.613989,0.7,-105.59129,-287.60712,0.00038265475,-11.971434,-3.3337016,-5.112315,-4.2312717,-5.558108,2.3391797e-06,0.3,-0.3022063,55.71611,55.78633,55.966854,55.96334,0.63308096,0.42343748,3.606153726577759,6.119388477007548
9,90000,47.2811746494285,-55.37853,4.568137e-12,-44.83242,5.0925837,4.453433,646.66547,103.196945,14.471943,103.567856,103.165886,103.980774,103.95369,16.207392,0.7,-106.42315,-329.19382,0.00070548226,-16.59525,-5.914374,-3.5285902,-6.88155,-2.5426202,1.0430813e-08,0.3,-0.4548302,54.316765,54.275536,54.34926,54.392982,0.5336251,0.4578125,5.149168968200684,6.784352254867554
10,100000,35.88105299312755,-55.77182,2.4801678e-13,-49.727104,4.7411733,21.953382,639.3094,74.85076,15.000236,106.64925,106.72984,107.08506,107.07601,21.741827,0.7,-107.79692,-350.6934,0.00056465116,-13.193289,-25.423887,-22.807768,-23.633959,-23.715403,4.69666e-07,0.3,-0.0946713,54.95272,55.051144,55.528526,55.299416,0.70290583,0.46406248,4.073064804077148,7.436649088064829
11,110000,38.62123159662547,-57.126225,1.3510923e-14,-36.11212,6.0327544,3.0718355,915.61505,179.08235,22.531685,104.84098,104.649895,104.34818,104.64793,16.516258,0.7,-107.89303,-443.153,0.008426855,-14.662537,-4.654507,-5.4212046,-5.980681,-5.20985,8.302912e-07,0.3,-0.11755404,55.860157,55.79495,55.11298,55.478497,0.63836217,0.42812496,3.950634002685547,8.08694440126419
12,120000,26.590272361169028,-57.874817,7.325121e-16,-49.271027,7.9613104,10.962048,1046.9911,401.37216,16.648048,103.92324,104.034355,104.32039,104.318634,32.812584,0.7,-104.14168,-491.91367,0.0084838085,-15.817945,-14.852413,-14.652074,-15.296083,-16.891417,2.926495e-06,0.3,0.35975912,56.355526,56.35945,56.367355,56.440636,0.7149062,0.4578125,3.047851800918579,8.715580153465272
13,130000,48.406713407354445,-56.73086,4.0103126e-17,-45.58194,6.0744505,3.9958835,803.03754,320.3545,16.374512,104.727295,105.897865,104.11447,104.117615,13.279728,0.7,-106.81776,-555.5401,0.0031983424,-11.1147585,-8.9128895,-10.118136,-11.029755,-8.897152,6.864936e-06,0.3,0.8363451,55.615368,55.69299,55.45269,55.5997,0.72320914,0.48749998,4.993330001831055,9.3808092157046
14,140000,43.943849552075925,-56.5256,2.1571456e-18,-51.260418,4.8683476,14.272704,930.7373,244.1605,17.101309,102.32531,102.32832,102.49035,102.06275,16.472006,0.7,-102.833534,-554.9895,0.0008941541,-20.674757,-14.48271,-13.798278,-14.858808,-14.44852,2.8374672e-05,0.3,0.532439,55.23132,55.40276,55.439972,55.320457,0.5443261,0.48593748,5.0542004108428955,10.050037944316864
15,150000,47.73060451728116,-56.57453,1.1737814e-19,-62.480698,4.9912853,14.146998,1436.8497,57.517914,16.342224,99.88756,99.34253,101.1357,100.73763,18.967447,0.7,-101.18876,-484.81488,0.0065480783,-14.459316,-13.723483,-15.173578,-13.583165,-13.096234,5.3613517e-06,0.3,0.43889248,55.447746,55.464096,56.00594,55.90061,0.6683802,0.4390625,5.0387372970581055,10.713468313217163
