,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.255503977621363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-2.288332999238315,-35.946438,0.09307236,-1.6898491,1.6032678,-0.6071511,30.039951,34.52295,12.521282,43.49443,43.390285,42.801506,42.045494,6.5991297,0.7,-44.25237,-26.039204,0.0004453607,-9.8087635,-0.39875004,-0.11260277,-0.51081795,0.09281206,2.7097305e-05,0.3,3.2983224,35.319004,35.374,34.89477,34.514732,0.15078244,0.44062498,5.556345462799072,2.1608596007029215
2,20000,-3.0376254189608596,-58.32675,0.11610249,0.030146837,2.145371,-2.3633416,21.624884,37.65676,13.264923,68.38988,67.89774,68.58615,69.177,2.295725,0.7,-69.58487,-19.905918,0.0017150671,-20.8519,1.659211,2.325609,-2.3339462,2.367962,4.2786997e-08,0.3,2.8183496,57.57093,57.612534,57.948914,57.686485,0.17775336,0.4171875,5.528428316116333,2.8215065439542135
3,30000,-0.9540355707025497,-71.5462,0.1095852,-0.36512646,2.105739,1.1678909,26.63694,39.595303,15.378479,83.13487,82.76842,83.4684,83.09073,2.7783444,0.7,-83.30207,-25.363783,0.0082872,-12.92393,-1.2899145,-3.0232103,-2.2459302,-1.571815,4.4921762e-07,0.3,3.3386638,70.78348,70.9071,71.02722,70.868935,0.16380608,0.4515625,5.5269775390625,3.480950891971588
4,40000,-1.8916386003349408,-80.07301,0.093410894,-0.103871584,2.430169,-39.02886,18.428791,45.83731,14.022441,89.083305,89.097786,89.50507,88.41651,2.9513462,0.7,-89.81291,-30.838997,0.0002328782,-9.918587,38.859234,38.93914,34.988483,38.636055,1.0139379e-05,0.3,3.839635,79.49941,79.57994,79.65025,79.54927,0.16079184,0.40937498,5.632878065109253,4.150556846459707
5,50000,-1.75634107665932,-84.77237,0.08063385,0.60227245,1.7206645,-0.65352637,31.454779,43.840492,14.004855,95.223015,95.23583,94.67149,95.83962,2.770673,0.7,-95.45359,-27.805334,0.00055776583,-7.2273316,0.71710265,2.2384257,-2.3196998,-0.6471262,1.688971e-06,0.3,4.6163244,84.27068,84.265625,84.19555,84.18118,0.11997915,0.43281248,5.612436056137085,4.8232673645019535
6,60000,0.7238178496650632,-86.76362,0.069443546,-0.25191498,1.2047404,6.0380306,22.449528,22.17493,16.34514,95.96081,95.97188,95.84536,95.47245,1.3621811,0.7,-96.33194,-32.646988,0.0008424379,-5.276272,-6.1432786,-6.227202,-4.5001135,-5.1164083,6.5045316e-07,0.3,5.043371,86.34634,86.36134,86.35405,86.41725,0.13917366,0.4578125,5.564100980758667,5.49820111989975
7,70000,0.7373596191543011,-87.75059,0.06010072,0.1143291,1.0227822,4.8368397,30.797031,14.689024,15.219997,95.00601,95.12424,95.215996,95.241165,1.2729074,0.7,-95.95007,-32.506447,0.0003782104,-9.582165,-5.238759,-5.19174,-4.9631705,-5.720687,1.7462299e-09,0.3,4.846122,87.2339,87.33803,87.456215,87.3175,0.08251637,0.4296875,5.555861234664917,6.175060443083445
8,80000,4.150595820769996,-89.041046,0.05441889,0.82519007,1.2933469,1.6812812,25.701702,55.79658,14.834767,95.8762,95.76297,95.86707,95.90895,1.6957772,0.7,-96.72427,-30.421171,0.00037543598,-6.9601746,-0.7666357,-1.2148724,-3.5884016,-3.8192902,1.616038e-05,0.3,5.7303514,88.60896,88.65678,88.50549,88.52832,0.097763546,0.4953125,5.611431360244751,6.85428432226181
9,90000,8.743544410981121,-89.26027,0.05184641,-0.7053495,0.9703928,5.1838217,23.746925,18.858324,13.647735,95.957695,95.74232,96.31946,96.53251,1.6678022,0.7,-96.1118,-34.428864,0.0017435462,-5.4779186,-3.17061,-4.457087,-5.9317236,-4.801378,1.2730015e-06,0.3,5.480725,88.791115,88.83292,88.99705,89.14159,0.12624608,0.36562496,5.54706597328186,7.5356123407681785
10,100000,27.67187058092046,-89.36936,0.048811868,-0.7713605,1.0083327,5.0114584,26.52542,38.157707,14.883344,98.51398,98.189415,98.49598,98.45451,1.4450655,0.7,-98.70369,-45.55942,0.001400186,-8.020071,-5.1469383,-3.7384977,-5.056758,-5.325655,1.1804514e-06,0.3,5.4120574,88.823135,88.89342,88.88695,88.78569,0.08697459,0.475,5.718744993209839,8.217735544840496
