,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,4.610975071971804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,47.34735154073485,-42.4714,0.06691061,-4.5854673,0.93740267,2.6651993,15.87281,101.78209,7.607582,60.938087,60.634243,61.20494,60.14835,9.549914,0.7,-67.300735,-23.504293,0.00011935092,-5.377588,-1.8005663,-1.6549742,1.1889389,-2.1011298,3.4165016e-05,0.3,1.622756,40.936897,40.982708,40.822395,40.21885,0.09408634,0.35468748,3.5658023357391357,1.963702380657196
2,20000,53.83033730947718,-66.36322,0.0037451608,-7.481967,0.7276639,-5.667856,34.9472,17.809853,8.727305,86.81973,86.68395,85.66914,85.32708,15.831672,0.7,-93.50221,-48.84444,0.0017007934,-4.2122097,8.782448,7.8797975,10.13879,9.990938,1.1445372e-07,0.3,1.5366756,64.643074,64.62651,64.71408,64.21689,0.19566408,0.490625,3.9492385387420654,2.587628149986267
3,30000,59.91467429810838,-74.35374,0.0001996995,-11.6442,1.5393014,3.8577774,60.951836,61.26712,8.054731,98.00589,98.03811,98.08622,97.87119,6.2086253,0.7,-102.57376,-67.182846,0.0014995228,-7.6497993,-0.095087305,0.30610055,0.3722149,-0.045391932,1.5429687e-07,0.3,1.280463,72.79514,72.80574,72.753105,72.72735,0.1462057,0.44374996,4.37047815322876,3.2141919414202373
4,40000,54.4579717335441,-86.92002,1.0537388e-05,-8.205145,1.0622942,0.5431862,66.43512,24.393158,8.977669,104.77367,104.60256,105.69258,105.42764,3.657286,0.7,-110.24217,-80.34077,0.00095487107,-4.186775,2.2024488,1.8030435,3.0717206,2.3911548,8.5287616e-07,0.3,2.1089401,84.64671,84.633606,84.92544,84.85159,0.123650126,0.421875,3.9545981884002686,3.8216102441151936
5,50000,45.28065311865324,-85.76044,5.4560195e-07,-16.518047,1.5857787,1.6089115,86.62778,65.681625,7.7969623,109.8695,109.70471,110.22012,110.0984,6.5597672,0.7,-114.69934,-105.3573,0.0003192504,-5.845503,1.0040927,0.35866788,1.4927785,0.88348585,2.4818992e-06,0.3,1.5074456,84.101395,83.99351,84.35709,84.0656,0.22965086,0.4625,3.341893196105957,4.425095772743225
6,60000,46.20412544945088,-88.51109,2.857779e-08,-16.682981,0.7872708,-1.0447364,146.31458,30.170513,8.488092,112.505226,112.2228,112.25683,111.396835,3.4963846,0.7,-119.681114,-218.38531,0.00084027136,-6.4756393,2.882936,1.0728884,0.91762227,2.744522,7.099472e-07,0.3,1.5089616,86.70322,86.660194,86.72688,86.66591,0.14172114,0.45468748,3.3830981254577637,5.033459711074829
7,70000,45.046618369551474,-90.853676,1.4994139e-09,-16.299793,1.1697998,0.91245556,134.74808,27.338087,9.7758465,111.301544,111.60907,111.0716,111.02587,2.734221,0.7,-117.73545,-127.01157,0.00039650605,-4.456541,3.3075604,2.7024271,3.0728436,3.2035933,2.1129383e-09,0.3,1.7804925,88.94502,88.86101,88.81821,88.97577,0.11625801,0.3984375,3.3293190002441406,5.638551143805186
8,80000,45.7716068806651,-88.30456,7.825252e-11,-23.33696,0.95777875,-4.1243734,158.64981,23.431551,8.584912,111.63008,110.98689,110.920166,111.3129,3.8463337,0.7,-118.03505,-197.40463,0.00033455435,-3.658522,4.761186,4.9737906,5.538515,5.711903,1.8840656e-07,0.3,1.7860546,86.43666,86.33297,86.40393,86.51432,0.13203515,0.403125,3.387920379638672,6.245462858676911
9,90000,41.89711568747001,-91.03496,4.1087307e-12,-20.582998,0.6757457,-4.409869,351.2905,21.917381,8.95289,111.46258,111.34187,111.22857,111.200775,2.9067745,0.7,-118.43011,-212.93568,0.00022544555,-4.1654816,5.100883,5.291731,4.9327087,4.755711,5.2823456e-08,0.3,1.9285933,89.03044,89.0049,89.005005,88.988495,0.1124781,0.47968748,3.0934743881225586,6.845933043956757
