,epoch,train_loss,mse_loss,var_loss,val_loss
0,0,-17.765555962754195,0.18159120603310522,-3.471911153480755,0.29826936
1,1,-26.80865135781256,0.09731868532547709,-4.780894514425452,0.11330605
2,2,-30.443883510154848,0.08005724252930235,-5.303767604304872,0.08202353
3,3,-33.025517845317246,0.06949734567778684,-5.655715888038904,0.07597287
4,4,-34.570476443724644,0.06389878619056844,-5.8587521832522516,0.06468603
5,5,-36.04343262470576,0.05964437177869226,-6.05918468362568,0.11316106
6,6,-36.948853083318795,0.05737193924117109,-6.1705133998710675,0.058320828
7,7,-38.432531858573334,0.05373286886177414,-6.369202109208552,0.055906884
8,8,-39.09495846634761,0.052382264631036624,-6.454352174136203,0.056192443
9,9,-39.33301947560184,0.05175369543812677,-6.48382733597547,0.05946285
10,10,-40.07558175244695,0.05042783025693669,-6.5825773752338375,0.05066355
11,11,-40.322814042484445,0.049860539149425946,-6.616391112483662,0.05303433
12,12,-40.779181991158744,0.04914066449905831,-6.673485149148191,0.05138858
13,13,-41.06051165687803,0.0485900522951091,-6.709308025258775,0.06408469
14,14,-41.43145351033999,0.0479291245539217,-6.759060605530465,0.048096556
15,15,-42.61753785722564,0.04600041524859045,-6.909480230973742,0.046421755
16,16,-42.1881073164756,0.046750294212204016,-6.856888639896265,0.04662289
17,17,-42.47309818611047,0.04660177409917039,-6.893004204538406,0.047315333
18,18,-42.960949140220194,0.04592023834892594,-6.954390665150751,0.047341216
19,19,-43.04308315169229,0.0459957083666437,-6.962691757345976,0.05152633
20,20,-43.629408845353964,0.04488532835874633,-7.034686896365835,0.0480597
21,21,-43.975119570329234,0.044182406487813235,-7.084669555673869,0.052073695
22,22,-43.53354437696495,0.045381044648147184,-7.026947390859517,0.046370197
23,23,-42.34761413306177,0.04715103577206353,-6.88240265621522,0.056087233
24,24,-43.37883072912744,0.04560556613553663,-7.00468279708627,0.046620525
25,25,-44.32082986872525,0.04382177306803609,-7.128959566278139,0.04501078
26,26,-44.405288725708324,0.043705292378058265,-7.135759491336172,0.044224408
27,27,-44.6672913176235,0.043854309298615224,-7.175670312834072,0.04374804
28,28,-43.97067845858563,0.04460107437283082,-7.086462697516983,0.048344087
29,29,-43.14640459814129,0.04605466968538727,-6.981907633296832,0.047841515
30,30,-44.77221152429001,0.043269982946128445,-7.182118626261943,0.043052446
31,31,-45.56616338747837,0.041613617785843195,-7.283109817325099,0.041313164
32,32,-46.093385024671385,0.04060620532850731,-7.350805502011414,0.040758606
33,33,-45.56023884228181,0.04153099749157494,-7.28217119545434,0.04633756
34,34,-45.17092314967766,0.04190058660499541,-7.235117302251455,0.047327768
35,35,-45.41995662895144,0.041243599006314,-7.274996094348191,0.05144291
36,36,-45.27697420978301,0.04216968972673248,-7.25467490496141,0.047593974
37,37,-46.14933429708211,0.0404005357907844,-7.357865773211612,0.04342763
38,38,-45.11194021556759,0.04232712414342313,-7.228007063256847,0.043362435
39,39,-45.78460389196924,0.04137123087716338,-7.321662289522199,0.044177197
40,40,-45.94720542665823,0.04073038166221279,-7.331001936316796,0.044212326
41,41,-45.867758511475444,0.04085248270755971,-7.3225585787134895,0.045469467
42,42,-46.11318859894662,0.04051279567099067,-7.358571212314191,0.04092906
