,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,5.34086652985424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,5.996890562139894,-29.479242,0.057358325,-8.218208,-0.0037153296,2.2432926,1.0,6.215421,1.4402806,15.875632,1397.0574,6.0939527,56.845528,57.371834,56.245514,55.86811,2.7854772,0.7,-57.5313,-29.006754,0.00026507518,-12.139834,-2.449769,-2.2811093,-2.605625,-1.8248394,1.0139379e-05,0.3,-0.7009262,29.27563,29.328663,29.123672,28.857462,0.13221538,0.43124998,0.7674882411956787,2.6961246609687803
2,20000,21.07523696667076,-48.920105,0.0037297448,-7.3495274,-0.002402541,3.9813378,1.0,2.2061434,-0.47590113,74.8747,79.932175,7.033519,80.30317,80.67758,81.214676,80.57744,6.156012,0.7,-81.36582,-48.53469,0.00025247788,-7.6625137,0.8889285,1.4976096,-4.259427,-1.841228,2.2255526e-06,0.3,-1.1364329,48.36387,48.272774,48.054874,47.956463,0.31725323,0.440625,1.8098196983337402,3.6329005479812624
3,30000,15.564395083206028,-59.115807,0.00023238367,-8.753243,-0.00981681,5.829663,1.0,2.459987,-5.3052764,138.00401,74.068985,7.3511724,90.09682,90.13948,91.370964,90.34507,50.790943,0.7,-90.62898,-88.99009,0.0034760525,-11.435537,-0.10526402,-0.023949772,1.8679993,1.4252136,5.2727455e-06,0.3,-1.2416167,58.189484,58.280266,58.61075,58.236797,0.72281474,0.51874995,1.0790939331054688,4.562299656867981
4,40000,45.94142984471488,-61.694595,1.3932467e-05,-8.812002,0.0033862514,6.8576355,1.0,3.823118,4.4803247,259.5431,129.30005,7.022296,95.05837,94.89692,94.84904,94.56482,95.81622,0.7,-95.518036,-82.31854,0.0009812919,-9.370675,-4.571603,-4.965869,-3.9578314,-2.9955416,1.23507525e-05,0.3,-0.8905757,60.65755,60.66452,60.366898,60.513584,0.9993431,0.44843748,3.515449047088623,5.527581961949666
5,50000,32.81051845928601,-66.60183,9.1262353e-07,-8.859694,-0.00012440607,7.595928,1.0,3.6542628,3.5821862,281.33093,71.626396,14.259018,100.686386,100.51254,99.075226,99.33303,20.16981,0.7,-101.07658,-108.63653,0.0015437526,-9.527237,-5.8489003,-5.856938,-6.62115,-6.131892,3.168988e-06,0.3,-1.2118937,65.74788,65.52434,65.31071,65.409195,0.94108737,0.4625,2.5994579792022705,6.48112842241923
6,60000,34.138625630941775,-66.92801,6.496002e-08,-5.622963,-0.009999571,7.7462974,1.0,2.1794615,-2.584126,539.9543,30.680809,8.068235,101.610825,102.0806,101.618065,101.5654,123.932396,0.7,-102.36503,-116.30243,0.00010552451,-11.245294,-0.26529068,0.35561696,-0.45674935,-2.1991103,1.0911863e-05,0.3,-1.1791675,65.82717,65.72299,65.77979,65.835556,1.2869579,0.4578125,2.3727927207946777,7.429084702332815
7,70000,44.91200881479924,-68.2735,5.690257e-09,-2.320868,-0.013434785,8.745319,1.0,4.427454,-3.8946598,556.8488,86.753555,18.194263,99.389984,100.34503,100.19651,99.24569,163.70276,0.7,-100.96037,-187.22842,0.005869647,-11.843418,0.05074638,0.399219,-3.1757872,-0.11830334,1.0705943e-05,0.3,-1.0721846,66.83646,66.956055,67.11952,67.33836,1.3983977,0.421875,3.267688512802124,8.394157628218332
8,80000,42.628028839578896,-65.11459,6.235352e-10,6.2403154,-0.0050986595,8.794942,1.0,3.2467604,4.325433,497.57898,35.88088,16.049612,98.411964,98.16408,99.00293,98.97978,31.746193,0.7,-98.8617,-166.58232,0.0027194023,-16.0457,-1.4157817,-2.4889648,-3.4741895,-4.292419,7.690363e-06,0.3,-1.6643369,63.707222,63.618988,64.16617,64.17154,0.99508536,0.43906248,2.935119390487671,9.357313366731008
9,90000,86.21610820135386,-67.94775,7.120056e-11,-14.478452,-0.014979295,8.791807,1.0,4.99122,-1.712958,377.4363,469.51758,6.4380836,102.46346,102.17234,102.18599,102.545815,138.4714,0.7,-103.52915,-180.84427,0.00087976374,-17.365889,1.9142749,1.977776,2.056213,3.2298493,7.554889e-07,0.3,-1.6261644,66.574585,66.6515,66.67828,67.348206,1.7320032,0.421875,6.096371173858643,10.371895384788512
