,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
14,140000,34.09177666508937,-67.70366,3.6451555e-13,6.9621873,-0.026219625,9.929286,1.0,3.527229,-6.8309536,736.1745,67.6662,8.108176,102.99446,102.67903,101.83099,102.147026,190.1492,0.7,-103.735275,-218.04509,0.0014378515,-9.653295,-0.5321998,-1.9761531,-1.085167,-1.5688407,6.037485e-06,0.3,-1.4551542,65.93695,65.93564,66.04146,66.41196,2.6419878,0.4515625,2.5124475955963135,15.172479732831318
15,150000,34.71267730090102,-65.33163,4.1806578e-13,2.7346387,-0.01263357,8.961272,1.0,2.9652443,0.3090179,1219.137,71.47221,7.263261,101.19707,101.02397,101.22989,101.42812,122.19605,0.7,-101.92818,-208.18895,0.0058562797,-12.155638,-0.9976179,-1.0950067,1.0359225,-1.3993506,1.2415275e-05,0.3,-1.5808539,63.812073,63.86804,64.232544,64.46205,1.6538165,0.4765625,2.5977866649627686,16.13148998816808
16,160000,42.982031142981214,-68.36523,6.9778477e-13,13.466984,-0.027271006,9.682138,1.0,6.2159553,5.765701,789.69965,461.24088,12.976539,103.62117,103.27614,102.0686,101.97579,83.10779,0.7,-105.59677,-219.60185,0.0017628544,-12.556606,-7.844078,-5.375811,-5.921834,-3.8425276,1.0825635e-06,0.3,-1.3891714,66.68613,66.71968,66.11863,66.42729,1.3044586,0.4890625,3.023858070373535,17.097161388397218
17,170000,38.74298144869707,-68.060036,1.4195575e-12,1.4855795,-0.016309453,10.733019,1.0,3.2035587,-2.2064848,631.2477,45.954823,8.681095,103.074265,103.72507,105.214615,105.25098,33.542248,0.7,-103.86155,-230.50238,0.0013624955,-9.4959545,0.59323376,1.056838,0.52486104,2.1263194,2.1129383e-09,0.3,-1.6301961,66.57599,66.60487,67.00479,67.08686,0.8307854,0.44843748,2.775657892227173,18.061997695763907
18,180000,99.36678586047583,-67.87873,3.8283634e-12,-9.604866,-0.020712925,9.591715,1.0,3.5215883,-1.8552637,435.50595,233.63385,7.3143015,102.23217,102.60975,103.470566,101.64111,42.890602,0.7,-104.103516,-193.02933,0.0037465414,-10.643063,-3.2665427,-2.0166988,-2.0935261,-4.173388,1.8331223e-06,0.3,-1.2855992,66.724846,66.7561,66.43834,66.93088,0.8783042,0.42812496,7.287007808685303,19.099145380655923
19,190000,81.5585710709669,-68.42883,1.2298053e-11,1.9468426,-0.038759213,9.622873,1.0,3.1665177,-1.4986324,1030.3746,52.55365,6.6822805,103.19923,102.78873,103.466385,103.277794,41.236347,0.7,-103.53821,-210.9188,6.823451e-05,-10.685172,1.5347095,2.0253778,1.1771442,0.82255024,3.0205392e-05,0.3,-1.4845929,67.020966,67.05775,67.38373,67.480965,1.0214714,0.421875,5.842251300811768,20.11669148604075
20,200000,76.76678656722042,-65.26569,5.171594e-11,18.297142,-0.041145634,11.247367,1.0,4.7091722,-2.7641196,771.0729,307.6939,6.0725226,102.802444,102.346794,101.89068,102.63635,85.085815,0.7,-103.265,-206.76169,6.902992e-05,-10.330659,-3.8810482,-2.4067194,-1.0356219,-1.9410572,4.418119e-06,0.3,-1.6174744,63.740517,63.72288,63.46135,63.627663,1.6725961,0.4421875,5.568138837814331,21.129143448670707
21,210000,65.65157653031929,-66.905014,2.6303126e-10,-11.065062,-0.04458265,10.935915,1.0,3.6374104,3.9196146,351.65424,76.23146,12.4777775,101.75167,102.10271,102.31567,102.83312,24.789785,0.7,-101.62218,-221.94183,0.003246714,-10.096717,-3.0188715,-2.9261503,-4.509913,-2.7109196,1.0981149e-05,0.3,-1.1688547,65.719696,65.743034,65.75803,66.10653,0.8379263,0.4,4.641801357269287,22.12197511990865
22,220000,80.95494368105123,-66.6692,1.377904e-09,-1.7619486,-0.028648028,9.264259,1.0,2.9620585,0.91420984,489.3136,61.509888,7.9263797,103.07128,103.49581,103.06049,103.32671,80.87651,0.7,-103.914505,-141.92618,0.0013196194,-11.142703,1.5663579,-0.15757808,-3.1997766,0.48446873,3.4787412e-05,0.3,-1.4186134,65.198524,65.15381,65.39988,65.688034,1.4715886,0.465625,5.643438100814819,23.133721295992533
23,230000,59.89662479772498,-68.16794,7.354237e-09,17.301888,-0.03178787,10.513437,1.0,5.1843014,-1.0495524,612.63635,177.97333,6.427225,102.3351,102.60361,103.244354,103.959175,196.6797,0.7,-103.27556,-148.74718,0.0067185564,-12.611985,1.4345676,2.202692,-0.60215163,-0.76507676,0.00016074319,0.3,-1.615895,66.5287,66.59955,66.20527,66.798965,1.8690662,0.421875,4.327242374420166,24.126332167784373
24,240000,63.98448541059142,-67.589966,4.215588e-08,10.7614,-0.029877728,10.310407,1.0,5.2942276,-2.602591,590.07745,274.33246,7.901641,106.48398,104.726326,104.83797,104.5192,41.276176,0.7,-105.24015,-144.6799,0.0011438015,-10.153574,-1.0134897,-1.9466405,-0.47401148,0.81194395,1.4651847e-05,0.3,-1.7500458,65.8573,65.789536,65.63573,65.695885,1.0525073,0.4265625,4.663038969039917,25.125762327512106
25,250000,53.598975900903945,-67.790886,2.690675e-07,-0.48654628,-0.025283879,10.380906,1.0,3.8535542,-1.4725136,292.967,222.62526,8.579325,103.01538,103.474434,104.40179,102.07843,29.614872,0.7,-102.97355,-107.67533,0.0054593603,-8.653803,2.1061578,1.9846534,1.4628171,2.1318429,8.802745e-06,0.3,-1.646122,66.71173,66.74257,66.47451,66.54588,0.95607746,0.5078125,3.942035675048828,26.11121218999227
26,260000,85.98001228689952,-66.2789,1.5658518e-06,9.643682,-0.020383839,10.424356,1.0,3.5520146,-4.5667853,337.89047,84.65267,9.654404,102.704735,102.453964,102.30304,103.062355,99.923515,0.7,-102.6932,-123.76887,0.0035400153,-13.485207,5.5429535,5.1517234,5.770405,5.6836987,9.387732e-06,0.3,-1.6629667,64.49887,64.48248,64.66078,64.86122,1.3558786,0.45468748,5.983055353164673,27.12885619799296
27,270000,49.6274133613109,-68.13034,8.759285e-06,0.13184476,-0.03628355,10.651943,1.0,2.9352107,-0.86161464,279.14673,107.14595,8.851192,102.46147,102.90201,102.509995,102.20715,37.72612,0.7,-103.28859,-91.58662,0.00021161803,-15.860736,1.940423,1.3934493,1.2829279,1.7922795,5.9803282e-05,0.3,-1.91033,66.698456,66.60997,66.56884,66.71349,1.1614478,0.4609375,3.6494522094726562,28.109410655498504
28,280000,69.80135122164603,-68.96658,4.944173e-05,2.2129416,-0.03894901,9.482684,1.0,3.3617775,-3.8380437,169.64491,46.762222,9.710276,103.71266,103.18414,103.029816,103.06267,164.15097,0.7,-104.26402,-69.63817,0.0019010679,-10.646455,5.0677404,4.423029,3.710362,3.4857352,1.2765378e-07,0.3,-1.2689531,67.60327,67.543106,67.174446,67.430435,1.6454213,0.471875,5.021509170532227,29.111927374204
29,290000,37.56926104697337,-68.68724,0.00027596665,-1.3625017,-0.037433356,9.842917,1.0,2.696356,-3.2070184,220.61668,39.155552,16.113056,101.96579,101.96693,101.29932,101.49399,36.193405,0.7,-101.90787,-66.637,0.00057164585,-11.950123,2.217361,4.064123,1.4197966,3.3455827,9.00065e-08,0.3,-1.2209021,67.36228,67.428665,67.40428,67.32733,1.0042049,0.4984375,2.8623385429382324,30.07587947845459
30,300000,40.38161485716866,-66.72594,0.0012452424,-4.5608864,-0.021878606,10.581386,1.0,2.6720853,1.3948686,160.4018,47.983112,8.165335,103.026,103.27213,103.300064,102.281334,13.832918,0.7,-104.01157,-65.72438,0.0033338405,-14.405299,-2.2319157,-1.0608811,-1.4271929,-1.1209813,5.5300626e-07,0.3,-1.1476481,65.77786,65.67113,65.94075,65.959015,0.7880266,0.42343748,2.9449098110198975,31.04143034219742
31,310000,72.94215719838749,-67.98938,0.003683509,2.5081306,-0.0401772,10.306916,1.0,3.1468139,-2.1794858,137.51183,36.61754,6.835883,104.84739,104.410484,102.88168,103.24457,107.41939,0.7,-104.59961,-56.40913,0.0007751929,-10.56748,-3.1365104,-1.182854,-3.6215599,-2.5977325,5.388574e-09,0.3,-1.7914906,66.29783,66.109314,65.71866,66.05,1.5374415,0.4140625,5.304069995880127,32.049069023132326
32,320000,42.716911136831726,-66.21332,0.005403686,0.7944609,-0.03311957,11.24475,1.0,13.529339,-7.3126183,148.15768,2495.1335,8.257728,101.49522,102.55876,103.2716,101.812225,119.18894,0.7,-103.05289,-43.448803,0.0002965695,-14.672363,-14.384364,-18.297028,-18.921078,-13.190432,3.1393022e-06,0.3,-1.6959012,64.259155,64.29113,64.332504,64.63529,2.1258578,0.484375,3.084629535675049,33.02021103700002
33,330000,63.15335452725801,-65.67149,0.0053518377,1.444808,-0.046974853,10.908404,1.0,5.286456,-1.5646586,182.78462,322.41418,9.459557,102.362526,102.11021,102.78467,102.29362,493.2073,0.7,-102.902016,-48.660862,0.0007564433,-17.544493,1.0629574,0.974953,0.6724885,-0.06776294,1.945109e-06,0.3,-1.5813656,63.26652,63.379185,63.64951,63.950596,4.7024746,0.46249998,4.600745677947998,34.01341209808985
34,340000,46.619317580750185,-64.27025,0.004913247,2.5395303,-0.04084746,10.70238,1.0,3.781945,4.256803,132.33755,51.123116,7.065859,103.6121,103.50728,103.64685,103.39598,199.10454,0.7,-104.92146,-42.91232,0.0008592467,-10.243583,-2.083828,-2.9753351,-3.4149468,-4.876413,1.7437153e-06,0.3,-1.4570656,62.90425,63.014427,63.148315,63.09052,2.2010756,0.434375,3.600527048110962,34.991842583815256
35,350000,31.92908153296003,-66.405655,0.004566178,0.15566653,-0.05026564,10.501335,1.0,4.039467,8.258089,138.72357,208.5753,10.62145,103.39913,103.18396,103.39355,103.73584,68.18847,0.7,-103.49278,-47.400307,0.0016609491,-12.488455,-9.3888235,-10.622108,-0.509745,-6.070096,1.9965228e-07,0.3,-1.2252687,64.71623,64.7243,64.49538,65.246284,1.3733464,0.3796875,2.483665704727173,35.949447147051494
36,360000,65.6052275549369,-68.827736,0.00448727,0.7997574,-0.022927744,10.740868,1.0,3.8111491,2.7112787,161.40051,92.159836,7.193613,103.388115,103.12337,103.48753,103.87291,162.57617,0.7,-102.99624,-43.90468,0.0023973645,-10.46679,-1.6398745,0.52357966,0.6316222,1.4843054,3.7629197e-05,0.3,-1.7926348,66.93848,66.9857,66.8745,67.33053,2.5206594,0.4578125,5.258791446685791,36.951261293888095
37,370000,85.48447130271923,-68.466835,0.004326829,0.9820471,-0.051585447,10.974684,1.0,2.9452941,1.2991104,165.35168,113.41782,6.433769,102.147,102.671036,102.66641,102.71923,133.75357,0.7,-104.39042,-50.42803,0.016985774,-10.568274,-3.1047876,-5.7621927,-3.1163464,-4.5966563,3.352081e-05,0.3,-1.659897,66.55971,66.6723,66.30124,66.599,2.1188276,0.48593748,6.642096042633057,37.97535480658213
38,380000,36.65531260332715,-67.005135,0.004363563,-0.3848555,-0.03742322,11.099776,1.0,4.9020147,0.18521214,209.70909,86.70257,10.1605015,102.28417,102.56564,102.86892,101.07114,16.32573,0.7,-102.52597,-48.493893,0.0017226827,-10.253174,-1.4446841,-1.5446601,-1.8560611,-2.0467682,0.0001391628,0.3,-1.2804594,65.57759,65.771576,65.11184,64.976685,1.0379754,0.54375,2.7663769721984863,38.93652801116308
39,390000,67.36893228735326,-64.52322,0.00462185,-0.29957724,-0.036754068,9.842637,1.0,3.1793723,-1.6049473,213.3893,45.46289,9.5209055,102.387955,102.19189,103.05691,101.74294,63.015743,0.7,-103.6315,-54.634895,0.0016350003,-9.171732,-10.292803,-10.484905,-12.756275,-8.592558,3.666386e-05,0.3,-1.1376572,62.850555,62.818947,62.789726,62.65055,1.3861468,0.5171875,5.227458238601685,39.939917993545535
40,400000,59.621282194825135,-62.980106,0.0047534592,-0.8727423,-0.045763213,11.156894,1.0,5.6104918,1.9913015,110.33306,441.5211,9.626017,106.55333,105.767426,106.68361,105.67954,1080.8004,0.7,-106.95354,-40.147312,0.009545148,-14.217096,-13.877809,-14.711945,-0.024985075,-10.247882,0.00010016419,0.3,-1.4479448,61.82098,61.7744,62.207092,61.76191,5.544955,0.42343748,4.580146551132202,40.93122344811757
41,410000,75.20229007814946,-67.5533,0.0047187125,1.5583844,-0.039423406,10.480978,1.0,4.2580314,-0.9313929,161.6575,140.93161,21.404392,104.66689,104.36287,104.893005,104.391136,76.82181,0.7,-106.98191,-43.791737,0.0035336798,-12.190668,-0.8459888,-0.3629989,-8.995411,-1.1178049,5.2868858e-05,0.3,-1.2647765,65.75093,65.77122,65.97012,66.223755,1.424206,0.44374996,5.8442370891571045,41.9443537513415
42,420000,73.82617582153365,-66.77826,0.0045054145,-1.0004418,-0.04687993,11.264496,1.0,2.9950933,-0.062180698,139.21748,34.273384,9.941999,105.355896,105.67479,104.95151,105.5103,33.864967,0.7,-105.35082,-46.523853,0.002408613,-9.638438,-1.3509252,-0.39189684,-2.4422402,-0.65923387,3.7708618e-05,0.3,-1.2433982,65.283035,65.48947,65.29361,65.44531,0.96371484,0.46249998,5.7954981327056885,42.95705711841583
43,430000,71.674060307762,-70.439896,0.004061208,0.23706579,-0.046715174,10.775022,1.0,3.6855412,-2.747524,140.31323,35.731277,7.3705025,104.450775,103.91016,104.695404,104.86766,138.78282,0.7,-104.80032,-51.866547,0.00297046,-11.130539,2.4380171,2.1479282,2.455491,2.8592937,1.6790756e-06,0.3,-1.2241668,69.07021,68.958176,69.00285,69.17854,2.3791966,0.4375,5.306408643722534,43.96419358253479
44,440000,85.2278143966862,-67.82623,0.004427155,-0.52188325,-0.030396877,10.163607,1.0,3.3131716,4.1579266,145.23338,131.09561,6.4815083,104.10008,103.75913,104.76653,104.566124,24.483309,0.7,-103.984604,-46.074017,0.011098311,-11.706925,-2.6777406,-3.2218232,-5.1859307,-3.3755038,0.00012645291,0.3,-1.6113834,66.36789,66.48477,66.421936,66.756485,1.0045263,0.421875,6.201649904251099,44.98497350613276
45,450000,71.08783884722571,-68.3362,0.004565767,2.9638288,-0.030079925,11.911125,1.0,4.0910435,-0.9296204,163.23032,127.36299,12.310681,104.25237,105.36304,103.484535,103.8451,178.36093,0.7,-106.16071,-46.10759,0.0076399697,-10.654977,-3.9890501,-3.3513985,-3.9323473,-2.0047803,1.0171672e-06,0.3,-1.6277561,66.337036,66.38522,65.88475,66.31311,2.249673,0.43124998,5.2473437786102295,45.991113293170926
46,460000,58.87457381779514,-68.26827,0.0043254164,0.53358006,-0.042521752,10.662612,1.0,2.5154567,-2.6909685,157.86237,70.19383,8.721872,104.116875,103.85217,105.18508,103.65177,18.448477,0.7,-105.79463,-55.57595,0.00094764703,-10.00026,-1.2973547,-1.9725931,-2.1112301,-0.3890651,6.755884e-06,0.3,-1.5743715,66.802185,66.734665,66.612526,67.05751,0.9292551,0.40625,4.361912250518799,46.98373495340347
47,470000,51.64153115111554,-66.89532,0.004737452,-1.9130889,-0.028521908,11.321671,1.0,4.6366634,-2.7628727,103.46286,243.50858,7.8248763,105.09779,104.69381,104.04474,104.008224,56.38342,0.7,-104.24361,-49.386517,0.008164422,-9.233658,-1.8422921,-1.1116389,-2.3307323,-1.2195954,1.9900442e-06,0.3,-1.4980608,65.57641,65.57041,65.09906,65.36883,1.2285147,0.4375,3.7900302410125732,47.96826550960541
48,480000,77.31107549695807,-69.15862,0.0050831717,1.2448789,-0.04934082,11.61836,1.0,2.3860688,-1.515019,142.16719,57.93773,8.264433,103.54284,103.03348,103.10153,102.772255,19.100813,0.7,-104.021835,-43.56544,0.0062131956,-15.5193405,-1.6951069,-1.4665865,0.94990903,-0.58580416,1.810561e-06,0.3,-1.2504845,67.52174,67.58179,67.40745,67.43677,1.119503,0.5015625,5.713571310043335,48.98239157994588
49,490000,74.35875721574925,-65.866425,0.0049819723,0.15208453,-0.039141532,10.481635,1.0,3.1168413,1.0946059,129.86563,115.96824,6.822381,102.89545,102.82149,103.05669,102.52065,77.13872,0.7,-103.322174,-58.170628,0.00010551844,-12.399021,-6.2337346,-4.179777,-9.657139,-2.25025,7.0412357e-06,0.3,-1.3368834,63.64967,63.771423,63.551014,63.908028,1.7077588,0.4625,5.831976890563965,49.99931412935257
50,500000,69.4927619592879,-67.98761,0.00531962,1.3123105,-0.029905647,11.4516115,1.0,3.872828,-0.39097983,171.42294,72.52911,6.4386377,102.56459,102.94946,102.349434,102.532974,232.35057,0.7,-104.13189,-37.058395,0.00038018438,-11.999426,-2.1582358,-3.7402377,1.2463387,-2.6431243,1.9992585e-05,0.3,-1.4005017,66.02621,66.16376,65.62735,66.08301,2.1603763,0.44687498,5.052827835083008,51.00395117600759
51,510000,84.42808461101717,-65.77184,0.0050240927,0.5696809,-0.037053157,11.044131,1.0,3.439669,-1.1328574,194.52812,99.91585,16.355177,103.842514,104.20125,104.05411,103.95009,56.88424,0.7,-105.36173,-52.347164,0.0056696283,-11.655871,0.10864079,1.1372459,0.4938612,1.0842232,4.1308926e-06,0.3,-1.2034923,64.09643,64.11536,63.914207,63.977875,1.4821274,0.48593748,6.266146898269653,52.02645200093587
52,520000,61.01979597494006,-68.85121,0.004710574,-2.5884166,-0.03621119,10.915537,1.0,3.033544,-3.6016762,85.09013,45.321266,8.488712,105.44093,106.85022,104.09683,104.34421,15.899182,0.7,-106.07716,-45.967777,0.009432161,-13.890675,2.9303374,3.1413462,1.3273256,3.113022,9.153318e-06,0.3,-1.3505061,67.49028,67.65828,67.4753,67.737015,0.89726144,0.453125,4.508616209030151,53.01649356683095
53,530000,72.79241029323558,-64.474945,0.0046923733,1.8961915,-0.04297686,12.111384,1.0,4.160222,-4.3248286,146.1243,61.71318,8.95796,103.46146,103.4506,104.49798,104.02434,70.12449,0.7,-104.06366,-40.805027,0.0015202272,-18.234043,-3.5115652,-3.7619328,-0.2591647,-8.257171,5.862444e-05,0.3,-1.5627785,62.643063,62.531353,62.7252,62.752968,1.4170272,0.4609375,5.3023459911346436,54.022860475381215
54,540000,61.25420614409411,-66.53476,0.005244217,1.4054334,-0.04677579,11.662234,1.0,5.0450063,-2.8246293,140.36127,48.226532,11.604643,105.34065,105.1654,106.23614,106.064354,110.35791,0.7,-105.91,-42.722042,0.0028811963,-10.159164,-3.9022725,-5.9532843,-0.24425894,-1.3190049,1.745898e-06,0.3,-1.3347352,64.82864,64.90034,65.74377,65.899055,1.392024,0.4078125,4.509103059768677,55.0177206993103
55,550000,77.84033680937415,-66.9303,0.0056152185,-0.19518459,-0.05102362,10.728765,1.0,3.9776077,1.3031405,136.60852,102.44531,7.115283,105.55459,104.99515,106.573906,104.58457,174.99663,0.7,-105.70538,-43.617603,0.007850945,-12.260252,-3.979219,-1.6411288,-6.5164595,1.1510174,5.1961255e-05,0.3,-1.3882673,65.25555,65.3092,65.281555,65.7391,1.7886618,0.428125,5.763103485107422,56.0308363755544
56,560000,87.69186569324958,-64.30687,0.0054308083,-0.94583124,-0.025917545,11.598594,1.0,2.9799118,2.7485538,128.62692,62.148476,7.55389,103.245705,103.59333,103.78163,103.577576,25.100845,0.7,-103.60157,-41.990128,0.00451099,-13.027342,-3.5550385,-4.003469,-5.108447,-3.9754367,0.00016200503,0.3,-1.4330568,62.793877,62.76626,62.756065,63.054886,0.8880504,0.4453125,6.517940521240234,57.05994652112325
57,570000,45.904287808369766,-66.607994,0.0053632907,-0.23501658,-0.032024175,11.5448065,1.0,4.0977936,15.705722,116.992836,61.927322,13.161362,104.47329,104.65892,106.02855,104.67612,152.68596,0.7,-104.903564,-48.097733,0.00450014,-12.384201,-9.259703,-4.328691,-4.300196,-1.2747914,1.701123e-05,0.3,-1.5279577,65.335075,65.44979,65.20187,65.68206,2.5671647,0.43125,3.383234977722168,58.030022438367205
58,580000,81.10047290193089,-68.40757,0.005714011,0.52079105,-0.04750132,11.782689,1.0,2.7052155,-1.0270641,188.50761,25.12907,7.795767,104.160835,104.059906,104.1476,103.92614,99.82742,0.7,-104.93152,-44.485863,0.0018212344,-9.680977,-10.187505,-10.448583,-9.990722,-8.018453,4.2786996e-06,0.3,-1.2598997,66.41398,66.396774,66.31821,66.6883,1.3897507,0.453125,5.947775840759277,59.04918407201767
59,590000,86.11351919235733,-66.52635,0.005562479,1.8775128,-0.047921907,11.47029,1.0,4.0210304,-1.3603821,187.207,112.292694,9.622847,102.770836,102.65124,102.98637,104.18367,57.38951,0.7,-105.52665,-50.926613,0.0011848554,-18.543587,-0.10044497,-0.066167295,0.64189696,-0.6246358,1.3886719e-06,0.3,-1.3518422,64.94557,64.935684,65.301315,65.35862,1.3263109,0.40781248,6.316617965698242,60.069454801082614
60,600000,73.82315407741449,-65.80722,0.0057633044,0.711577,-0.019715793,11.765048,1.0,3.4257812,-1.6000369,162.26968,85.52069,7.8975534,103.349304,103.30958,103.40541,102.84754,363.09402,0.7,-103.87923,-41.005325,0.0002834911,-9.542395,2.1285896,1.5056313,-2.6754951,0.18620378,0.000108964814,0.3,-1.308892,64.20342,64.29186,63.894543,64.106415,2.3340542,0.45,5.6078808307647705,61.0806490778923
