,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.2541069844709662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-2.5263304693584065,-34.457493,0.0899122,-2.925154,-0.00087334216,0.8580777,1.0,0.9525602,0.78958684,17.070057,10.208675,13.804486,41.34589,41.301926,42.33334,41.986908,0.92059344,0.7,-42.968285,-25.192575,0.002378412,-18.502195,-1.9403157,-1.3050656,0.6141491,-1.4193783,2.510831e-07,0.3,3.4067523,33.86964,33.822754,34.19384,33.58236,0.10596786,0.4578125,5.753130912780762,2.9819507956504823
2,20000,-5.983894209837961,-58.839863,0.11281665,0.4881368,0.001050946,1.4784187,1.0,2.0866137,1.5380166,32.956223,52.595238,14.790624,66.581436,66.891,67.001274,66.670296,3.0218542,0.7,-69.3588,-28.18872,0.0014464353,-17.679003,-1.0022045,-1.2378677,-1.7709846,-0.76668084,8.6449296e-07,0.3,2.78027,57.884346,57.871056,58.146126,57.870323,0.18788636,0.3984375,5.8542938232421875,4.022469425201416
3,30000,-0.1886275739439162,-72.139694,0.10805396,-0.4353708,-0.00218165,1.7123543,1.0,1.9407716,2.9983683,26.171255,30.45264,13.881563,81.413414,81.54934,81.45608,82.26283,3.5101688,0.7,-82.12264,-25.486229,0.0006652061,-13.391526,-4.3462315,-2.7150548,-3.7984698,-3.5923746,2.3274158e-06,0.3,3.0343032,71.44072,71.45154,71.10835,71.20321,0.17773698,0.4328125,5.847848653793335,5.06057919661204
4,40000,0.10410937212556241,-79.226395,0.094859414,-0.6958029,-0.003455118,1.9377819,1.0,2.6479788,4.3030977,24.399939,116.136765,13.15867,89.482,89.472466,89.06865,89.04809,5.9853964,0.7,-90.03454,-27.143642,0.0004893288,-13.201593,-4.7242794,-3.4358666,-4.418775,-3.3100169,3.0135269e-07,0.3,3.5707462,78.64874,78.62729,78.420975,78.51935,0.16652423,0.465625,5.877340793609619,6.099136261145274
5,50000,1.0251611942655179,-84.90991,0.082651496,0.89446896,-0.0022663008,2.038593,1.0,1.3083352,4.738306,29.560272,22.463428,13.552259,93.56865,93.51769,93.70391,93.27082,1.0179176,0.7,-93.62323,-26.632969,0.0063044336,-9.158089,-4.010208,-4.552358,-0.94088906,-1.7984042,6.572111e-07,0.3,4.6606903,84.425446,84.37207,84.20694,84.331604,0.12674698,0.4015625,5.838372707366943,7.133446156978607
6,60000,1.8744043200017866,-84.53618,0.06898348,-0.4731031,-0.0029064037,2.1339073,1.0,2.253735,3.7470536,38.554455,56.231686,21.918972,94.08933,94.079216,93.618225,94.9531,15.99923,0.7,-94.08979,-31.2653,0.001103708,-16.077557,-3.7251492,-4.008995,-2.6188593,-2.6992404,2.724555e-06,0.3,4.25676,83.964294,84.063255,84.293755,84.09706,0.19253653,0.45937496,5.797241687774658,8.17033059199651
7,70000,3.1368548142794763,-87.33292,0.058206756,0.2993719,-0.0041166386,2.2265525,1.0,1.4384239,3.2377355,31.61199,47.8648,17.936356,94.97645,95.46565,96.42074,94.93718,2.286619,0.7,-95.945465,-31.46343,0.00034077838,-8.610186,-4.3551235,-2.3857548,-3.2338185,-1.1483362,3.286358e-06,0.3,5.267554,86.799225,86.864235,86.6615,86.74197,0.12519962,0.46875,5.826584100723267,9.211309325695037
8,80000,4.015691243365964,-88.50777,0.051153213,0.56346625,-0.004096948,2.216565,1.0,1.247575,2.5023184,30.87677,17.974173,13.383984,97.756035,97.36024,96.88618,97.33185,3.4052248,0.7,-98.288345,-36.855877,0.0012065513,-11.71251,-2.323633,-2.7998233,-3.7115088,-2.6503704,4.4703485e-09,0.3,4.639206,88.03753,87.96032,87.87405,88.01567,0.098494574,0.4234375,5.928794622421265,10.24546989997228
9,90000,4.622906261859637,-89.806564,0.047285914,0.3545333,-0.005836229,2.4101338,1.0,1.3338561,3.52594,46.020927,83.26628,14.47456,98.27934,98.31359,97.597824,97.532585,1.89428,0.7,-98.94466,-29.835241,0.0005939559,-9.609721,-2.4458792,-2.6740746,-2.053313,-3.6452718,1.08268e-06,0.3,5.3154335,89.37654,89.30719,89.27404,89.12407,0.08613877,0.5046875,6.403292417526245,11.289037497838338
