,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,1.6810297080772405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,0.3905367940860964,-24.32986,0.058150195,-14.054181,1.9497102,-2.0140831,16.638826,68.06023,2.5661755,43.710217,43.63388,43.23535,43.042793,2.807941,0.7,-43.58529,-42.69804,0.0007036658,-219.6312,1.8715736,1.6811699,-0.15293193,1.317488,8.7423365e-07,0.3,-13.841875,23.930477,23.856071,23.661907,23.348026,0.10626453,0.434375,0.7460520267486572,1.8473152240117392
2,20000,0.18461784745432386,-39.03263,0.031843353,0.31764528,2.2733793,2.4807513,56.2159,28.498672,12.305555,69.59448,69.77366,69.882835,70.144745,3.4884572,0.7,-70.59632,-33.55088,0.0016900216,-141.70914,-2.9470634,-2.6021788,-2.8037112,-3.3260844,1.3385488e-08,0.3,-29.119774,38.09771,38.106236,38.326614,38.27108,0.21336883,0.428125,0.2941474914550781,2.444402877489726
3,30000,0.5567862161004822,-46.801155,0.040796258,0.99568594,4.0279207,-1.7825992,78.19075,238.86604,12.55735,84.22063,83.89014,84.534035,83.90247,6.657482,0.7,-84.46201,-36.55726,0.005404325,-402.36755,-2.7185113,-4.4495225,-4.468055,-3.790079,1.7206868e-06,0.3,-30.696665,45.577423,45.567284,45.481125,45.43174,0.3090536,0.49375004,0.48928332328796387,3.0357359051704407
4,40000,3.547157103779556,-52.065407,0.044968233,-0.56627214,5.733376,4.8702636,56.04938,253.20285,13.949106,95.675575,95.56674,95.94966,96.08103,4.0768876,0.7,-95.488174,-26.31391,0.00046035816,-187.16844,-6.734571,-8.040084,-0.7642612,-6.402736,3.5941077e-06,0.3,-30.327408,50.853687,50.853916,51.639435,51.32721,0.30128375,0.41875,1.1391124725341797,3.633810559908549
5,50000,13.61591348244248,-55.207985,0.0459006,-0.65425456,7.528597,15.83801,43.802113,622.6007,12.886177,96.13292,96.92588,98.00055,97.28928,14.834867,0.7,-96.228615,-34.48512,0.0036445225,-187.89056,-18.544722,-17.105534,-12.073361,-18.584406,1.2087822e-05,0.3,-27.428202,53.913914,53.825733,54.235416,54.179802,0.4592836,0.4421875,2.3749022483825684,4.256240157286326
6,60000,16.02265224789929,-55.72431,0.047156084,-0.49803117,4.4997253,12.412988,36.47236,123.43418,11.778796,105.23921,105.95126,105.112305,105.6121,11.187655,0.7,-105.20216,-28.239195,0.0062201447,-241.92393,-16.587418,-16.163975,-16.64,-17.014214,1.0396354e-06,0.3,-31.63005,54.426018,54.250175,54.691772,54.530003,0.44278806,0.45624998,2.1966867446899414,4.874559497833252
7,70000,0.3488631894793697,-54.064224,0.048052475,-0.02230969,6.1776533,6.9660115,43.534634,107.675,5.857483,101.59864,102.68763,102.431656,102.01203,11.527124,0.7,-101.093025,-35.884556,0.006537131,-338.93137,-8.792689,-11.191936,-10.87815,-9.948712,4.0864234e-06,0.3,-35.64655,52.52676,52.59164,53.26522,53.13414,0.6213616,0.3875,0.2930276393890381,5.464166835943858
8,80000,23.848791187165645,-59.319244,0.04858099,-0.31178772,4.9365773,10.204004,59.44726,109.05583,9.110186,105.248825,106.564705,104.95076,105.642494,17.978743,0.7,-106.99858,-26.411903,0.00051474443,-187.55634,-11.358895,-9.053199,-8.917944,-9.906392,8.5667125e-07,0.3,-32.996376,58.02792,58.050938,57.92044,57.695755,0.64380753,0.4640625,2.9299111366271973,6.094747956593832
9,90000,29.84143209244116,-56.85603,0.04976968,-0.91345465,4.068392,6.678329,42.511333,51.312485,10.527971,99.007996,100.409355,100.79436,100.2112,21.371605,0.7,-100.29524,-30.61995,0.0010141812,-306.58023,-5.048808,-7.8922324,-9.498228,-9.205962,6.4233714e-06,0.3,-32.744728,55.604702,55.541977,56.066875,55.831387,0.40709823,0.43124998,3.159871816635132,6.734436043103536
10,100000,28.679767414724672,-56.428448,0.050497208,0.3109136,6.8323092,-1.7177782,43.94265,328.20587,8.518958,104.98145,105.17676,105.53536,105.128716,13.102143,0.7,-104.44615,-22.157393,0.0002195058,-412.37524,0.36975694,-0.25354457,-0.21013522,-2.4152942,1.149997e-06,0.3,-33.181313,55.14054,55.070385,55.427486,55.34958,0.48441333,0.46093747,3.2390599250793457,7.377831109364828
11,110000,22.560190868144154,-59.27906,0.05045901,0.22729188,9.986502,14.967599,47.980824,1426.7493,6.4513927,104.54321,105.38899,105.69282,104.91106,76.20075,0.7,-104.167885,-27.750229,0.008073247,-349.36154,-15.835614,-12.038245,-13.732717,-13.790678,1.0913936e-08,0.3,-37.546623,57.695244,57.938778,57.42614,57.741222,0.80408937,0.4578125,2.5538907051086426,8.008108747005462
12,120000,27.164581818826612,-61.7603,0.050852146,0.06470069,4.022543,7.4972696,39.024536,76.43109,7.58582,101.07012,101.12549,101.45648,101.71242,13.071787,0.7,-101.364845,-32.17145,0.0051211426,-248.08435,-7.486192,-8.199637,-7.9820337,-5.9178953,1.6430278e-07,0.3,-31.83733,60.36262,60.38671,60.76134,60.740875,0.54177547,0.459375,3.157618284225464,8.643803942203522
13,130000,27.481387694446784,-56.170143,0.0516714,0.62327063,5.336427,13.502002,58.821247,333.9493,8.4407215,104.36481,105.30089,103.924515,104.4857,13.380277,0.7,-104.31471,-35.255085,0.00046394975,-475.36966,-12.185545,-13.811587,-14.2647705,-14.749502,0.00014163852,0.3,-43.465027,54.73221,54.851322,54.62446,54.42079,0.6576791,0.5078125,3.0186984539031982,9.276006352901458
14,140000,30.11571636461167,-58.84556,0.05142846,0.9379613,6.0558457,4.890375,45.67868,562.34,5.8101306,106.00541,105.824684,105.21,105.17689,29.045475,0.7,-105.17468,-23.43545,0.001444372,-305.43402,-9.916468,-9.639199,-11.253342,-9.539376,6.9498956e-06,0.3,-38.831955,57.24116,57.398808,57.274895,57.536964,0.8913225,0.44843748,3.54600191116333,9.919443833827973
15,150000,46.51733102224546,-54.84781,0.052671764,-0.033283606,4.613701,11.10258,52.506344,220.9625,11.100902,105.36149,105.26393,105.09186,106.81014,98.67747,0.7,-107.322914,-28.232052,0.0009126678,-2126.7815,-12.266112,-12.952554,-11.250748,-11.070408,1.9620639e-07,0.3,-52.894768,53.2147,53.112663,53.024178,53.11455,1.2870431,0.4421875,4.601470947265625,10.577159102757772
