,epoch,train_loss,mse_loss,var_loss,val_loss
0,0,-23.071024535596468,0.09130392988129493,-4.29108238514748,0.06219691
1,1,-29.982133661491282,0.034674366004765034,-5.280026674394035,0.046907496
2,2,-32.12100984344325,0.029943884809272014,-5.586057651734007,0.044448
3,3,-33.41575393666886,0.027526745904337298,-5.770910465692634,0.039707016
4,4,-34.412828571801356,0.02590684405832665,-5.913173174018939,0.03691246
5,5,-35.175803019640114,0.024640437692315095,-6.021979225224836,0.034707706
6,6,-35.849087450568476,0.023649587186041827,-6.118079792762148,0.033879492
7,7,-36.451546808207254,0.02281206684701885,-6.203974201072077,0.03170395
8,8,-36.908898446377265,0.022221945515423086,-6.269232091943176,0.034126826
9,9,-37.42202592735212,0.021778461076010704,-6.342223725086908,0.031549837
10,10,-37.84340269866691,0.021201612470251187,-6.402655932967461,0.03068765
11,11,-38.16777090009448,0.021115847337098242,-6.448815610344612,0.030024843
12,12,-38.58764825647169,0.020615155380566297,-6.508739949630161,0.02933942
13,13,-38.8674873229633,0.020303463677569113,-6.549126967880296,0.032404065
14,14,-39.22074150002521,0.019994291294690058,-6.599273015006482,0.030802937
15,15,-39.489252013449345,0.020048659254592413,-6.637717356963187,0.028891789
16,16,-39.85431517824129,0.019561294575441653,-6.690026103709796,0.02932458
17,17,-40.13045578022675,0.019069294764334433,-6.729216303514398,0.028353846
18,18,-40.3038256035088,0.01891098351639119,-6.754245269742811,0.028956002
19,19,-40.53387603305635,0.018601071533234113,-6.786928241050515,0.027913854
20,20,-40.725626255414504,0.018588131195798083,-6.814141077778108,0.037002917
21,21,-41.040139062064036,0.018261538793652957,-6.858949100995903,0.027278548
22,22,-41.18526242040946,0.0178206526369674,-6.879664127747711,0.027122885
23,23,-41.40844914631814,0.017559933250550157,-6.911145036882002,0.026267359
24,24,-41.585590381306396,0.017327592930395937,-6.935995015174953,0.02584164
25,25,-41.804948669536266,0.017121683496945223,-6.9671724649689954,0.026285999
26,26,-41.942740425560046,0.01688932844772202,-6.987208177584298,0.027987115
27,27,-42.125586023982265,0.01680820643459302,-7.012878314431903,0.02494105
28,28,-42.22278165027468,0.016631086701122316,-7.026448423571221,0.0403134
29,29,-42.420380161909335,0.016570871457983943,-7.054339565722345,0.025364514
30,30,-42.53820834347427,0.016166227803166424,-7.071267117131077,0.024433097
31,31,-42.65180836059539,0.016139841377715857,-7.08743294067758,0.024658142
32,32,-42.89945929983388,0.015659146679721497,-7.122468497688972,0.024868418
33,33,-42.942818709782195,0.015834775156058047,-7.128505434802354,0.023833062
34,34,-43.0706973984128,0.015427514246431628,-7.1466704495945335,0.024086801
35,35,-43.25133129183057,0.015245758078502604,-7.1718215691870535,0.025264923
36,36,-43.332638670445476,0.015393748463904696,-7.183506006533068,0.023471396
37,37,-43.493395935674634,0.014851566920380877,-7.206037920577679,0.022816667
38,38,-43.539039346248714,0.0147549917393096,-7.21263887694657,0.022969658
39,39,-43.68955283135361,0.014629506451554026,-7.233522801542381,0.023209235
40,40,-43.7911511069746,0.014428449394306705,-7.247856130757934,0.021913862
41,41,-43.864329928443546,0.014362360219428737,-7.258047082409355,0.022197375
42,42,-43.87442362037011,0.015857033884898983,-7.259866693745488,0.023022464
43,43,-44.03522672811157,0.014146746738329838,-7.281927918425258,0.021735776
44,44,-44.18087352728992,0.013979209398737034,-7.30249514873477,0.021732582
45,45,-44.20348258443007,0.013899828531484333,-7.305538432445092,0.021878408
46,46,-44.24493255773193,0.014388163290834961,-7.311311933318033,0.028754402
47,47,-44.40682271696766,0.014121978361242475,-7.334119322137062,0.022440689
48,48,-44.510610223063274,0.01347579682770322,-7.348401312995895,0.02139383
49,49,-44.56824360624357,0.013490800079108673,-7.356773824672028,0.02081608
50,50,-44.585330534672394,0.013428762013297027,-7.358957512038095,0.020790327
51,51,-44.66831298990032,0.013416220887861065,-7.370709948905013,0.020735746
52,52,-44.797884163155565,0.013147698334990915,-7.388657462646255,0.020949276
53,53,-44.91543883467806,0.013059837969239825,-7.405507168784645,0.019842047
54,54,-44.930610936127344,0.013061384461949314,-7.407333307014489,0.020611461
55,55,-44.951404974327325,0.013128269919315759,-7.41020283195543,0.01990608
56,56,-45.05787882992446,0.012898410709987455,-7.425056786023806,0.020626208
57,57,-45.13861810988274,0.01275891784938172,-7.436299612556678,0.019778185
58,58,-45.15722146241561,0.013125570635812638,-7.439061654650646,0.019690644
59,59,-45.231638073180775,0.012678674539824944,-7.44966913701091,0.019482128
60,60,-45.340075525437825,0.012712277010214316,-7.464846187496778,0.020140214
61,61,-45.33439871094982,0.012788857370721057,-7.463814821055711,0.018955374
62,62,-45.33776774416305,0.012738433141091658,-7.4643108807735565,0.02155542
63,63,-45.40298909134006,0.012686269205472361,-7.473268897266862,0.01995053
64,64,-45.474589822702036,0.012393817394262268,-7.4836385487029276,0.019538159
65,65,-45.51642532328888,0.012491849115635143,-7.488831743320323,0.01980578
66,66,-45.534679922257894,0.012458211206782832,-7.491978399008204,0.019135116
67,67,-45.59246857171227,0.012986480142953989,-7.50012818441628,0.019159194
68,68,-45.63855519008439,0.012317041084112496,-7.5062325717746345,0.020117722
69,69,-45.760010274053855,0.012075310921022672,-7.523400731338477,0.018277276
70,70,-45.81529018252039,0.012025756846754726,-7.530169220444579,0.01800463
71,71,-45.813991313642106,0.01199814731324589,-7.530705573642723,0.019151147
72,72,-45.8683790637346,0.012022076589180693,-7.537971831009748,0.018786207
73,73,-45.956242127941756,0.011809724924519975,-7.55017663442817,0.017823728
