,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.256603540079267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-3.41585635336742,-35.88658,0.10366205,-0.68310314,1.1299868,-0.29362416,23.40557,27.672787,10.9562235,43.983402,44.350666,43.703144,43.69519,2.5703163,0.7,-45.324062,-26.566038,0.0016441857,-57.66177,-1.1061811,-1.4093944,0.3897817,0.0715383,4.9301887e-09,0.3,-8.39373,35.25653,35.29235,35.233467,34.771294,0.11963876,0.44843748,5.691455364227295,2.172496743996938
2,20000,-3.2822049721684814,-58.532967,0.1457459,0.31645232,2.1310947,-25.25351,15.373517,28.133068,10.163279,70.54877,70.574646,71.74106,70.44743,6.6457496,0.7,-70.20511,-14.367802,0.0030058352,-71.44834,24.597218,25.629227,25.630701,21.416325,1.0747001e-05,0.3,-6.5145783,58.06642,58.060486,58.463604,58.179344,0.28960505,0.3890625,5.83237099647522,2.8521674116452536
3,30000,-4.074390091276316,-72.16171,0.13962127,0.124144316,3.0240197,3.2079575,15.051357,148.11676,10.208069,80.51201,80.7036,81.40502,81.18739,7.9118967,0.7,-81.57671,-19.755558,0.0012143045,-72.76415,-2.3538063,-3.048907,-2.7043276,-1.5321255,4.2391474e-07,0.3,-6.2539234,71.79303,71.75851,72.232254,72.10359,0.17992905,0.428125,6.086511850357056,3.5360130667686462
4,40000,-2.529163844753892,-79.62637,0.120627314,0.12629989,1.3465341,1.0893607,19.991283,16.893126,10.771912,87.82044,88.39258,88.44275,88.41297,2.2723267,0.7,-91.98261,-19.287315,4.7346693e-06,-83.850464,-0.1821872,-0.56536794,-1.1829004,0.39048252,4.8700605e-07,0.3,-4.9377785,79.3844,79.5106,79.52593,79.50758,0.13748804,0.453125,5.530730724334717,4.210598735014598
5,50000,-2.2950621734663095,-83.5693,0.106608,-0.5231592,1.752862,1.7170569,23.650131,83.325584,12.311077,91.55767,91.78463,92.09723,92.04038,7.349065,0.7,-93.44431,-25.479572,0.0018157337,-63.079483,-2.3911815,-1.4760553,-3.614509,-4.5723815,7.1874815e-08,0.3,-4.35313,83.32421,83.31592,83.25948,83.34824,0.1759995,0.403125,5.449439764022827,4.880488387743632
6,60000,-1.8539066130522905,-86.535034,0.0911098,0.7990203,1.2407665,-65.646774,19.930391,17.941952,11.776537,92.75657,92.97788,93.6657,93.5081,5.083454,0.7,-95.09998,-19.33633,0.00042692345,-74.94113,64.903854,65.67095,65.17165,65.43574,2.1122396e-07,0.3,-5.957859,86.353874,86.37758,86.67612,86.452835,0.10945745,0.47187498,5.462975263595581,5.549385233720144
7,70000,-0.1184092435268776,-86.76678,0.07918669,-0.26190746,1.1147802,1.8771428,34.032703,23.968971,15.944006,94.06982,94.09867,94.521,93.97306,2.4780903,0.7,-94.668655,-25.6116,0.0006653695,-73.328445,-3.6980605,-3.4156888,-2.863665,-3.0444584,2.521556e-08,0.3,-5.200728,86.63988,86.744286,86.69036,86.684906,0.12402487,0.525,5.477583885192871,6.2206244190533955
8,80000,0.30695828447025647,-88.470245,0.07032607,-0.81895363,1.5524371,-66.40293,27.385927,55.08536,11.779077,95.022064,95.065315,94.97243,95.59064,2.2966053,0.7,-95.1479,-31.630653,0.00043477007,-50.82852,64.61125,64.44829,64.86944,64.3478,6.265007e-07,0.3,-3.9449847,88.42447,88.463425,88.532234,88.609604,0.10263567,0.38281247,5.49902606010437,6.897276596228282
9,90000,0.6558217923689432,-88.828156,0.06477372,-0.9723593,1.0994475,-57.189796,27.822803,15.403919,10.333588,95.51496,95.53605,96.16363,95.47392,2.7973216,0.7,-95.31359,-34.229996,0.0025971457,-198.61322,59.85311,59.87316,61.763924,60.977283,1.1363474e-06,0.3,-10.499059,88.72324,88.7018,89.00392,88.94728,0.09664541,0.41718748,5.507430791854858,7.57676500082016
