,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.254069796033709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-2.3966997852713274,-36.042797,0.10354331,-0.5030621,0.96663034,0.46667388,17.94825,19.457108,10.277086,43.0574,42.914276,43.129025,42.36546,2.0396304,0.7,-44.871758,-24.557926,0.00096731604,-69.43474,0.17482491,-0.8917096,1.2763189,0.7686606,6.468734e-07,0.3,-6.209407,35.58241,35.658752,35.53422,35.080963,0.122730434,0.4484375,6.422847509384155,2.21615119377772
2,20000,-3.7569288451275633,-59.56346,0.14160697,-0.57177675,1.6324084,-3.6166282,13.848457,30.221027,11.035566,68.675064,68.19074,68.143105,68.10084,2.911691,0.7,-69.111916,-20.958002,0.002121287,-65.27999,1.9276184,2.3217428,-0.96110034,2.1476195,8.422595e-06,0.3,-5.8773823,59.12769,59.07675,58.954517,58.626583,0.1537309,0.46875,5.690623044967651,2.905411124229431
3,30000,-5.007196760270123,-72.27606,0.13415116,-0.7997734,1.5639606,-19.242912,14.619542,18.028734,11.480923,81.50983,81.717445,81.72825,81.53654,1.5284989,0.7,-81.0364,-19.129227,0.0037127584,-56.710953,17.037546,16.921648,14.028434,16.084236,6.078626e-08,0.3,-4.286092,72.145615,72.04991,72.07362,71.84386,0.13221654,0.4546875,6.1209166049957275,3.6023569623629252
4,40000,-3.6551274275310637,-79.72303,0.11543054,0.6840627,1.972212,-47.037354,24.410093,56.804054,12.956065,89.34665,88.74892,89.65411,88.89263,4.1962066,0.7,-90.73486,-17.585363,0.0024377648,-202.38838,45.266106,45.066635,46.038975,44.35286,6.8859663e-07,0.3,-4.727191,79.66148,79.67918,79.67229,79.597824,0.19291085,0.39999998,5.825010538101196,4.293784121672313
5,50000,-1.0597490289550053,-82.88184,0.09744675,-0.7955921,1.7899151,2.1902618,20.640007,30.083853,10.633278,91.702415,91.9323,91.8672,92.16978,1.9059473,0.7,-93.65774,-24.998142,8.1185775e-05,-75.451584,-3.0874646,-3.0185037,-4.458997,-3.9285717,3.3960853e-06,0.3,-6.292798,82.59688,82.686775,82.99127,82.7894,0.12755926,0.4578125,5.836636781692505,4.983710126082102
6,60000,-0.3354409786048986,-85.788536,0.085394464,0.22926459,2.679061,-62.54363,21.142822,73.375305,12.891121,93.1811,93.26101,95.382996,93.10493,3.3785272,0.7,-95.0971,-21.065523,0.0017700153,-62.27627,62.52348,61.722458,60.87545,61.667854,3.6950226e-08,0.3,-5.1677995,85.65865,85.63847,86.1295,85.88118,0.13343666,0.4515625,6.271313667297363,5.68379480044047
7,70000,-0.3887209544171243,-87.200966,0.07512259,0.8290276,1.2314919,-61.985806,26.437723,25.595621,13.9963,93.837616,94.23128,94.3945,94.08665,1.4700686,0.7,-94.082664,-36.645138,0.00042355066,-84.17606,63.306435,63.84726,63.72351,63.725086,3.0219555e-06,0.3,-5.5467005,87.18065,87.20386,87.39241,87.451035,0.094370455,0.384375,6.012739181518555,6.3803525765736895
8,80000,0.10124486931349778,-87.99117,0.06717264,0.5284412,1.2175142,0.8451787,27.995953,49.7424,12.76194,96.09855,96.8904,96.40185,96.204605,2.0628989,0.7,-96.14159,-23.268143,0.000733439,-114.49843,-1.7645838,-1.4281337,-1.8743424,-3.0380764,1.5334924e-06,0.3,-6.7317715,87.87215,87.865906,87.862,87.71855,0.10918844,0.478125,6.066545486450195,7.078212932745616
9,90000,1.7258954699557083,-87.905106,0.060362436,1.3980135,1.5384042,1.0135193,28.7996,35.092216,14.378276,97.08527,96.42127,96.492905,95.99826,4.9739237,0.7,-96.897995,-25.230242,4.148227e-05,-123.035866,-1.0997765,-1.279537,-2.6004763,-2.4656668,7.1960386e-07,0.3,-8.333925,87.817696,87.83371,87.73581,87.76901,0.10888647,0.5,6.1484856605529785,7.777891405423483
