,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,4.241186661297207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,5.725449237263836,-29.662964,0.06600965,-4.100651,0.7650596,3.4084995,21.342108,40.8234,4.5843368,55.827305,55.86826,55.72206,56.14309,3.4145038,0.7,-55.55205,-18.735954,0.0004642597,-72.20398,-3.2550654,-2.6184845,-2.893539,-2.6788507,1.1684443e-05,0.3,-9.836682,28.946484,29.021606,29.099806,28.696812,0.13953772,0.47187498,0.6432607173919678,1.7976211826006572
2,20000,5.900107898512634,-47.20919,0.058615185,-0.17736644,1.7585309,-4.102362,34.35197,78.78952,6.7604218,78.4045,79.08831,77.75271,77.46858,9.853546,0.7,-79.85247,-26.896154,0.000107504384,-101.294655,3.8806443,3.9399085,3.962903,3.8727279,2.2011663e-07,0.3,-16.587757,46.08818,46.1434,46.13053,45.833885,0.3951968,0.45625,0.6717720031738281,2.356517501672109
3,30000,18.49035953728824,-58.198277,0.07092961,-0.18400328,1.9289218,-4.3353715,27.905148,39.005577,4.6498594,88.25872,88.62738,88.219734,88.16068,21.401756,0.7,-88.06812,-28.439587,0.00045304233,-121.181206,-0.2104038,-1.1417693,-0.92427284,0.097809345,1.18813475e-07,0.3,-17.386564,56.510094,56.548874,56.547363,56.526913,0.5993938,0.49843752,1.568833589553833,2.9302905718485515
4,40000,21.57989616084559,-60.77617,0.068757854,-0.044619918,2.8587627,3.791223,24.219889,91.836624,6.5652194,94.24793,94.52444,94.662766,94.900116,12.391086,0.7,-94.85635,-17.243488,0.004355331,-119.604294,-5.884972,-5.323014,0.7459317,-5.3534536,4.708636e-05,0.3,-18.247875,59.421345,59.394455,59.495674,59.622665,0.6715895,0.425,1.693561315536499,3.5054161667823793
5,50000,38.04479938253709,-66.473145,0.067703545,-0.22779599,8.104128,10.478458,26.560095,708.02295,5.5685,98.61202,98.61537,98.416695,98.29662,88.64458,0.7,-98.37742,-27.292599,0.001139808,-228.87209,-9.552086,-12.380038,0.29531595,-10.215379,3.0367112e-06,0.3,-16.902386,64.83933,64.85387,65.52633,65.67847,1.5204688,0.40625,2.6795408725738525,4.098485000928243
6,60000,25.637257019614307,-63.584618,0.070538945,-0.5648623,7.8091283,9.950598,31.713459,707.37524,3.3836417,99.726814,99.638954,99.44663,99.61039,115.76284,0.7,-100.17611,-16.625181,6.3388725e-06,-192.67728,-16.533749,-20.46091,-17.982536,-18.743044,9.6400445e-06,0.3,-21.398603,61.526768,61.567886,61.63869,61.754383,1.45464,0.4484375,2.0412838459014893,4.681056495507558
7,70000,23.025361705529992,-66.62748,0.07262064,0.48404792,5.3717966,1.4444972,28.68397,176.9056,4.0743575,99.56401,99.84868,102.1589,101.39131,48.226048,0.7,-101.254135,-25.192852,0.011300877,-209.23431,-1.1890503,0.27129132,1.1643391,-1.162628,2.861023e-07,0.3,-20.696342,64.993416,64.96257,65.42552,65.19327,1.1747637,0.453125,1.8772156238555908,5.2590954025586445
8,80000,82.44227338595445,-67.910995,0.07316049,-0.86801016,3.8399186,-0.115471244,24.153704,282.7614,3.4987917,98.194145,98.13428,98.75639,99.22841,40.400826,0.7,-99.78539,-20.312557,0.0004798791,-146.26878,-0.07690987,0.07121158,0.57676005,1.7302201,2.2893511e-07,0.3,-21.760809,66.12033,66.05856,66.20207,66.556625,1.0605135,0.42812496,5.95404839515686,5.906194059054057
9,90000,25.090107533792217,-64.38353,0.0720638,0.24666238,3.5989642,2.0584908,34.000233,256.89642,2.7222247,99.78587,99.64726,99.9533,100.23187,73.12214,0.7,-100.00528,-20.190336,0.0073325383,-182.398,-5.997588,-5.9676228,-3.3288229,-4.571669,1.983176e-06,0.3,-21.036884,62.63021,62.62188,62.850586,62.698708,1.0502537,0.4890625,1.9812934398651123,6.48695467710495
10,100000,10.537224720053759,-67.64598,0.072477765,0.96116966,3.7961836,-1.2584114,20.2486,162.55627,5.4642205,98.8423,98.96564,99.39557,99.719,80.10688,0.7,-98.9587,-17.92018,0.0013117986,-148.01247,0.5939884,0.4638296,1.1789858,1.9453974,9.676412e-05,0.3,-23.961615,65.54245,65.494415,65.853745,66.170166,1.3213415,0.41562498,1.037466287612915,7.052655986944834
11,110000,9.688980358311857,-68.9944,0.075275935,-0.7042687,3.4974978,-0.50222117,19.914452,86.760956,4.2201343,100.23191,101.1602,100.17271,100.30524,27.182783,0.7,-101.05422,-15.981009,0.0006130463,-198.27847,-0.91944534,-0.690472,-2.81936,-2.244885,7.152558e-06,0.3,-22.375135,66.90221,67.01874,66.43144,66.51177,1.1271456,0.49843746,1.1443092823028564,7.616781485080719
12,120000,8.938613348649719,-70.762856,0.07463,0.23452143,6.107632,2.7636933,21.148245,641.8484,4.5579286,99.86858,100.13346,100.28932,99.52752,19.519178,0.7,-100.17883,-21.664038,0.0010899041,-199.50002,-2.5881886,-5.9786067,-2.1868508,-2.3109488,2.118107e-06,0.3,-22.621866,69.07022,68.939804,68.700775,68.94635,1.0705085,0.48125,0.9259696006774902,8.1783989071846
13,130000,9.91189648800929,-64.86245,0.07558153,0.5620403,6.3377237,3.7244816,27.805243,301.14618,5.206692,100.76196,99.682304,101.030785,100.398636,123.14972,0.7,-99.48554,-21.252645,0.0043341983,-253.37494,-3.382501,-3.0740204,-4.699976,-2.5506296,6.4177924e-10,0.3,-23.842356,62.67263,62.64257,63.37496,63.515503,1.8739777,0.4140625,1.049360752105713,8.739800759156545
