,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,4.790915371627843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,6.137479043301529,-30.164623,0.06478225,-3.2180095,3.7209532,3.9355295,17.720444,494.22058,4.404641,55.72204,56.580193,55.50036,54.661907,1.8103293,0.7,-55.572662,-19.043093,0.00014814323,-116.51728,-3.915311,-3.803363,-0.9660715,-3.9873154,5.086704e-06,0.3,-11.993403,29.485739,29.508646,29.166275,28.823997,0.13812394,0.5453125,0.6562309265136719,1.7866143743197123
2,20000,17.259909599784017,-46.226334,0.055899527,-0.16451202,2.545239,1.7470592,43.44293,111.93607,9.744932,80.576485,81.36045,81.100365,80.66004,23.565187,0.7,-82.158356,-23.124607,0.0073540392,-190.01518,-3.9050634,-3.7300963,-7.3067446,-4.1991386,5.0655655e-07,0.3,-20.991245,44.775314,44.83992,44.894535,44.893772,0.6627099,0.40625,1.4398250579833984,2.3544326186180116
3,30000,22.737055799809223,-56.083355,0.06668298,0.9192586,4.3544574,-0.024476126,32.607327,214.94312,6.8705654,89.008,89.28209,89.21659,88.72841,82.601326,0.7,-88.726494,-21.352524,0.0027614094,-173.64833,-3.4578338,-3.374295,-0.28802982,-1.6484283,2.4035282e-06,0.3,-17.447868,54.62207,54.57156,55.082558,54.98604,0.8781478,0.4328125,1.8054108619689941,2.9240205605824787
4,40000,97.00476958261545,-60.523136,0.0702452,1.2005444,2.5775023,4.26131,21.896944,48.447777,4.7059827,95.116516,94.39552,94.17354,94.0009,18.795023,0.7,-94.89171,-14.857451,0.0013364723,-190.08118,-4.542971,-3.644055,-8.559952,-9.173264,2.673303e-07,0.3,-17.495739,59.096863,59.140232,58.97743,58.981194,0.83489716,0.46718752,6.97455620765686,3.5827717145284015
5,50000,31.5838864830499,-64.531,0.070197284,-0.7235908,3.4712617,1.3037394,28.25315,162.47049,4.0542135,97.97423,97.201836,98.65371,98.6617,10.183509,0.7,-97.576,-17.354454,0.0020063082,-112.366615,-5.1348166,-1.0588857,-0.7927072,-0.5668495,8.250936e-06,0.3,-16.73677,63.083015,63.17878,63.726242,63.640396,0.62427485,0.41875,2.4748218059539795,4.165999245643616
6,60000,74.01592927129525,-64.61007,0.07234959,-0.293528,4.635323,-1.4004899,22.580227,260.85028,4.7017746,100.46796,100.36787,100.69495,100.67924,7.902461,0.7,-100.20424,-23.144312,0.0030721168,-157.25276,-5.594885,-5.8214808,-4.684089,-2.0597322,5.019869e-06,0.3,-18.342384,63.062485,62.971634,63.324936,63.576103,0.6035735,0.42343748,5.435386657714844,4.796843349933624
7,70000,90.4224452562776,-64.54698,0.07372303,0.33592921,3.5583186,8.304263,41.05859,118.28683,3.592259,100.32188,100.147026,100.49458,100.371185,132.37376,0.7,-100.29048,-19.883308,0.0021252893,-143.56494,-12.412117,-11.402723,-13.790836,-9.076485,5.8137057e-06,0.3,-21.155615,62.36048,62.383865,62.28534,62.729073,1.9214511,0.45624998,6.470229148864746,5.441176811854045
8,80000,8.450302420980487,-65.839005,0.07424244,-0.36037958,3.4934368,1.0218424,20.638603,190.93237,3.8170292,101.15273,101.26063,101.0341,100.37598,31.130793,0.7,-101.453674,-19.037264,0.003885627,-137.39244,-5.164847,-5.1881585,-6.458514,-4.3880224,1.0561605e-06,0.3,-18.545801,64.265366,64.31662,64.27469,64.22633,0.8441053,0.45468748,0.8757829666137695,5.994585863749186
9,90000,66.10074882551176,-67.25995,0.07394517,0.81293994,3.9823604,2.333321,25.82195,101.295654,4.855981,100.782166,100.84897,100.07379,100.4566,96.38831,0.7,-101.23367,-12.778927,0.0046804007,-146.39189,-2.5191152,-4.3376784,-4.8212147,-2.6456072,3.5008427e-06,0.3,-18.956291,65.3164,65.26966,64.68271,64.51322,1.6423621,0.54375,4.732885122299194,6.612210794289907
10,100000,8.604741190798954,-66.80312,0.074896626,0.0016416758,3.1084979,7.8495245,28.985863,101.5098,4.5768957,100.845055,100.09948,100.08806,100.11221,83.71745,0.7,-100.56259,-15.235685,0.0011775271,-136.74301,-10.457847,-8.696043,-11.312128,-8.654969,5.763436e-06,0.3,-19.551298,64.9636,64.90817,64.74539,65.15115,1.2406203,0.45468748,0.8487534523010254,7.169477983315786
11,110000,8.25203890132833,-65.433495,0.075333275,0.16368203,5.0687227,1.1367699,25.994379,124.805084,4.8533125,100.9664,99.78949,101.030685,100.747734,173.50604,0.7,-99.41911,-19.625635,0.0005154326,-490.3667,-0.9410237,-1.5117213,-2.8809438,-1.5031389,4.027506e-06,0.3,-20.920681,63.496483,63.631603,64.013405,64.19025,1.4425557,0.43906248,0.8135504722595215,7.724162264664968
12,120000,29.872017093901214,-69.01322,0.07612225,0.431759,5.6400213,-3.9924757,29.0175,120.81015,5.1559525,100.637695,100.36244,101.89921,100.69219,58.226707,0.7,-99.82544,-13.807259,0.012976864,-203.77148,-6.4888663,-8.737689,-8.448878,2.1816278,2.5615273e-06,0.3,-20.189602,67.025314,66.883484,67.96513,67.894775,1.199797,0.440625,2.1583337783813477,8.303399852911632
13,130000,29.00509505058896,-65.75632,0.07662551,0.48611534,4.744512,9.166911,27.968376,126.46283,5.6607523,100.82205,100.93156,101.92238,101.24821,27.387247,0.7,-100.67134,-22.836956,0.00026741513,-634.6925,-8.354732,-10.194201,-12.5006275,-9.472275,1.4747977e-05,0.3,-24.724688,63.774826,63.54,63.729637,63.96727,0.9052919,0.44375002,2.118778944015503,8.87580983241399
14,140000,104.52584464010069,-68.65111,0.07395935,-0.014834903,3.1279929,-8.646258,24.04747,74.02994,5.164921,101.236946,100.9261,100.5213,100.27843,13.702173,0.7,-101.77003,-14.919232,0.0014290635,-106.490456,-1.9435838,-1.6013647,-1.0155019,0.4951956,1.418346e-07,0.3,-19.604893,66.62546,66.64846,66.3174,66.409805,0.80110586,0.43281248,7.062523603439331,9.537503751118978
15,150000,91.14650049651537,-66.50905,0.073715106,0.17966576,3.578671,-2.5403602,26.639328,124.00023,4.922985,100.46724,100.61381,101.40663,100.61159,20.827415,0.7,-101.64472,-26.370516,0.00023116982,-140.18437,-1.9203377,-2.2575238,-0.63144624,-1.0767204,4.0745363e-09,0.3,-21.865633,64.46678,64.5819,64.92951,64.917786,0.9160286,0.4453125,6.31562066078186,10.181410841147105
