,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,1.6646109397822417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,32.574952204415666,-36.877995,0.08308126,-4.180312,0.48813802,-10.249699,36.59032,17.55498,13.583601,45.26813,45.307693,46.209084,45.007393,0.48088112,0.7,-55.38312,-31.109795,2.650429e-05,-6.1976385,6.8801436,6.8849626,6.9618716,6.968219,3.3043037e-08,0.3,4.68159,32.59455,32.611244,32.80626,32.279556,0.023683993,0.40781248,8.786701917648315,2.174168761571248
2,20000,56.59384426820746,-57.4466,0.005818311,-6.1237307,1.4662473,-8.719551,54.073524,168.74437,14.310962,72.26069,71.90639,71.695076,71.46412,2.7778244,0.7,-85.62734,-54.517952,0.00062713755,-21.559582,12.391964,12.10347,13.764065,11.596071,3.1578395e-06,0.3,4.6089406,52.927994,52.84684,52.734005,52.421806,0.06237954,0.4921875,5.4559242725372314,2.8634547273317974
3,30000,53.156660374420895,-72.50487,0.00038126225,-5.042178,1.0926622,-21.343626,81.97601,40.23256,16.432022,89.62429,89.48697,90.716194,90.84151,3.8516262,0.7,-105.87978,-84.33479,0.00010522957,-15.269693,19.812805,19.570404,19.690279,19.595594,2.4314505e-07,0.3,5.1662073,67.23141,67.24968,67.44599,67.13704,0.107587285,0.46406248,5.3175153732299805,3.5460694352785747
4,40000,67.98381898148423,-76.35504,2.6187057e-05,-5.995698,1.7667687,-12.298505,144.50456,49.127945,15.714979,96.58682,96.99912,96.98412,96.75927,5.5546675,0.7,-104.59902,-106.92195,0.00064650516,-8.661477,7.7688236,8.075931,6.261999,8.954752,7.92247e-07,0.3,5.077992,71.28931,71.28474,71.28344,71.326584,0.18000294,0.41875,6.5055859088897705,4.254245797793071
5,50000,71.75543266180048,-80.354126,1.8751697e-06,-9.062365,1.115986,-8.641181,192.8907,34.362206,18.968472,99.18765,98.98663,100.63804,99.09973,8.237519,0.7,-111.58539,-168.21613,0.0019129147,-6.615977,-1.6351392,-1.0226312,-2.7854695,-2.8869483,1.6770792e-07,0.3,5.3979783,74.896545,74.92913,74.86214,74.900185,0.15794505,0.39374998,7.013446807861328,4.9698767304420475
6,60000,65.91667459957506,-83.68202,1.3958746e-07,-8.393752,3.570185,9.214193,203.19144,286.0964,16.54626,103.14593,102.61007,103.58921,103.86184,6.942056,0.7,-117.400314,-149.4826,0.000191067,-2.2886086,-12.284586,-9.566357,-4.93496,-6.7761307,8.840289e-07,0.3,5.362034,78.30214,78.33438,78.59468,78.48558,0.14418507,0.4171875,6.308972358703613,5.673263104756673
7,70000,69.66550237626463,-85.96101,1.075878e-08,-2.414004,1.2922258,9.04357,303.8109,31.608454,17.922201,104.12295,103.92829,104.63061,104.11892,10.254217,0.7,-119.06406,-197.5555,0.003178461,-5.28376,-8.795585,-9.549966,-10.453096,-9.819994,3.5708655e-07,0.3,5.90052,80.113525,80.118195,79.986145,79.9803,0.2263009,0.4109375,6.700674057006836,6.380075216293335
8,80000,69.51199546958368,-83.74872,8.5197427e-10,-10.273975,2.4383998,-14.556435,253.0111,250.65692,15.781931,103.596405,103.446465,103.70907,103.23577,6.9343514,0.7,-115.96342,-208.84348,0.0024571898,-5.97123,11.862212,12.074127,10.64257,10.064698,1.5713082e-05,0.3,5.023592,78.6539,78.68359,78.45988,78.45993,0.19017316,0.49062502,6.721234560012817,7.093780966599782
9,90000,72.827199634279,-87.4697,6.872425e-11,-2.55158,1.4960107,6.0994606,320.2058,56.3452,23.433887,103.25881,102.85113,103.56565,103.12675,5.4784794,0.7,-122.85392,-235.31017,0.0012699887,-6.818902,-5.417853,-6.259407,-0.5475483,-3.0039225,2.9354124e-08,0.3,5.952714,81.61328,81.52095,81.89264,81.81955,0.14646266,0.46249998,7.062952041625977,7.807929484049479
10,100000,77.83244725040996,-86.73251,5.7249214e-12,0.75252676,3.280304,0.8391485,419.46332,324.3171,22.341162,105.76221,105.49338,103.77346,103.7833,4.2228107,0.7,-126.17219,-304.2519,0.008898157,-5.799803,0.46159935,-0.67267156,0.89462423,-1.2230768,1.2732152e-05,0.3,5.8290634,80.862755,80.90448,80.81958,81.140335,0.16406128,0.38906246,7.155850172042847,8.526521305243174
11,110000,71.91843573050444,-88.769684,4.947874e-13,-4.7335205,1.6451621,-15.973417,397.1342,54.57805,18.158197,103.904205,103.74585,104.4502,104.67537,6.332129,0.7,-118.388565,-272.7902,0.00033033808,-6.4686575,11.307701,11.384401,10.474835,11.107377,1.3205863e-06,0.3,5.6497383,83.244865,83.14664,83.243706,83.430984,0.1439467,0.43124998,6.901607275009155,9.242542290687561
12,120000,76.26820606057464,-88.541916,4.425771e-14,-9.463911,1.465117,-11.131563,341.72668,59.519753,15.381997,106.46793,106.81407,105.94852,106.50062,2.2836847,0.7,-116.87588,-321.89215,0.00080922956,-5.1890554,6.6755786,5.223704,7.5384493,6.9379835,4.884653e-07,0.3,5.5410037,83.16016,83.076355,83.209694,83.10127,0.12957546,0.52656245,7.289907455444336,9.962910028298696
