,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,4.945120242792231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,57.31798699941717,-40.246346,0.0672546,-3.9831927,0.0016875819,1.1788882,0.0,0.9746084,-1.8298011,14.451429,143.07681,9.217204,58.900757,58.414974,58.529633,57.848,3.34153,0.7,-59.06469,-22.695751,0.00048542046,-5.121216,3.9768343,3.672216,2.8832343,2.200323,3.2815544e-06,0.3,1.5831752,39.00585,38.735603,39.042084,38.384354,0.046720304,0.45624998,4.397966623306274,2.7876123785972595
2,20000,56.07474019033416,-63.65777,0.0037650072,-7.317446,0.0008443758,1.7584898,0.0,1.5192889,-0.57912457,35.976257,121.08039,9.049297,79.169266,79.35924,79.23759,78.61529,6.7104077,0.7,-86.961655,-52.579857,7.119076e-05,-8.040336,2.3713818,2.719548,1.2945305,3.5403924,9.8225435e-08,0.3,1.5989676,62.036606,62.096947,62.11097,61.793133,0.13571489,0.45156246,4.315493822097778,3.7624586542447407
3,30000,61.07975188112237,-77.575584,0.00020123256,-8.063976,-0.0022072305,2.0930233,0.0,2.0778563,-2.623548,48.605747,195.95587,8.967144,96.37091,95.06705,94.63864,94.66534,7.1928735,0.7,-102.07396,-84.47393,0.0010162697,-7.811648,4.6420555,4.7066307,1.767861,5.5587664,1.8672262e-06,0.3,1.573776,75.64644,75.51241,75.35054,75.433,0.15494433,0.42499998,4.629995107650757,4.741143425305684
4,40000,55.362176668338805,-84.82124,1.0782e-05,-8.249895,0.00038402155,2.4598973,0.0,1.4702739,7.1537147,131.31693,30.670996,12.650498,103.100716,102.58985,102.94162,103.11392,7.1771207,0.7,-114.058945,-84.60649,0.0026006645,-6.8769107,-2.0627296,-6.562454,-2.1153438,-5.878887,5.760416e-06,0.3,1.8522863,82.934006,82.61987,83.02016,83.01841,0.23212841,0.39999998,4.1058433055877686,5.709310813744863
5,50000,53.87004200660345,-85.77906,5.743179e-07,-14.680008,-0.0020458328,2.2422652,0.0,1.0109106,-2.4188538,101.861046,9.464965,13.849215,105.44416,105.39486,105.824455,105.78937,3.0369241,0.7,-118.33616,-95.0829,0.0031229183,-7.270898,1.6572179,1.842954,1.4142786,0.65640885,6.391638e-06,0.3,1.8307033,83.926765,83.891174,83.99559,83.93872,0.091776386,0.41875,4.132666826248169,6.680580564339956
6,60000,47.64509036911399,-88.68621,3.032155e-08,-14.920396,-0.0019487679,2.5254848,0.0,2.4536796,-3.6395864,151.603,86.26729,9.519338,104.48435,105.1351,105.278984,104.89616,23.170708,0.7,-112.39625,-163.89983,0.0021769472,-8.582567,3.7275753,4.7081447,5.936515,4.887122,1.6223214e-05,0.3,1.9586864,86.44389,87.013504,87.13798,86.92496,0.27325618,0.42343748,3.674356460571289,7.648388131459554
7,70000,47.45211627154595,-89.95447,1.598729e-09,-21.144302,0.00069250923,2.148271,0.0,0.9682301,-1.4452716,186.00601,22.711712,11.840162,105.19917,104.426094,105.25768,104.986855,5.660967,0.7,-112.42891,-156.5534,0.004995926,-5.769963,3.199463,3.4844537,1.2561555,3.1833746,2.5990886e-07,0.3,1.6230193,88.203674,88.051254,88.24075,88.168884,0.12923267,0.428125,3.7225711345672607,8.614840948581696
8,80000,47.82336599680746,-89.36933,8.529006e-11,-26.470818,-0.0036132156,2.4169304,0.0,1.3442161,-3.6754975,233.4955,37.674175,10.992362,104.35528,104.85943,104.96646,104.587296,11.681616,0.7,-110.4055,-162.25024,0.0023979512,-6.4226837,3.45896,3.725831,4.545434,4.0960913,3.940932e-06,0.3,1.8273095,87.32647,87.615585,87.68854,87.71684,0.18692046,0.3953125,3.730093479156494,9.5774795571963
9,90000,46.96915298184204,-89.00051,4.5741536e-12,-24.646503,-0.0035167076,2.2736936,0.0,1.4035716,0.610384,467.9054,24.32054,9.665318,104.673164,104.17129,105.370575,104.36547,6.1833305,0.7,-112.2225,-209.08206,0.00018819497,-5.316565,3.0708373,2.7371762,4.136773,3.7274392,1.774868e-07,0.3,1.6890243,87.29961,87.48187,87.62191,87.45401,0.16227716,0.45,3.6458702087402344,10.539618293444315
