,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.255396098232025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,0.28809920076769246,-28.313839,0.062469598,-9.612263,0.36788815,-7.702659,15.0652895,9.001287,7.1045094,41.77153,41.83982,42.324238,41.295113,0.58309627,0.7,-41.89012,-34.277245,0.00022851962,-60.42531,8.00265,7.73223,8.038137,7.90469,2.4108886e-07,0.3,-8.896437,27.914398,27.932304,27.983984,27.521366,0.03418053,0.465625,5.590731620788574,1.537400762240092
2,20000,-2.6173203806716048,-46.21157,0.06390087,-0.73216546,1.0558032,-17.35753,27.52741,41.422333,8.872947,69.78128,69.74757,70.43658,70.03475,4.624058,0.7,-70.23522,-32.507668,0.001114365,-106.93881,17.59021,17.352432,16.456415,15.298894,1.756723e-05,0.3,-18.518324,45.11698,45.096313,45.23497,45.19568,0.15153094,0.3875,5.800511598587036,1.9664917866388956
3,30000,-2.626161198473099,-59.92221,0.07876904,-0.19549735,0.9500439,-8.081649,39.629093,17.12222,11.012123,88.01869,87.994736,88.42264,89.08677,3.9696984,0.7,-88.14444,-23.694132,0.0007086663,-100.49557,7.351277,6.9824657,7.867608,7.3751674,3.1838836e-06,0.3,-20.599289,58.536224,58.52018,58.823643,58.737648,0.13063456,0.44687498,6.033900260925293,2.3977995912233987
4,40000,-1.2505647980545183,-64.91233,0.0868452,0.20475245,1.0664635,-8.838062,24.033726,12.674149,11.23509,100.40033,100.40068,99.58105,100.117615,1.5045903,0.7,-101.001045,-23.966589,0.00015300774,-115.200806,6.755684,6.927699,7.592037,6.7048564,1.1713885e-06,0.3,-23.583029,63.210335,63.164467,62.87883,62.996178,0.10563451,0.4359375,5.6555335521698,2.8250089406967165
5,50000,-0.9519815077608493,-71.51184,0.08986824,0.19533265,1.4169483,-3.892438,21.048594,22.051058,11.496728,108.13034,108.28586,107.84119,107.80381,1.6824023,0.7,-107.708015,-29.286226,0.0042069927,-155.41534,1.9914899,1.0885041,2.6124055,2.3121014,2.4818992e-06,0.3,-25.363688,69.64491,69.6701,69.80754,69.83611,0.14343505,0.42499998,5.8015594482421875,3.2605098366737364
6,60000,-0.9638120559035644,-74.03337,0.090791926,-0.26692832,1.2025242,-11.578488,35.39424,20.221592,10.453361,111.2035,111.12404,110.723526,110.29494,3.3823414,0.7,-111.24987,-33.92828,0.00090662093,-136.82193,9.000172,10.006162,9.300811,9.144263,0.00015486412,0.3,-26.178322,71.89925,71.90393,71.76289,71.73723,0.18503585,0.46875,5.74923849105835,3.6889614621798197
7,70000,-0.6705202269103849,-78.34538,0.09145291,-0.5821707,1.4804618,-14.613198,19.824856,35.18068,10.960301,112.7806,113.16537,113.28732,112.93099,6.035791,0.7,-113.14024,-21.83694,0.000771012,-199.28516,14.74193,14.106074,13.828536,14.194937,1.1001423e-06,0.3,-27.442276,76.46778,76.45305,76.66998,76.69177,0.1365223,0.43124998,5.886449337005615,4.116437911987305
8,80000,-1.3817563530475716,-77.34389,0.09161465,-0.16025719,1.7873358,-8.718929,21.579208,42.179893,10.512545,113.7809,114.10755,112.91928,113.48197,27.05293,0.7,-113.7608,-32.471134,0.0005310841,-180.36783,9.624697,8.844624,9.431861,9.405491,2.673303e-07,0.3,-35.388973,74.676445,74.57966,74.408676,74.527084,0.3084795,0.428125,5.864391803741455,4.5463606516520185
9,90000,-1.4088102189696605,-77.896126,0.0913896,-0.35335994,1.3289118,-5.717164,22.1707,18.127272,12.284071,114.745735,114.69543,115.31624,114.856964,18.365744,0.7,-114.84278,-27.455906,0.0019535806,-236.45242,6.354106,5.0805492,5.495397,6.3087673,5.912036e-07,0.3,-38.835953,75.09914,75.070625,75.13689,75.25127,0.24964285,0.434375,5.901999235153198,4.9759629209836325
10,100000,0.940796938451899,-80.49519,0.09324985,0.11726916,1.6976821,-7.486741,26.263617,27.28967,10.725768,115.66176,115.64853,115.947,115.67577,20.48706,0.7,-115.67265,-20.192608,0.0023675987,-346.96262,5.6885195,5.3571854,7.9400425,7.0941215,1.6942359e-07,0.3,-39.68982,77.626595,77.599205,77.39594,77.51236,0.2820264,0.4421875,5.746910095214844,5.399454851945241
11,110000,2.0755458919331615,-79.60869,0.0943727,0.31625387,1.4088213,-10.780552,17.915258,28.487913,10.573166,116.45321,116.08697,116.12619,116.71761,4.7016616,0.7,-115.72354,-21.51647,0.0009215764,-247.6803,9.363791,7.4316697,6.9925513,8.869826,8.802745e-08,0.3,-40.86453,76.50241,76.51872,76.49185,76.55974,0.18671922,0.44374996,5.722935676574707,5.8288672049840295
12,120000,0.5939601996391727,-81.12277,0.0932879,0.59118223,1.5170616,-6.865739,15.829744,26.911394,13.108829,114.98411,114.87158,115.466125,115.47784,2.015863,0.7,-115.28688,-21.478764,0.0005451264,-409.11844,7.348717,7.2904935,5.7291937,6.296862,1.2146845e-05,0.3,-44.046177,77.94508,77.92719,77.86775,78.07774,0.13812849,0.42499998,5.727108955383301,6.252189179261525
