,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.2551704909590264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-0.7506393774812843,-28.171486,0.06313062,-8.750052,0.48033443,-1.5637071,12.133276,19.070406,8.956387,42.777588,42.548252,42.62092,42.04125,1.542249,0.7,-43.163494,-36.353283,0.00016076156,-94.41598,1.0402192,0.823528,0.4506478,0.35758954,3.4226106e-09,0.3,-10.563204,27.697311,27.69293,27.748596,27.35866,0.048923723,0.4578125,5.446726322174072,1.456518002351125
2,20000,-2.6260528106594307,-47.275818,0.06671307,0.47964168,0.8444317,-7.7506504,30.904291,18.342539,11.673686,69.461464,69.34594,69.84926,69.37676,4.8097367,0.7,-71.36391,-31.767641,0.0002493159,-115.12424,5.3485184,5.1413126,5.4110785,5.092539,6.939037e-07,0.3,-17.056023,46.26323,46.236137,46.22833,45.925117,0.11573963,0.4828125,5.340054988861084,1.8641624768575034
3,30000,-2.4671349877323454,-58.382298,0.08022888,-0.05571851,0.6081744,-27.460354,21.00851,7.6980896,10.50833,85.991844,86.04806,86.074745,85.66448,2.3565161,0.7,-86.93587,-31.62639,0.00029528496,-102.682594,27.179176,26.972511,26.975872,27.309343,1.2407064e-06,0.3,-20.344872,56.991528,56.94937,57.02183,56.717148,0.15195492,0.55,5.425212383270264,2.272658415635427
4,40000,-2.7865190342462607,-66.41031,0.08439466,0.37734434,0.9619365,-8.669004,19.848904,17.421654,10.811907,100.15673,100.11445,100.31147,100.83717,11.07778,0.7,-100.01225,-20.21655,0.0010589401,-131.25085,7.3200555,9.18166,7.4589314,8.99383,4.4641024e-06,0.3,-25.51649,64.81751,64.794395,64.75444,64.665794,0.1754926,0.48125,5.439743518829346,2.684502124786377
5,50000,-1.6442083307045539,-73.72217,0.085625835,-0.21875393,1.2952257,-7.5773125,19.32507,25.964205,8.335556,107.16957,107.04478,107.12176,106.81133,5.2601733,0.7,-108.25989,-28.016174,0.00069055194,-127.59538,7.5916333,6.7363987,10.674024,6.7323647,2.1944916e-06,0.3,-24.608744,71.96471,71.875565,71.97908,71.830246,0.21713388,0.4921875,5.48046088218689,3.091019078095754
6,60000,-2.7986959537242697,-72.55692,0.08755184,0.25979245,1.3377144,-7.758845,20.69332,20.666218,11.42136,110.52149,110.847755,111.9414,111.650116,6.9644933,0.7,-110.97298,-32.46791,0.0011931065,-141.98969,8.524826,7.4268456,9.532666,6.646699,7.745531e-06,0.3,-27.290676,70.4989,70.48438,70.85664,70.91626,0.19752555,0.4265625,5.506056308746338,3.497645652294159
7,70000,-1.5981161452348476,-76.61726,0.08837486,0.5441045,1.0643399,-16.638039,21.745075,26.456871,9.897621,111.41598,111.44461,112.02712,111.87177,7.464927,0.7,-111.22639,-21.653753,0.00023315335,-195.42737,17.446795,15.964196,16.710827,16.252798,1.9541883e-06,0.3,-27.49221,74.59058,74.54775,74.7191,74.68121,0.1835711,0.47187498,5.453903913497925,3.9050554990768434
8,80000,-0.4842367681066264,-81.39648,0.08927505,1.3263314,1.8017273,-6.6851025,19.920578,91.405365,10.53993,113.649124,113.87357,114.57201,113.58422,2.9974947,0.7,-114.428055,-23.174255,0.0005877304,-234.2826,6.297976,6.329166,7.2234464,6.318404,3.2172945e-06,0.3,-28.780193,79.32465,79.43016,79.17873,79.198975,0.13434254,0.43593746,5.655149936676025,4.314956243832906
9,90000,-0.40086209400600514,-81.83152,0.08988776,-0.04379949,1.5786202,-6.2069006,16.23395,53.442486,10.716799,115.48965,115.38136,115.54374,115.48161,14.051012,0.7,-116.808556,-21.363657,0.0003455985,-229.80804,6.1683984,5.493633,5.8332787,3.844031,1.774868e-07,0.3,-31.36198,79.36938,79.360275,79.03185,79.25729,0.2674567,0.46875,5.557681322097778,4.721898925304413
