,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.253746549216328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-0.9661974101136603,-27.616081,0.06287832,-8.646044,0.35661805,-2.6527793,23.0127,7.085149,7.2530837,42.35416,42.287056,42.47506,42.224163,0.9743799,0.7,-42.32268,-38.98348,0.00082541665,-79.364075,1.5741184,0.9426651,1.4448895,2.1812236,1.2262899e-08,0.3,-11.185625,27.128696,27.113773,27.144909,26.77595,0.051240377,0.4515625,5.409195184707642,1.4635420123736063
2,20000,-2.8189094715075513,-49.50326,0.063681364,-0.45372665,1.0015974,-4.0653334,28.047241,39.46823,10.389229,70.921104,70.98272,71.2087,71.377975,1.026833,0.7,-71.386955,-34.344124,0.00012070489,-99.654274,3.5328522,3.5406342,5.188395,4.0071926,1.0043324e-06,0.3,-15.523425,48.553543,48.537437,48.52269,48.22971,0.08473874,0.4734375,5.362747430801392,1.8671887477238973
3,30000,-2.360547718254734,-58.81313,0.080017544,0.90751237,0.8855238,-28.615961,23.04403,20.45725,11.131423,89.38061,89.17749,88.85448,88.69653,4.3443456,0.7,-89.31132,-21.932583,9.587064e-05,-94.096405,28.08256,27.260593,28.703232,27.747246,2.2694003e-07,0.3,-19.709663,57.485386,57.462784,57.4135,57.483562,0.13446473,0.425,5.441374778747559,2.278810505072276
4,40000,-2.6038272384570624,-64.966156,0.08559832,-0.53973687,1.5755745,-4.701351,19.499733,51.594772,9.994989,98.736176,98.46406,98.98147,99.017914,2.6735957,0.7,-100.03419,-32.253845,0.0012198319,-107.517944,4.862507,4.118419,6.182637,4.647558,2.4457403e-08,0.3,-21.481369,63.450066,63.44317,63.54687,63.399887,0.11203437,0.49843752,5.414457559585571,2.6934059898058575
5,50000,-4.382616549120716,-71.02881,0.088438116,-0.08308399,1.6496658,-5.13742,22.411179,38.86349,10.997828,107.9776,108.29059,107.9909,108.10753,7.787031,0.7,-108.06717,-24.69017,0.00045587693,-141.95871,4.3618217,4.1724663,3.18432,3.9971836,1.02193735e-05,0.3,-23.940792,69.278946,69.30684,69.3558,69.270355,0.16350555,0.459375,5.373983144760132,3.1049415548642476
6,60000,-1.6751752903143933,-76.66484,0.086834155,-0.050198883,1.6831697,-6.6231937,18.020903,54.234848,11.000396,110.961716,111.18346,110.588425,110.23427,4.164115,0.7,-110.35569,-25.829477,0.00057477335,-139.00722,5.572198,6.007871,4.506076,4.8678026,9.356719e-06,0.3,-24.66664,74.770035,74.767975,75.08698,74.96395,0.13528568,0.44062498,5.3214428424835205,3.5145895799001057
7,70000,-1.7701288484114317,-75.63397,0.08672626,0.32636148,1.1226525,-11.819494,18.761864,18.727106,9.107807,113.644295,113.83709,113.256386,113.63967,2.2399578,0.7,-113.65117,-25.649035,0.0006403686,-183.88998,10.921305,12.669628,12.870434,13.721368,2.8360346e-06,0.3,-33.827,73.24562,73.23674,73.39388,73.37454,0.13283357,0.471875,5.518646955490112,3.9252856572469077
8,80000,-1.199341886368439,-77.12871,0.08689235,-0.302239,1.1750621,-7.298869,21.764812,15.408337,11.338448,115.58455,115.473335,115.08779,116.28743,2.014685,0.7,-114.887146,-27.4762,2.3530622e-05,-240.91934,5.421843,5.6211987,3.8085272,4.6634893,3.426685e-06,0.3,-35.204247,74.905945,74.953415,74.94328,74.87553,0.1324834,0.4828125,5.563657999038696,4.338255572319031
9,90000,-1.574627281772643,-78.16943,0.08784688,-0.5346271,1.4885315,-5.7390795,16.110058,56.945995,8.708606,116.4051,116.32859,116.530266,116.39127,31.19961,0.7,-116.504326,-23.654505,0.00022072138,-241.2086,4.7983766,5.1964297,7.090089,6.296297,4.3655746e-08,0.3,-39.83828,75.7428,75.69169,75.52929,75.6711,0.2615148,0.4890625,5.581265687942505,4.748692135016124
