,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.255768880548912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-1.0283415910968818,-23.340948,0.072689734,-4.8538475,0.00081682525,0.8705117,1.0,1.8327416,6.3524623,19.069613,46.952976,10.451765,39.717037,40.40536,40.104412,39.240353,4.414395,0.7,-40.302948,-29.144365,0.0015738023,-73.205025,-7.034826,-6.6556063,-6.8004923,-6.976903,1.21762875e-08,0.3,-9.453394,23.09853,23.060131,22.892956,22.576538,0.1167756,0.475,5.5711376667022705,2.726454261938731
2,20000,1.4664852208773895,-38.86835,0.07597758,0.2237961,-0.0010316378,1.8561041,1.0,4.8406796,5.92372,23.51305,206.00015,12.927782,64.16948,64.260086,66.3403,63.40104,6.0160522,0.7,-63.535553,-33.643673,0.0011198107,-213.41467,-5.5859594,-5.533513,-4.704979,-5.758494,6.9849193e-07,0.3,-8.931893,38.63802,38.64634,39.04344,38.5217,0.22234604,0.4734375,5.615086555480957,3.7546993851661683
3,30000,16.451505282996454,-44.672016,0.07980586,-0.9687528,0.00013445718,2.2660167,1.0,3.6300304,15.090718,33.820965,103.52899,12.428732,72.366776,72.02931,72.33222,71.50743,3.3339794,0.7,-71.49784,-29.122728,0.0025600456,-114.08023,-15.140802,-15.027871,-14.631496,-15.156134,8.339304e-07,0.3,-6.6073527,44.60924,44.540176,44.732197,44.63096,0.26224738,0.4921875,5.603475093841553,4.781537795066834
4,40000,24.52880475194526,-52.43988,0.08048987,-0.4099326,-0.0080001755,2.7253382,1.0,3.5350997,13.766956,25.506935,150.38864,12.23007,81.54932,81.27484,81.06242,80.70078,5.214695,0.7,-81.28708,-27.84392,0.0009183382,-239.02187,-14.148968,-13.473031,-15.009988,-14.603366,1.3247616e-05,0.3,-9.662029,52.301758,52.212147,52.06779,51.957436,0.35002354,0.459375,5.905656337738037,5.815259071191152
5,50000,37.110730541121136,-57.631363,0.078820966,-0.4836678,-0.0021733814,3.3908505,1.0,4.1320386,8.30379,28.594875,109.48338,13.93146,85.04047,85.41355,84.66016,84.6771,11.978843,0.7,-84.34073,-27.74802,0.014388023,-190.77179,-8.45645,-9.014311,-10.336242,-9.153072,2.514571e-09,0.3,-10.460283,57.436146,57.414894,57.483467,57.582775,0.3808248,0.44687498,5.587895393371582,6.841823410987854
6,60000,44.71897171725958,-56.704453,0.07668034,-1.0081539,-0.0007668258,3.2665212,1.0,4.212435,12.500778,25.101639,141.59186,14.564632,86.78892,86.05235,86.543106,86.252716,13.891599,0.7,-85.62379,-29.232374,0.010447065,-643.72943,-12.1347685,-11.847209,-11.257405,-10.757117,1.5926315e-06,0.3,-17.782751,56.48089,56.53882,56.879646,56.92109,0.3925666,0.42812496,5.548106670379639,7.873564875125885
7,70000,48.72607846807833,-60.460625,0.07595173,0.5911742,-0.013462717,3.6314652,1.0,5.4325075,14.290729,47.04304,156.44,11.954489,86.17266,86.74239,89.03367,87.92049,25.452833,0.7,-86.330635,-28.226278,0.0025117802,-435.11612,-14.386367,-14.559475,-14.410605,-13.284107,2.766098e-06,0.3,-15.493826,60.09266,60.099937,60.886307,60.98882,0.6713728,0.40625,5.551291227340698,8.901871248086293
8,80000,49.432071479910924,-62.136055,0.072284505,-0.14834225,-0.007045151,3.605325,1.0,4.1231437,12.608516,23.615864,86.46124,12.131552,87.01972,87.045006,86.32039,86.4853,8.352569,0.7,-85.90967,-31.33969,0.0013464233,-183.01141,-10.674193,-12.190251,-11.221895,-10.328917,3.4226106e-09,0.3,-13.735142,61.85016,61.837692,61.675564,61.947777,0.4573173,0.4265625,5.496788263320923,9.931849579016367
9,90000,50.22360586710194,-56.61846,0.07082287,-1.7045733,-0.0015143987,3.2256622,1.0,2.8680372,12.582232,31.29035,74.164665,13.150576,87.65271,87.317505,87.679535,87.96042,47.789337,0.7,-87.43634,-29.006262,0.0059184097,-626.63257,-12.604602,-12.507503,-12.8076105,-12.814386,2.249537e-07,0.3,-25.144558,56.197258,56.151794,56.21412,56.15525,0.58704424,0.48125,5.564399719238281,10.95789110660553
