,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.256728500198936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,-0.47271185476988237,-21.881144,0.07213717,-4.784321,-0.0012987257,0.823907,1.0,1.6180404,4.4976535,19.60681,60.336082,9.666431,39.47662,39.35192,39.94749,38.76201,2.01836,0.7,-38.750114,-33.94382,0.0008127121,-98.57012,-4.7511506,-4.0498767,-4.791202,-5.268204,5.64208e-07,0.3,-8.14781,21.60948,21.66462,21.832287,21.505318,0.096305385,0.4375,6.438208103179932,2.8930159409840903
2,20000,1.4065784713163778,-38.271904,0.07520961,1.3097697,0.0024440212,1.7241137,1.0,3.8792896,10.512361,29.941744,246.22917,9.899836,63.41068,63.52524,63.149853,63.080795,11.162325,0.7,-63.062416,-30.173851,0.0013426191,-363.069,-10.4346695,-10.849781,-12.766724,-12.531766,4.685554e-06,0.3,-10.8923435,37.917557,37.875866,37.41878,37.383263,0.2516029,0.48125,6.5486977100372314,3.944475758075714
3,30000,12.132644648983858,-44.670403,0.077799775,-1.8307681,-0.007741996,2.3700516,1.0,3.413187,8.335041,26.117477,70.0529,14.866969,76.007645,76.31996,75.012405,76.12922,4.113665,0.7,-75.98884,-36.921795,0.00079034694,-118.7622,-8.85916,-8.294736,-7.0799513,-7.2120776,1.0442669e-05,0.3,-7.680112,44.541866,44.52263,44.87702,44.8055,0.24219361,0.42343748,6.311544895172119,4.989255658785502
4,40000,27.096872113039883,-55.050823,0.079180494,-0.14722979,-0.004172646,2.8106956,1.0,4.4176216,11.0658245,31.100826,198.67053,12.600022,80.59427,80.96215,80.90411,79.91621,6.608533,0.7,-79.7268,-29.108192,0.00018716045,-80.951775,-9.929378,-8.466556,-8.5456,-10.014673,1.8944206e-08,0.3,-6.90099,55.159924,54.90811,54.886845,54.60724,0.35560805,0.5046875,6.15999436378479,6.032761561870575
5,50000,37.425617123639555,-56.906918,0.0782889,1.1086634,0.0006671731,3.1391294,1.0,3.9352326,8.1821375,24.542286,102.18023,14.146765,82.592285,83.205124,83.16493,83.98686,6.279669,0.7,-82.11153,-28.44398,0.001178693,-949.1968,-8.954109,-8.811025,-9.264561,-9.2189865,1.664958e-06,0.3,-13.711482,56.763836,56.795914,57.23812,57.162964,0.32753146,0.45156246,6.339535236358643,7.08084690173467
6,60000,44.809969629418084,-61.726753,0.0764066,0.86620295,-0.0075679407,3.5427835,1.0,5.143508,17.18777,30.74038,144.28683,12.713734,86.79386,86.40338,85.372955,86.45264,11.448191,0.7,-86.22388,-28.679619,0.001905012,-145.84018,-17.245066,-17.28237,-18.09087,-18.576982,9.2375565e-09,0.3,-12.920626,61.31051,61.252472,60.557983,60.9189,0.5740516,0.4921875,6.2931482791900635,8.126680358250935
7,70000,48.09111611935582,-61.57728,0.073898874,0.9879828,-0.0022574042,3.387231,1.0,3.3281512,16.017313,26.841518,71.77885,14.697232,89.34702,88.9636,87.550476,87.64939,4.9419246,0.7,-88.16581,-27.510954,0.0015811343,-595.778,-16.493177,-16.09715,-15.4879265,-14.8897705,2.7263699e-05,0.3,-16.459375,61.38897,61.39624,60.945763,61.28358,0.3963381,0.4265625,5.641263484954834,9.16433524688085
8,80000,50.04793962513951,-60.826584,0.07171588,-0.91318643,-0.009541749,3.2592525,1.0,4.5255003,14.964041,34.588547,385.45087,13.876831,88.58406,88.40524,87.970825,88.17987,27.934534,0.7,-88.57712,-39.010883,0.0086843325,-229.33867,-14.941716,-15.266971,-13.673315,-15.121846,4.3592883e-07,0.3,-13.803635,60.50863,60.541534,60.392456,60.26021,0.5474421,0.5281249,5.6582465171813965,10.197650428613027
9,90000,48.84819673831516,-60.236546,0.06948439,-2.1486106,-0.009432488,3.571856,1.0,5.1041374,13.181581,34.873085,221.12933,12.764423,88.618065,88.30964,87.80644,88.02088,20.696472,0.7,-87.623314,-30.433254,0.0015861229,-374.76526,-13.455125,-13.54095,-14.033783,-14.240105,1.2765114e-06,0.3,-23.591156,59.51095,59.41946,59.176735,59.48769,0.55971706,0.47187498,5.736847400665283,11.232492097218831
10,100000,51.214512855846635,-64.28266,0.06800564,1.6570163,-0.005817995,3.4554431,1.0,3.313204,8.862556,28.222063,131.14026,13.383647,89.97419,90.26862,90.49841,90.849365,6.976274,0.7,-89.86233,-32.506233,0.018128054,-1004.66583,-10.7753,-11.805799,-10.855864,-8.418119,2.3093891e-07,0.3,-29.768532,64.020645,63.95997,63.718018,63.945984,0.46029028,0.45625,5.712857007980347,12.264530336856842
11,110000,52.61347962503987,-60.278305,0.066784784,-1.6788805,-0.0152218295,3.3904443,1.0,2.6843252,7.123883,25.94782,80.1342,10.763346,88.49267,89.25046,90.51947,88.53217,6.108231,0.7,-88.872505,-33.739666,0.001023256,-892.0733,-8.951256,-8.215131,-9.451517,-9.3133335,1.8167776e-07,0.3,-34.10249,59.94623,59.99952,60.343803,60.169037,0.3569631,0.44843748,5.666700839996338,13.299421997865041
12,120000,50.88389253676361,-62.84356,0.067154065,-0.6767278,-0.010989383,3.178387,1.0,2.8477907,7.1209826,46.76486,73.37047,12.309694,88.02096,88.04225,88.70192,88.01212,27.15107,0.7,-87.46053,-29.250204,4.8658596e-05,-630.81537,-9.576651,-9.350995,-9.04489,-9.898495,1.4576317e-06,0.3,-23.014244,62.62079,62.345673,62.455868,62.359104,0.5898231,0.51093745,5.741270303726196,14.338316412766774
