,epoch,train_loss,mse_loss,var_loss,val_loss
0,0,-26.452101849678094,0.07592702736460724,-4.786241792017102,0.058787882
1,1,-33.201858232689965,0.02522159386795027,-5.741652817748968,0.04271515
2,2,-35.25512295428356,0.021744716225496407,-6.03508822760885,0.038748857
3,3,-36.56492594208834,0.019783270899175063,-6.221981820088857,0.034389265
4,4,-37.4919487035057,0.018859023919397266,-6.354048302893467,0.030574467
5,5,-38.25606613682485,0.018167747845852747,-6.463343626039371,0.029187238
6,6,-38.92825524137726,0.017133172908085536,-6.558878783715625,0.027259719
7,7,-39.42774040238953,0.017018147645766712,-6.630047046584362,0.027235618
8,8,-39.887739685570054,0.017377265174700215,-6.69560644057955,0.026180554
9,9,-40.417142931974084,0.016091056236780536,-6.770428063691441,0.02440132
10,10,-40.81677600262744,0.015522307858412951,-6.827178542173061,0.024650194
11,11,-41.239962060315435,0.015158352850676855,-6.887639010170075,0.024228798
12,12,-41.591823980727106,0.015161530835228818,-6.93759223716571,0.024888312
13,13,-41.942763252895155,0.014749761377823443,-6.9872743305543485,0.025590869
14,14,-42.13485289502456,0.015945518792873137,-7.014306381971543,0.022070384
15,15,-42.64943191313074,0.014534559100504732,-7.08720277823528,0.021764569
16,16,-42.86518586855958,0.014851915391536399,-7.1176414303380335,0.023786133
17,17,-43.26027638813156,0.01377471173318327,-7.173374436073505,0.021307973
18,18,-43.5568709172915,0.013550798039629301,-7.215303799737946,0.022525094
19,19,-43.77649358297916,0.013632136534827638,-7.246064712425183,0.020166585
20,20,-43.975169208359254,0.01334597166532187,-7.274141248145387,0.019729925
21,21,-44.17606983256399,0.013151418054901845,-7.30241448595065,0.019920735
22,22,-44.390823189987316,0.012810192021966883,-7.332907071563456,0.020505443
23,23,-44.65819360282052,0.013029353284415991,-7.370898050772538,0.029086076
24,24,-44.83818831751722,0.012866620850615889,-7.395925602567941,0.018223524
25,25,-45.15815271886305,0.012391528398701536,-7.4411988471263095,0.019967988
26,26,-45.31186949032714,0.012187293285082857,-7.463013664846419,0.01804373
27,27,-45.391548663751884,0.012205662781820309,-7.473847691109037,0.01997812
28,28,-45.495817644808696,0.01218511517914992,-7.488515109221038,0.018019533
29,29,-45.724522178040694,0.01181433326561716,-7.520742972763849,0.017369559
30,30,-46.00105070447619,0.011459935104029194,-7.559104317879482,0.01758724
31,31,-46.131194488774206,0.011532751873405068,-7.577411830139852,0.017728282
32,32,-46.223364510973724,0.01150077517796802,-7.590052063412356,0.019524103
33,33,-46.42534248428078,0.011221059371857208,-7.618298516632037,0.020023894
34,34,-46.55038169514273,0.011065424713727375,-7.635881548235175,0.016758582
35,35,-46.62916867125462,0.011158416164002158,-7.64669321375398,0.020602494
36,36,-46.778636401168924,0.011013460986053934,-7.667526138111152,0.01653368
37,37,-46.84915865422591,0.010833526295706797,-7.677216407412527,0.01846965
38,38,-46.977651410690946,0.010835234394160325,-7.695207350155631,0.016169447
39,39,-47.07227532243735,0.010954021327899027,-7.708619426721371,0.016866054
40,40,-47.17219325692962,0.010816965813702617,-7.721789856260647,0.016665172
41,41,-46.94627540596278,0.012095996862383695,-7.690858518381515,0.016710587
42,42,-47.24258012550683,0.010726632468761078,-7.731091391458631,0.01597159
43,43,-47.341400476759055,0.010506744085643182,-7.744924485799149,0.016296834
44,44,-47.504944399595104,0.01038216087000279,-7.767353342531939,0.018092386
45,45,-47.51386302357058,0.01039244100450023,-7.7687856763798,0.017753668
46,46,-47.65531749239063,0.010367885157183898,-7.78820588441535,0.015911458
47,47,-47.81331037706741,0.010099762191006922,-7.809968890726636,0.015947914
48,48,-47.77960288757585,0.010342465554100913,-7.805569241144717,0.0251909
49,49,-47.74811648051273,0.01049884124988647,-7.800653547800666,0.016459368
50,50,-47.980872433537634,0.009934227352739402,-7.8326686600810635,0.0155165065
51,51,-48.07311299628762,0.01006074106002303,-7.845043361271833,0.015939102
52,52,-48.125777819092775,0.009886006319778956,-7.852695894407951,0.015263105
53,53,-48.19504696606695,0.009980204840766473,-7.862209875463004,0.015037346
54,54,-48.21711497000123,0.010008547674012155,-7.865151524188927,0.016251422
55,55,-48.09058439270312,0.010606821260862298,-7.847439567284025,0.0167673
56,56,-48.27087496686787,0.00991867332055999,-7.871971041137687,0.015404487
57,57,-47.96396102870715,0.011964225217179804,-7.831248452534755,0.015648646
58,58,-48.412795087444806,0.009656899393166973,-7.891517012181312,0.015541295
59,59,-48.52641425287645,0.009536695552651638,-7.907482115867855,0.01579648
60,60,-48.59112021622843,0.00962076749027323,-7.9159652075083144,0.01629671
61,61,-48.49570858751615,0.009983757255924089,-7.903298044568804,0.0148845855
62,62,-48.72192800123695,0.009446768093443428,-7.934086276192984,0.014372778
63,63,-48.74724472814071,0.009757310384372232,-7.937192642566873,0.015518519
64,64,-48.74658055315972,0.009574923489685855,-7.937372833633077,0.01463228
65,65,-48.89256746092913,0.009274566027870848,-7.957002030811134,0.014472771
66,66,-48.85181238562721,0.009407710391144379,-7.951490171239218,0.0145483315
67,67,-48.96712055554346,0.009353820722194836,-7.966726682003155,0.014790548
68,68,-49.03726858714427,0.009473785370399314,-7.976317392926607,0.014626803
69,69,-49.029701343495404,0.009229593059527518,-7.975476632563158,0.014333252
70,70,-48.9844934619752,0.009621813861137106,-7.969037996005531,0.015024648
71,71,-49.06482016680789,0.00930232202008191,-7.98003214458082,0.0147077115
72,72,-49.14953001804088,0.009107963213911857,-7.991795592433316,0.014486802
73,73,-49.25664406765691,0.008965005662622007,-8.00619478202258,0.013780257
