,epoch,train_loss,mse_loss,var_loss,val_loss
0,0,-44.55314536593222,0.022730660824371234,-7.2761033772805215,0.009280995
1,1,-55.216856901196465,0.0037665595642149287,-8.679852318566285,0.003865695
2,2,-57.648768507915996,0.002775216424212488,-8.981795440055816,0.002120741
3,3,-58.62427381748492,0.0028041138336276704,-9.084796643158418,0.0013619943
4,4,-60.051788689433664,0.002341008239191201,-9.257351442153409,0.0022813973
5,5,-60.61488107025747,0.002433330166692844,-9.315633621521865,0.06266694
6,6,-61.27377811376599,0.0022810413276948523,-9.389707192377521,0.02434961
7,7,-61.47007128219921,0.002727060510029788,-9.406055387502871,0.0005721791
8,8,-62.0826912449507,0.002172161264172536,-9.481459696593985,0.00090990093
9,9,-61.977454320737785,0.00257522031760897,-9.463536039395855,0.00059431774
10,10,-62.49560582514382,0.0025279139626456252,-9.517909870137833,0.0005976524
11,11,-62.74179532957373,0.0023900250449876252,-9.548992749820338,0.00094070256
12,12,-63.00289824981373,0.0022827571769947316,-9.572891406637789,0.00042550027
13,13,-63.2092759673393,0.002701066642798905,-9.590789246756591,0.0009093809
14,14,-63.24999230840932,0.0024347269646337135,-9.589742574385728,0.000431283
15,15,-63.29426294133283,0.0025847715783214125,-9.595348257702577,0.00033881044
16,16,-62.94581024987357,0.0027026849611031505,-9.547854892462183,0.0010845955
17,17,-62.98058912620781,0.002971766411494218,-9.54918296613555,0.0005598043
18,18,-63.1133999557969,0.0027204973696902824,-9.563376819865304,0.01860043
19,19,-63.51138196968884,0.0031361664692953766,-9.589595252189083,0.0031855854
20,20,-63.10646531201791,0.0025115057705781744,-9.558975916718351,0.00042146578
21,21,-63.34872386075448,0.004539943609709537,-9.580689729123876,0.00076849473
22,22,-62.803304071998994,0.003103769600172311,-9.512459303528132,0.0010735426
23,23,-63.5515014547739,0.002445799549582403,-9.588518957914033,0.021867743
24,24,-62.23125976361103,0.003614677927743707,-9.441502941567952,0.0039835954
25,25,-63.10557908745286,0.0027811897757479003,-9.54431891219216,0.008505709
