,epoch,train_loss,mse_loss,var_loss,val_loss
87,87,-60.56567531392194,0.002540027349699225,-9.188590239540638,0.0027743203
88,88,-60.648369350788755,0.002490112728171251,-9.196715415141103,0.0027488063
89,89,-60.659707430726996,0.002402478840173652,-9.198742957095428,0.0026905227
90,90,-60.72474993632694,0.0023928106386529274,-9.20508152826479,0.0026764555
91,91,-60.704115527016775,0.002422713359644806,-9.202657286178004,0.0027727128
92,92,-60.70423650939025,0.0024314359919043686,-9.202417992410206,0.003472815
93,93,-60.70303771905524,0.0026094355639665607,-9.202298109329018,0.0028119285
94,94,-60.74492853966312,0.002385917354139401,-9.206641131306286,0.0027155334
95,95,-60.748414882715196,0.0023831513419100923,-9.20714739760997,0.0025401288
96,96,-60.66094616481236,0.0024153205172212284,-9.198266768801039,0.002891178
97,97,-60.77726298089353,0.0023844902265424536,-9.209953161993877,0.0027210275
98,98,-60.79093340267553,0.0024195697705582456,-9.21034700678002,0.0025884095
99,99,-60.77660622705337,0.002396752109974536,-9.209684290747711,0.0025767158
100,100,-60.860380261581135,0.0022683412169962427,-9.217686580328222,0.0026826297
101,101,-60.84767288598955,0.002301016780609259,-9.217020083905254,0.002728109
102,102,-60.79538400326209,0.0023346764633446976,-9.211076942289838,0.0025541605
103,103,-60.823704581329785,0.0023007861276612258,-9.219991050891995,0.0031052332
104,104,-60.79518012822785,0.002326927859102102,-9.21144103683053,0.0028190764
105,105,-60.832641025014055,0.0022773212124702017,-9.214493414876872,0.0024727876
106,106,-60.93396753504656,0.0022656533054684,-9.224835545133113,0.0023725957
107,107,-60.93671196588078,0.002254083543964305,-9.225090734706903,0.0024486736
108,108,-60.72877581815542,0.0023478621636964687,-9.204235371595583,0.0026594931
109,109,-60.91184012391306,0.002253425984070241,-9.222416399675373,0.002446872
110,110,-60.81542458050493,0.0022792283135396863,-9.212492463751609,0.0024978798
111,111,-60.89532120627646,0.0022645789544388758,-9.220456545890983,0.0023746244
112,112,-61.01826286908262,0.0021647348036537887,-9.233715921948908,0.002542003
113,113,-60.975582325187034,0.00220052402957143,-9.229401417647336,0.0023854189
114,114,-60.98815743819527,0.0021762953521987506,-9.230048606361168,0.0023789604
115,115,-60.97494508218074,0.002227018638177752,-9.228524877417902,0.0029817193
116,116,-61.02807328419656,0.002149900249739401,-9.234297163244607,0.0024645373
117,117,-61.03704568811578,0.0021395618205961885,-9.235159965528958,0.0023694744
118,118,-61.049093879281116,0.0021761320722682256,-9.235854584237803,0.002555285
119,119,-61.00422651377771,0.0021848949555471043,-9.231515168403247,0.0022502807
120,120,-61.06865192002638,0.002136797566497342,-9.238288355416639,0.0022979898
121,121,-61.086276780004084,0.0021342865914958636,-9.2403007165739,0.0024369056
122,122,-61.08753760754445,0.0021438851862349,-9.239828766009328,0.0023525094
123,123,-61.00962124601408,0.002157504168235674,-9.231911369238828,0.002371001
124,124,-61.02890077535657,0.002192606141633599,-9.233133726238464,0.0023652157
125,125,-61.10545148513825,0.002105068993171644,-9.241902093216005,0.0023351097
126,126,-61.12256297808503,0.0020997934299195765,-9.24340045304032,0.0023010906
127,127,-61.07931109343503,0.0021441557919030514,-9.23843833180935,0.0021995052
128,128,-61.10468386715243,0.0021199110505717286,-9.241662977891925,0.0022688468
129,129,-61.06999938779243,0.0021800101269458328,-9.237513383476383,0.0022643672
130,130,-61.17496202204292,0.002059653294510131,-9.248616344440057,0.0021868935
131,131,-61.174371105296764,0.0020717751586004246,-9.248654664920231,0.0026816928
132,132,-61.11298297601704,0.002138330119285505,-9.241458056876379,0.0024677329
133,133,-61.200183735130736,0.002068214210462043,-9.250926480530211,0.0021889121
134,134,-61.11927641005743,0.002204227214215148,-9.24240363557393,0.0022958757
135,135,-61.19245411594462,0.002085933844714597,-9.249685303024624,0.0022109128
136,136,-61.09725994106159,0.0021721188924526003,-9.239635321417705,0.002314631
137,137,-61.13542316567084,0.002108630403235418,-9.243608647498531,0.0023246312
138,138,-61.20318858618568,0.002078904140334264,-9.251202034654085,0.0022899702
139,139,-61.223689198740765,0.002039582679285832,-9.252790005063911,0.0021818276
140,140,-61.18532164792837,0.002143060851239119,-9.24859088646946,0.002231703
141,141,-61.26685441058615,0.002047562673502345,-9.257094102616636,0.0023557886
142,142,-61.24015256336757,0.002056499618686703,-9.25461024724672,0.0022183983
143,143,-61.32934215596991,0.001984468755821069,-9.264105260248757,0.0021823044
144,144,-61.26531109701279,0.0020077254807378416,-9.257408189724197,0.002207267
145,145,-61.3129823982839,0.002029522641537341,-9.262082896124008,0.002239573
146,146,-61.27867409506693,0.0020356442565753995,-9.258246268791689,0.002201911
147,147,-61.305400257031614,0.0020537062951035347,-9.261583245072059,0.0021717004
148,148,-61.22272861966435,0.0021116404200510717,-9.252537685398236,0.0022755866
149,149,-61.31346621918135,0.001996946044927357,-9.26156166572255,0.0023641572
150,150,-61.33374558126951,0.001980251619856473,-9.264174684234288,0.0027067706
151,151,-61.30124409697317,0.0020561436170473016,-9.260034244746649,0.00219331
152,152,-61.26984110727567,0.002071040410135813,-9.258559397288732,0.0024787
153,153,-61.22847628840255,0.0020409085437200873,-9.253469762347994,0.0022793105
154,154,-61.279263322644596,0.002029760824815287,-9.258445026464837,0.0021667813
155,155,-61.29557408555941,0.0020533547671085155,-9.260638418651762,0.0023149538
156,156,-61.330867094035966,0.0020284872121509264,-9.26372442359016,0.0022443552
157,157,-61.07233771033909,0.0021534432149342767,-9.237661796573773,0.0021789433
158,158,-61.38596564444943,0.001970660427492931,-9.269307495397564,0.0021765556
159,159,-61.40256859500956,0.001966169848688637,-9.27105566754351,0.0025150604
160,160,-61.37327414960841,0.001978378919966511,-9.268112691786472,0.0021097881
161,161,-61.290230890238504,0.0020481898812948307,-9.25877184403856,0.0021870628
162,162,-61.32134714185821,0.002019507046226739,-9.262728374937307,0.0021883189
163,163,-61.23555788194171,0.002062840740538422,-9.253250048027276,0.0023356464
164,164,-61.30088116564859,0.0020364989395150685,-9.258693851052357,0.0020495267
165,165,-61.25832512660056,0.002060771272015805,-9.25471057654908,0.002268711
166,166,-61.41555267732829,0.001968092089805725,-9.27186057360276,0.0023142486
167,167,-61.21118220927553,0.0021207215624531694,-9.25113540505277,0.0021011431
168,168,-61.442133297337755,0.0019651676785330022,-9.274741908037885,0.0021330288
169,169,-61.31365760858508,0.002062066970555754,-9.261416135120589,0.0025033464
170,170,-61.274605423273755,0.0020520416221629124,-9.257607966476346,0.0020678726
171,171,-61.33533371062506,0.00206352577839523,-9.26352698561074,0.0022225133
172,172,-61.388020051438865,0.002022120887059916,-9.268910372479361,0.0022048713
173,173,-61.422557023247826,0.001964641410416844,-9.272504858595491,0.0020907095
174,174,-61.272038382773076,0.0020694472320502196,-9.257038704356791,0.0021990885
