,epoch,train_loss,mse_loss,var_loss,val_loss
0,0,-25.32749281008578,0.06210022169780202,-4.542294668108033,0.07701789
1,1,-38.898069684876745,0.026524877678507044,-6.498972746089311,0.03709545
2,2,-43.69509169002911,0.023261219876467166,-7.120500627478424,0.034206163
3,3,-45.53447169840259,0.021937920587278777,-7.347430395497011,0.03169975
4,4,-47.01162615276518,0.021221986797397317,-7.535366925800476,0.029510908
5,5,-48.18358400214746,0.02078999563041197,-7.686377448004645,0.029026428
6,6,-49.093455200489885,0.020141632065711547,-7.804447041208372,0.04436343
7,7,-49.98461434034154,0.01986161012252244,-7.917655769615713,0.06870718
8,8,-50.37107546571906,0.019979622980646858,-7.962051989642503,0.030105416
9,9,-50.418361075903306,0.020041019182461657,-7.969882649958057,0.027449988
10,10,-51.51541844543496,0.019359567049504804,-8.109925807059348,0.02725245
11,11,-51.19868143062027,0.019478376475498417,-8.083625259853545,0.029494345
12,12,-51.740661284791614,0.020115871478934105,-8.146176448966852,0.035061967
13,13,-50.98545054333857,0.019940681851431823,-8.073346632634658,0.02653911
14,14,-49.448540471542145,0.023548097456080247,-7.8875678576711215,0.034186177
15,15,-51.7417495707901,0.01955698034006915,-8.132798336033963,0.026728796
16,16,-51.57162121732262,0.020870456591001597,-8.127191382485467,0.026261793
17,17,-51.90531590423682,0.01930152253125539,-8.16443697795598,0.048952002
18,18,-52.32576164898572,0.019680957885535776,-8.20461996058853,0.025734905
19,19,-52.4756966134296,0.01945747114523785,-8.239955395498484,0.026929565
20,20,-52.206873554980895,0.01966299484480901,-8.21568031752892,0.026369981
21,21,-51.94246471311748,0.02112360493857725,-8.175089186222857,0.041273158
22,22,-50.75089554436879,0.021173468546131613,-8.06727519550839,0.04294493
23,23,-52.67526473164405,0.02008024290035643,-8.248899425472224,0.02533959
24,24,-52.227430080968595,0.01973839048020532,-8.224533629386736,0.026224354
25,25,-52.75364145256838,0.01971268875208567,-8.265804267451262,0.033458166
26,26,-49.62624183860985,0.02231838490617398,-7.906925627316901,0.04496663
27,27,-50.69427864708035,0.021200972260725103,-8.015291894264664,0.042978194
28,28,-51.303121482083235,0.02090665380748533,-8.123747782664257,0.061181217
29,29,-50.701931149496225,0.02380402091839033,-8.002403741024022,0.027722448
30,30,-49.79833010264805,0.022791524932203166,-7.9743196823115206,0.0593046
31,31,-50.51162973548762,0.024032126454411114,-7.997007489971519,0.036788642
32,32,-51.30271601707626,0.021543604239672807,-8.13596519079908,0.047949474
33,33,-50.556628678296065,0.021347858275417502,-7.974103743505294,0.029497389
