,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.0197833659105084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,12.833046748305232,-24.878471,0.058705434,-13.177191,0.00048362836,1.4473141,1.0,3.0011802,2.3330321,66.16435,300.84497,18.878128,46.77947,46.940285,46.6667,46.370476,1.8602198,0.7,-47.688168,-37.422356,0.00015344059,-10.716723,-1.1615535,-1.5264084,-1.2474874,-1.5635505,4.1145105e-07,0.3,1.6511145,24.465054,24.437069,24.313192,24.008806,0.09189296,0.4421875,2.0654406547546387,2.6831400116284687
2,20000,15.490608343796685,-37.020275,0.0035773707,-16.709345,-0.00041034594,2.7998862,1.0,3.1903138,3.998573,105.49772,120.584694,18.483978,68.583664,68.18041,67.375305,67.55787,6.2301297,0.7,-69.725235,-68.99689,0.0006965322,-14.205664,-1.5395409,-1.9759748,-3.0214708,-2.4158132,1.3201497e-06,0.3,0.63630146,36.394093,36.396156,36.062973,35.96268,0.20921308,0.50312495,2.3536343574523926,3.6655583580334983
3,30000,5.107125311102223,-46.68262,0.00019550201,-24.300987,0.0027706437,4.2519093,1.0,4.8533792,11.514198,190.14218,123.83181,21.43126,84.812546,84.98024,84.56123,84.44346,8.431354,0.7,-84.635086,-134.7275,0.001066474,-14.130816,-11.78302,-7.6132355,-9.260397,-9.870402,1.8444902e-05,0.3,0.11268912,45.899902,45.936752,45.5276,45.582146,0.3331179,0.4765625,1.1770086288452148,4.62578585545222
4,40000,15.03405854790612,-53.41865,1.0343594e-05,-26.718086,-0.00035470753,5.210161,1.0,4.313632,4.1755667,205.77051,200.67682,18.197186,92.93699,93.743805,93.48178,94.3378,11.118306,0.7,-94.973434,-172.64351,0.002172289,-19.078117,-6.7829485,-6.0609913,-6.848479,-6.6334515,5.5645405e-06,0.3,0.50588244,52.54457,52.62235,52.50155,52.738,0.41399682,0.3984375,2.6495492458343506,5.605863348642985
5,50000,33.412901139254096,-54.679195,5.4750393e-07,-31.733376,-0.005689013,4.9354396,1.0,5.413196,2.0439672,323.23154,120.471466,20.185179,101.409546,101.27539,101.96659,101.66727,11.606755,0.7,-103.490036,-209.3788,0.0018497258,-9.533388,-4.8654838,-5.1065674,-6.2975216,-6.1134105,5.409122e-07,0.3,0.31898853,53.71582,53.68396,53.662106,53.580833,0.41420558,0.41562498,3.8323326110839844,6.612688418229421
6,60000,9.4991010758713,-55.49731,2.8866e-08,-33.301727,0.005907836,5.815578,1.0,4.5460043,9.971626,263.84845,139.86407,17.075672,99.693634,100.48726,100.07497,98.999695,9.668928,0.7,-101.2548,-232.47961,0.0007720656,-15.10964,-12.6177635,-13.719673,-13.410649,-13.399935,8.6217185e-08,0.3,0.33067143,54.50391,54.48487,54.060585,54.29112,0.41696984,0.425,1.7979962825775146,7.581697614987691
7,70000,45.429812729708026,-56.869774,1.5284507e-09,-50.768856,-0.0022502383,6.6161304,1.0,5.2626066,-7.129785,295.81555,156.4156,20.235146,108.92757,108.49296,107.87424,108.1227,13.552503,0.7,-109.20776,-332.10553,0.0025409556,-13.231098,4.884717,4.7476387,-2.594749,4.6978283,0.00010496107,0.3,0.63523585,55.92586,55.92188,55.800674,55.79203,0.57001084,0.4796875,5.154977798461914,8.604161842664082
8,80000,44.62946531832549,-53.99797,8.1375955e-11,-36.046455,-0.005408546,6.2213717,1.0,5.946224,12.792917,522.15594,271.60974,22.541132,99.73194,98.7024,99.38216,99.45136,38.15761,0.7,-101.641846,-297.19012,0.0021603678,-17.466871,-13.2630205,-13.46668,-14.32606,-12.686737,1.9074114e-06,0.3,0.31864572,52.61409,52.615456,52.406746,52.556427,0.6353073,0.4734375,4.7819108963012695,9.618560429414114
9,90000,59.76941912139241,-57.96757,4.339511e-12,-39.403107,-0.004496961,7.050489,1.0,6.48992,8.111066,826.0882,196.70511,19.928545,102.82781,102.580025,103.188,102.62798,13.738786,0.7,-104.44938,-334.39398,0.0029411833,-15.80608,-9.516082,-11.058726,-7.0021076,-9.241058,9.808399e-07,0.3,1.16598,56.807365,56.72873,57.143105,57.07617,0.58019793,0.421875,5.979418754577637,10.655223524570465
