,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
14,140000,78.2946410914935,-58.29811,2.0562045e-18,-56.344803,-0.0063871886,6.489994,1.0,3.970602,8.395723,886.6649,95.557915,17.186943,108.45853,108.863655,108.38901,108.56695,19.354485,0.7,-112.46497,-484.6475,0.0001886161,-14.111244,-6.796751,-6.4635563,-6.1631365,-6.695879,1.4715898e-05,0.3,0.584738,57.174175,57.2044,57.5661,57.505,0.6423973,0.43906248,7.052096366882324,15.43428616921107
15,150000,76.55830401694635,-57.372704,1.1153104e-19,-79.76721,-0.01323649,6.512895,1.0,6.43889,-6.673395,753.9083,298.0549,14.66834,106.291336,106.988525,106.53011,106.8472,93.144394,0.7,-108.097626,-514.44775,0.013635865,-12.669223,4.5421495,3.7784996,2.4463468,2.2318654,2.2022212e-05,0.3,0.06375252,56.49099,56.405834,56.40872,56.648373,0.8761636,0.40624997,7.059005975723267,16.48111855983734
16,160000,68.06803462102822,-58.09871,6.0432353e-21,-87.132675,-0.022581825,6.8226466,1.0,5.298189,5.0707865,888.48303,229.52975,25.090248,104.10416,103.83042,102.16721,103.002335,13.9584465,0.7,-106.201385,-522.36884,0.0030434362,-17.34615,-3.5189524,-3.3706942,-6.789418,-9.373334,9.979456e-07,0.3,0.60576767,56.86901,56.889214,56.468155,56.554726,0.75131595,0.4640625,6.248694658279419,17.513151903947193
17,170000,78.23197846441002,-57.7212,3.2704303e-22,-69.17958,0.003935986,7.1709313,1.0,6.8406925,2.2795248,1382.5795,158.45782,14.534958,108.305115,108.15759,106.63055,106.59793,24.293573,0.7,-109.919586,-620.32587,0.015425552,-14.2683735,-3.0528107,-2.8580153,-0.33151436,-1.739647,9.604099e-06,0.3,0.4149496,56.726204,56.781303,57.02546,57.1976,0.6975239,0.4609375,7.2688820362091064,18.56751096645991
18,180000,57.28229400026393,-57.659348,1.7868727e-23,-96.91976,-0.019749148,6.8108115,1.0,4.7267294,0.4886018,2916.7502,117.14101,16.830599,104.76846,103.616684,106.98429,105.51159,19.408958,0.7,-107.12431,-652.1054,0.005656304,-15.666658,-9.905012,-7.6726794,-9.415381,-5.5329347,1.4715898e-05,0.3,0.7334211,56.54652,56.389412,56.684734,56.770348,0.7414876,0.3984375,5.260264158248901,19.58261369864146
19,190000,76.48967775405673,-59.55213,9.858298e-25,-70.07094,0.008593234,6.7983446,1.0,4.245987,8.456771,3148.1157,93.66424,15.915056,107.77965,107.527534,109.77497,107.417496,38.764614,0.7,-109.18431,-647.0103,0.008470474,-17.792501,-6.780401,-9.100862,-6.6524243,-4.6636744,1.9843388e-05,0.3,0.48346394,58.288673,58.12378,58.61058,58.938847,0.6403917,0.378125,6.827159881591797,20.62190587123235
20,200000,51.85659577747954,-56.334965,5.4213036e-26,-90.65172,-0.0013804995,7.102924,1.0,5.7662973,10.894994,1968.9525,183.739,22.085218,103.1222,104.12903,100.96736,103.6677,7.077985,0.7,-103.59326,-719.158,0.005780568,-18.777878,-12.380386,-10.107207,-16.592527,-14.071997,7.2031304e-05,0.3,0.5790676,55.179688,55.188087,55.597404,55.27435,0.48816454,0.4453125,4.947012424468994,21.634425258636476
21,210000,65.60540495730451,-58.044945,2.9877774e-27,-85.20996,0.014351576,6.9984117,1.0,4.7042694,4.640335,1576.352,65.65639,21.534754,100.280426,99.62541,99.819954,100.07811,37.390453,0.7,-100.7367,-723.64514,0.0015243974,-18.901812,-8.254435,-11.704865,-13.032586,-12.434449,7.873965e-06,0.3,0.4564527,56.832832,56.7012,57.003517,57.07816,0.8230891,0.42499998,6.050848722457886,22.66327826579412
22,220000,73.88164877588622,-58.82173,1.6523244e-28,-105.09154,-0.017799724,6.657899,1.0,4.439166,9.836077,3489.3633,89.25893,20.058329,104.34714,105.032906,103.96455,104.582726,29.542341,0.7,-108.44127,-858.6649,0.0012754127,-10.511137,-8.106364,-6.1777325,-5.363835,-6.366616,7.019076e-06,0.3,0.90471214,57.64068,57.72539,57.43447,57.457268,0.72317135,0.47812498,6.830451011657715,23.710631287097932
23,230000,63.081370249812544,-58.382507,9.034631e-30,-59.720173,-0.009371191,7.2390876,1.0,4.4654617,6.4193897,3489.1724,120.8322,30.76772,101.635864,101.67075,101.727264,101.66949,17.094208,0.7,-102.578926,-766.6727,0.009895856,-19.215664,-6.0648704,-4.649241,-4.034042,-4.6448455,2.012709e-06,0.3,1.0576307,57.048462,57.122677,57.45005,57.539085,0.67197,0.40937498,5.8504798412323,24.728256086508434
24,240000,65.60423230078672,-54.265236,5.005618e-31,-94.134575,-0.01305593,7.7495074,1.0,7.4588337,9.17867,1950.8243,451.5453,17.990238,102.181854,101.87611,104.55463,102.30234,11.419492,0.7,-103.34005,-944.84393,0.0061233644,-20.958334,-6.5061235,-9.361059,-8.097412,-8.244868,1.4248245e-06,0.3,0.23316549,52.957634,53.07054,53.410675,53.415043,0.77272946,0.43281248,6.437816858291626,25.766450814406078
25,250000,66.85587187751672,-55.74095,2.7715753e-32,-83.58794,2.1165238e-06,6.9544563,1.0,4.3270845,4.698814,2858.045,54.528545,15.993461,101.86245,101.97562,101.53417,101.09981,52.944572,0.7,-103.21372,-733.6934,0.003757552,-17.968721,-4.0183854,-4.6632824,-3.3988955,-4.0426016,7.0549436e-07,0.3,0.1892656,54.641586,54.72896,54.602943,54.80342,0.79337096,0.45,6.80974817276001,26.808003799120584
26,260000,79.64467341621481,-59.749157,1.5407722e-33,-129.75122,-0.0009671258,6.49006,1.0,4.02071,16.92654,3074.2039,283.4453,23.350449,102.76576,102.6245,102.61516,102.26285,31.141333,0.7,-104.84967,-942.98364,0.008368593,-18.175085,-13.872221,-15.303762,-12.21873,-15.8207855,2.2505585e-06,0.3,0.92025673,58.85872,58.83397,58.50517,58.479324,0.7222631,0.509375,7.814312696456909,27.86500266393026
27,270000,77.27742302195651,-56.16276,8.560944e-35,-118.289,-0.0044398303,7.6695266,1.0,3.54139,6.693937,1582.1918,62.686768,22.245941,103.43843,103.180374,102.67326,103.474556,10.564856,0.7,-107.106384,-1002.7589,0.0046367105,-17.633076,-7.1813087,-6.8064456,-7.2056956,-6.172899,5.339435e-06,0.3,0.70608157,54.83575,54.755898,54.718666,55.04108,0.6553047,0.41875,7.64927077293396,28.91358652909597
28,280000,70.51025880845232,-57.86304,4.687663e-36,-140.59705,-0.0150373,7.555706,1.0,5.334814,8.498269,2570.6318,396.3416,22.537586,103.150345,104.11874,109.69876,104.83905,13.834444,0.7,-106.98398,-1032.256,0.0027238885,-13.3324585,-6.6604843,-7.2545066,-8.481538,-7.606038,1.08066885e-07,0.3,1.0306726,56.721436,56.737175,57.012505,57.01246,0.6439312,0.446875,7.152422666549683,29.956028060118356
