,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,5.435236929379577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,45.359838238061364,-41.110172,0.0672548,-4.1658697,0.00016441141,1.2032286,1.0,0.69994545,-5.1286955,12.043218,58.52601,9.102408,57.92519,57.526497,57.923126,56.700752,3.512624,0.7,-63.822536,-16.983795,0.0004391059,-4.1663585,6.6760106,6.776905,1.3171641,7.4449854,8.034447e-07,0.3,1.5144923,39.726486,39.730164,39.64751,39.121315,0.054530438,0.43281248,3.564772129058838,2.812164378166199
2,20000,60.367787370991344,-63.865326,0.0037903409,-6.790406,0.0007635206,1.844221,1.0,1.7282544,2.3966014,31.07008,118.13936,8.51337,82.03681,82.62368,81.24158,80.83902,35.497746,0.7,-87.62379,-43.122627,0.0006818283,-4.1748776,0.85842544,0.44248837,1.279364,-0.7718133,4.2391474e-07,0.3,1.4382927,62.34459,62.103897,62.122723,61.469597,0.42217273,0.5484375,4.5161943435668945,3.820136916637421
3,30000,62.51274858104243,-77.5643,0.00020196065,-7.5661497,-0.0007328737,2.0929615,1.0,2.1656766,0.8909035,59.61255,98.19409,8.936467,95.28483,95.26072,95.33917,94.51825,10.104322,0.7,-100.93594,-96.985466,0.0001505632,-4.917591,-0.18625614,-0.41093007,0.7123395,0.5266383,6.437302e-07,0.3,1.6315708,75.984344,75.80902,75.53714,75.35231,0.23214719,0.53437495,4.839687347412109,4.831416110197703
4,40000,58.44945106124334,-85.18448,1.0819513e-05,-13.429152,-0.00073227106,2.1980176,1.0,1.4885604,0.48267305,62.07088,93.7173,9.925194,101.540215,102.16191,101.81812,101.95631,5.811046,0.7,-107.848854,-98.89398,0.001034817,-4.943649,2.0144777,3.2937703,3.0126953,3.256522,6.6174134e-06,0.3,1.6437497,83.536125,83.38639,83.451836,83.424515,0.17532262,0.4296875,4.439914703369141,5.834581927458445
5,50000,57.66735002832088,-86.53258,5.757755e-07,-12.369238,-0.0048198067,2.554429,1.0,4.009666,2.204588,175.1886,420.94458,8.775395,104.06395,102.87829,104.04778,103.89291,13.351151,0.7,-110.45169,-99.100464,7.713679e-07,-7.320353,2.564272,-0.87093645,1.3751302,2.338944,3.074987e-05,0.3,1.8393993,84.83238,84.41303,85.04534,84.854805,0.25071,0.41562498,4.254927635192871,6.837115355332693
6,60000,56.36328506547348,-89.01102,3.028901e-08,-15.159207,-0.004644415,2.2304773,1.0,1.8054602,-5.5392313,87.2514,114.53883,9.577496,105.01518,104.86961,105.78082,105.39177,7.822072,0.7,-110.94791,-127.32162,0.00097763,-4.5650086,5.625492,4.8992214,5.125915,4.0914803,7.627707e-07,0.3,1.9075348,87.10645,87.112885,87.21681,87.04706,0.18260553,0.5109375,4.4153289794921875,7.841797804832458
7,70000,55.13134840819649,-89.6266,1.5929152e-09,-15.982557,6.397944e-05,2.2629323,1.0,1.0080345,-1.1348188,202.32605,20.91509,8.641655,106.09218,105.20156,106.019196,105.620026,3.5277143,0.7,-112.529785,-192.59357,0.002900504,-3.6543365,1.6394331,1.7473594,1.3528482,1.8739084,6.712508e-08,0.3,1.8120897,87.758286,87.60649,87.470276,87.70195,0.107361786,0.43125,4.157832384109497,8.837423634529113
8,80000,45.03952212245278,-88.37518,8.441192e-11,-22.646332,-0.00048254337,2.5475235,1.0,1.9238791,1.1508036,266.2594,84.23735,14.326221,104.76429,104.7224,104.198425,103.78652,4.9559526,0.7,-117.49399,-172.58076,0.00201101,-6.8784795,1.4854871,1.5120921,1.3084615,0.6398343,3.2287792e-06,0.3,1.740623,86.91086,86.25318,86.12543,86.168976,0.1870232,0.578125,3.4079434871673584,9.825107820828755
9,90000,52.75225867208332,-87.153435,4.453788e-12,-31.665264,0.00034122803,2.2146003,1.0,0.80614316,-0.6322355,144.76456,13.456903,11.002791,104.27911,104.53014,104.21855,104.283966,3.42017,0.7,-110.408356,-195.32376,0.0010194818,-3.3275886,2.7827725,2.5566652,2.3170364,2.4277763,2.6077032e-07,0.3,1.5061295,85.52489,85.54535,85.61373,85.66609,0.14097771,0.44062498,4.10623574256897,10.821974277496338
10,100000,52.86852234393227,-86.329346,2.3542163e-13,-25.4159,-0.0017640658,2.0566292,1.0,2.7060118,-0.40964055,198.528,82.416504,10.403016,106.183754,105.29113,106.16838,105.97378,2.67408,0.7,-112.08113,-221.4104,0.0075461324,-4.835405,1.5483141,2.2258365,1.3755122,2.21874,1.1533674e-06,0.3,1.8756434,85.09767,84.374756,84.70851,84.876526,0.12985806,0.38437498,4.0617592334747314,11.817833205064138
11,110000,49.3617612388816,-87.41014,1.2484674e-14,-25.885254,-0.0036861885,2.3580418,1.0,1.374643,2.5455334,272.33688,20.481833,9.706822,104.70266,104.791435,104.97364,104.809364,5.6238437,0.7,-111.40787,-206.15842,0.0021738133,-5.781649,3.4908893,0.3874324,1.2386161,2.166915,2.3093891e-07,0.3,2.0113144,85.53206,85.39044,85.541504,85.450775,0.12305448,0.546875,3.8292160034179688,12.815781052907308
12,120000,54.771041173456055,-89.73205,6.580162e-16,-26.328278,-5.320404e-05,1.9316872,1.0,1.0698692,-4.021198,231.59473,44.64667,10.271091,105.91327,105.46026,105.061455,105.98918,17.121958,0.7,-111.72869,-268.6172,0.012272662,-5.3723984,4.738522,4.279094,4.243656,4.967102,4.5182123e-06,0.3,2.0173397,87.841194,87.438614,87.642746,87.95917,0.23331758,0.371875,4.63663649559021,13.822119971116384
13,130000,48.14442699297511,-88.10016,3.4828248e-17,-35.069107,0.00015816018,1.9386421,1.0,0.8352532,2.1294827,310.0395,11.333115,8.911385,105.912224,104.88053,105.583855,105.39421,3.9576259,0.7,-110.75262,-266.36014,0.0013772529,-3.9464664,1.0439935,-0.07897362,1.333024,0.07367149,3.0367112e-06,0.3,1.8536432,86.527374,85.98141,86.241585,86.16273,0.08729448,0.43906248,3.7664856910705566,14.812789360682169
14,140000,49.95043561421198,-92.92578,1.8436973e-18,-24.634014,-0.0020815344,2.1236908,1.0,1.1847876,-4.6235743,697.1598,40.48835,9.617325,105.318924,106.62384,105.426735,105.73579,9.076203,0.7,-112.13748,-287.53387,0.008255329,-3.7910326,2.3184469,3.4404109,1.6056329,3.2278085,4.9301887e-09,0.3,2.0826368,90.66558,90.84459,90.33359,90.434616,0.15499228,0.4546875,4.007000923156738,15.805979764461517
15,150000,54.944452690709376,-88.56353,9.712558e-20,-40.50499,0.0010393836,1.7221024,1.0,0.98556924,2.8631496,256.10605,42.701096,8.504947,104.566376,104.59527,103.91367,104.065796,2.066599,0.7,-110.63973,-389.54285,1.4894758e-06,-4.8619833,1.1328381,2.1382787,1.5729991,1.8871803,1.1265977e-06,0.3,1.7340994,86.88672,86.7717,86.70402,86.78143,0.074623,0.4890625,4.2561399936676025,16.805376227696737
16,160000,50.72928085417324,-85.784836,5.170059e-21,-42.733185,-0.0029184946,2.348291,1.0,1.4220917,-2.7814856,540.8313,73.418,14.925803,104.66031,104.828964,105.2191,105.108154,18.062675,0.7,-112.42074,-337.18704,0.0032462114,-5.120869,3.2122114,2.73846,4.1735845,4.031766,1.1227792e-06,0.3,1.6672199,83.91786,83.97508,84.14858,84.10649,0.22673132,0.45937496,4.055840730667114,17.798922407627106
17,170000,53.08409085798156,-90.333,2.7345905e-22,-29.616653,-0.0044931914,1.8683399,1.0,0.9574108,2.8207664,496.6631,17.67355,9.653708,105.19424,104.59582,105.41003,104.89717,4.8707547,0.7,-111.510086,-346.15503,0.0031422013,-8.305059,-1.2063941,-0.15696761,1.2910808,-1.1965834,5.8743172e-08,0.3,1.8462193,88.45265,88.42706,88.573944,88.49109,0.14215904,0.45625,4.557413339614868,18.802289752165475
18,180000,45.07779018953485,-90.28739,1.4561626e-23,-64.06246,-0.006611833,1.9092896,1.0,0.89768916,-0.7679055,372.72128,11.9877,9.6053705,104.83436,104.91075,105.19638,104.34296,5.8903103,0.7,-113.00726,-449.18018,0.0006998976,-5.3923836,0.22814026,0.5564596,1.2971458,-0.22353774,5.186739e-06,0.3,1.8747528,88.221725,88.39866,88.078415,88.282394,0.10763809,0.471875,3.9662561416625977,19.792637650171915
19,190000,55.69242529832401,-88.907524,7.7545624e-25,-48.345192,-0.0023978916,2.416536,1.0,0.9547991,1.187779,470.7158,25.600075,10.558132,105.329735,104.75798,105.59086,105.30933,7.0359144,0.7,-113.399536,-477.38608,0.0024400065,-5.8364606,0.5638711,1.7962819,1.2255653,0.99077916,1.1227792e-06,0.3,2.159836,86.60614,86.785904,86.835205,86.68498,0.17432739,0.4734375,4.319896221160889,20.79366851647695
20,200000,51.10171094314675,-89.50441,4.1238228e-26,-49.3067,-0.0033361127,1.8870766,1.0,1.4617882,-8.517474,600.9931,105.440544,9.340768,105.83773,105.549255,106.20182,105.50566,3.8334408,0.7,-110.819214,-437.52533,8.764863e-05,-5.5788975,9.079935,8.99064,9.278064,8.8350935,1.2919307e-06,0.3,2.0148053,87.406136,87.40599,87.47575,87.482864,0.101025015,0.434375,3.9275975227355957,21.788526686032615
21,210000,52.617595196242625,-90.34067,2.1997822e-27,-37.20964,-0.00021742638,1.7668867,1.0,1.4863076,-0.6485405,572.84784,23.686619,8.934389,105.18906,105.50906,105.338326,105.98523,3.32502,0.7,-114.23251,-415.24945,0.0026133996,-5.865829,4.4084234,2.9284163,4.9210443,4.520045,3.6917325e-05,0.3,2.1446157,88.69247,88.18086,88.61302,88.64725,0.12836325,0.3890625,3.9926259517669678,22.782947115103404
22,220000,59.64788788558473,-89.78125,1.177139e-28,-37.68808,-0.00043250807,2.5157068,1.0,1.3975028,-10.824814,874.69977,35.308655,8.059266,104.925255,104.90698,105.82252,105.55871,5.3964195,0.7,-111.673836,-413.36603,0.0014493099,-5.729929,10.407803,10.559114,10.579558,10.466082,5.347829e-07,0.3,1.7913735,87.801926,87.48012,87.593506,87.712234,0.14391434,0.4328125,4.515086650848389,23.786057420571645
