,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,4.022507126103485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,0.9466166850990579,-39.565792,0.05813217,-6.249076,0.4126727,-10.45004,15.452058,41.86811,5.4628057,51.554302,51.961548,51.95345,51.38143,1.6738605,0.7,-52.266945,-20.873896,0.00011820119,-136.26656,9.671517,9.7133665,10.265446,10.459822,1.1160256e-06,0.3,-8.544964,39.206482,39.212708,39.41018,38.613758,0.030606363,0.4453125,0.09057283401489258,1.3105907996495565
2,20000,0.8436856958940666,-63.600716,0.038572814,-0.3434663,0.4382695,-3.6803164,31.585691,10.851516,5.1115527,81.76127,81.613434,81.67414,80.75719,5.4223385,0.7,-81.64136,-21.947538,0.00063436833,-125.09879,2.3133454,3.308675,1.1132853,2.0553,1.745898e-06,0.3,-21.673306,62.96502,62.929413,62.870926,62.441284,0.08643706,0.484375,0.06852149963378906,1.6300358057022095
3,30000,0.7701053770830438,-77.86766,0.042958293,-0.12538075,0.72563714,-12.691913,48.79343,18.685986,4.9674063,93.20096,93.60583,95.03486,92.81688,2.3014586,0.7,-92.82065,-31.678041,6.551338e-05,-125.052574,11.588312,11.222215,10.622757,10.729795,3.4226106e-09,0.3,-17.239971,76.83359,76.75711,76.62575,76.480576,0.088801034,0.4828125,0.06287956237792969,1.9576685229937236
4,40000,0.7981280621477306,-87.0265,0.044754297,0.68281305,1.203733,-13.913059,45.945816,54.967674,6.3459477,101.2015,101.13762,101.727165,101.72627,5.8431034,0.7,-101.72339,-18.366617,0.0023323402,-180.86427,12.39464,12.976536,12.861795,13.129423,4.559773e-06,0.3,-15.465613,86.27005,86.25694,86.201904,86.213135,0.120948605,0.45625,0.06317567825317383,2.2846592744191487
5,50000,0.80702181028589,-89.35512,0.04609782,-0.17980695,1.9457614,3.7533312,69.05583,53.257378,4.105847,107.24837,107.31676,106.87276,106.791214,9.209918,0.7,-108.37355,-33.057125,0.00011753815,-143.03194,-3.334385,-3.0771613,1.0264814,-2.6726146,4.4886665e-06,0.3,-15.881031,88.419075,88.41892,88.287384,88.53435,0.19669226,0.3515625,0.05825066566467285,2.6055829882621766
6,60000,0.7974612249863388,-94.37685,0.049287546,-0.35836536,1.8932754,-4.0476227,67.47921,140.10223,5.487709,109.40091,109.208435,109.27895,108.727905,73.72746,0.7,-110.22669,-31.168192,4.4482353e-05,-142.43564,4.519193,4.7080054,4.8111954,4.963589,5.608232e-06,0.3,-16.145403,93.5909,93.587425,93.76166,93.55503,0.4371719,0.43906248,0.06068992614746094,2.9174052635828653
7,70000,0.7945316474630377,-96.12633,0.050037958,-0.20772785,0.64661264,-5.3990784,37.180073,13.739088,10.413389,113.2531,113.40767,113.20071,112.89655,7.2760563,0.7,-113.025246,-32.546642,0.00034077518,-154.16112,5.704618,5.266642,3.8294005,4.0458865,2.739718e-07,0.3,-17.662397,95.12471,95.13195,95.06641,95.012985,0.1708515,0.52500004,0.05971527099609375,3.231375682353973
8,80000,0.7877181407049249,-94.29576,0.050886262,0.9398826,1.4281701,-4.8353515,31.41084,85.8441,7.670716,114.72256,114.784065,114.52803,114.2859,5.471366,0.7,-114.67463,-20.311726,0.0024422086,-241.41129,4.1860967,3.9444132,3.8097806,4.351186,1.418346e-07,0.3,-19.199009,93.213684,93.14575,93.52791,93.33105,0.19660446,0.42031246,0.058075666427612305,3.542733140786489
9,90000,0.7856211306697568,-95.24773,0.052066486,0.913428,1.9571477,-1.5487362,46.301777,44.933914,5.4550095,116.17115,116.27794,115.58267,115.555016,15.084828,0.7,-116.4581,-22.169107,0.0023523886,-189.62471,1.3574797,2.1129708,1.1972083,1.1016569,2.6936714e-05,0.3,-18.375946,94.203125,94.22186,93.74524,93.77208,0.30766514,0.5484375,0.06287884712219238,3.853635819753011
10,100000,0.7932919851867563,-95.77026,0.0531916,0.6043608,1.2168328,-4.7274556,48.98746,48.689354,7.306156,116.06578,115.99586,115.91826,115.85259,62.213352,0.7,-116.31869,-26.07804,0.0011298906,-553.18915,4.6064982,5.2646103,5.230302,5.23653,3.5361154e-08,0.3,-20.160921,94.47388,94.55139,94.10118,94.197014,0.43677068,0.49218747,0.041475772857666016,4.161411503950755
11,110000,0.8001600029580253,-97.59973,0.053109977,0.23892185,0.98506564,-11.513148,44.358444,23.60831,6.8612776,117.84343,117.643684,117.903305,118.05261,2.669244,0.7,-117.660286,-19.241945,0.0028886471,-184.32327,12.0970745,11.473693,11.773443,11.7050085,1.8840656e-07,0.3,-16.353401,96.66222,96.636116,96.43757,96.60782,0.12638603,0.38437498,0.05750584602355957,4.46736494700114
12,120000,0.800290317905857,-95.7139,0.055106632,-1.0429777,1.4500101,-4.1130934,34.671524,12.879049,5.7158823,118.33987,118.712616,118.62888,118.43714,3.2264218,0.7,-118.62585,-25.326569,0.00031870353,-325.259,3.5895147,3.5813198,4.767758,4.8154354,7.888302e-08,0.3,-16.961668,94.83763,94.916916,94.81192,94.91998,0.1543679,0.39218748,0.05761003494262695,4.7880119442939755
13,130000,0.7932841796812931,-96.844795,0.053326387,-0.88354653,0.8142928,-5.2866936,42.576,42.210213,7.8986187,118.21542,118.07576,118.26449,118.12703,6.0600133,0.7,-118.17757,-33.75593,5.607569e-05,-188.95425,5.055874,4.9165277,4.7803273,3.892835,1.0624063e-07,0.3,-17.341839,95.74686,95.75534,95.63303,95.770966,0.1972263,0.47812498,0.061641693115234375,5.101139314969381
14,140000,0.792165446004092,-95.78774,0.054646682,-0.2075744,1.0750487,-0.14952624,27.503609,35.671593,5.8293753,115.314644,115.2683,115.42821,115.381226,1.7797729,0.7,-116.58503,-23.032583,0.0036302025,-288.60117,0.009309739,-0.711069,1.2064352,-0.6081372,3.1489647e-06,0.3,-16.59012,94.79594,94.80844,95.093216,95.05969,0.09804809,0.415625,0.058641910552978516,5.41244421005249
15,150000,0.7907005269883428,-97.505066,0.05487138,0.62849337,1.0064249,-9.167812,61.247047,37.08103,7.4983044,116.59318,116.53093,116.98693,117.44357,2.3829587,0.7,-117.17092,-26.688963,0.0002203189,-249.96225,8.874954,8.938248,9.574011,9.737913,1.27653775e-05,0.3,-18.511753,96.3542,96.39704,96.25714,96.39297,0.11275007,0.3890625,0.05930829048156738,5.724155203501383
16,160000,0.7911299622070834,-97.895096,0.056245293,-0.9881768,1.2450384,-8.331946,24.481459,46.390167,7.117519,118.41046,119.193085,118.90233,119.66201,4.7273097,0.7,-118.967155,-24.610214,4.8314454e-05,-182.97668,7.2402315,8.236427,7.821269,8.188613,3.6469837e-06,0.3,-16.952448,96.70274,96.851,97.120476,97.222084,0.17437878,0.340625,0.05855703353881836,6.036811618010203
17,170000,0.7969682537957037,-97.25915,0.056097176,0.1798451,0.9043864,-0.594165,48.76923,37.192505,7.413884,116.435234,116.618225,116.61999,116.72336,6.6575565,0.7,-117.66118,-19.354523,0.0003829762,-116.62239,0.7156615,0.7170697,1.2739451,1.46542,5.720824e-07,0.3,-16.135914,96.30025,96.43706,96.40529,96.56336,0.14245327,0.36562496,0.054807424545288086,6.35296889146169
18,180000,0.7917433536383547,-96.324554,0.056722827,-0.025196001,1.2137856,-0.4287729,30.627014,18.80618,7.983637,118.83802,119.43724,119.79154,119.78226,19.586338,0.7,-120.6076,-22.050554,0.004255246,-166.55927,0.12764627,0.35687146,1.1497555,0.022692055,3.6714485e-07,0.3,-19.668062,95.08127,95.05771,95.50496,95.38884,0.20766044,0.4484375,0.05672645568847656,6.662866906325022
19,190000,0.7929344875920143,-96.00331,0.05640203,-0.9144604,1.1280099,-2.9644263,25.752003,27.449455,5.563083,117.43151,117.37107,118.11491,117.46992,5.550941,0.7,-121.2942,-22.480268,0.0013649375,-130.93875,3.3268962,2.796524,3.4099157,3.1220112,9.00065e-08,0.3,-18.032108,94.8232,94.797104,94.82445,94.862625,0.14744589,0.434375,0.05570554733276367,6.975128467877706
20,200000,0.7883766905625036,-97.08281,0.056680385,0.37190944,0.90365887,-8.615892,68.69546,22.30206,5.3471375,117.71056,117.84302,118.26115,118.24648,8.635706,0.7,-118.01052,-18.860067,0.00016375567,-186.09784,8.787023,8.479855,9.525498,9.410339,4.9931365e-05,0.3,-19.410088,95.74579,95.68616,95.9521,95.94766,0.23093542,0.3953125,0.05376148223876953,7.2857707420984905
21,210000,0.7873253118990828,-96.81328,0.055983115,0.7415893,1.3144062,-7.1308923,36.899258,33.51519,4.593069,119.67214,120.31177,119.96516,119.76792,2.6024034,0.7,-120.4401,-21.684513,0.002222321,-180.44818,6.5709558,7.055219,7.3478785,6.865029,3.3741233e-07,0.3,-17.166697,95.80281,95.90512,96.116486,95.99809,0.12720418,0.4453125,0.054476261138916016,7.599699695905049
22,220000,0.7919732170832969,-95.89117,0.05644859,0.6015471,1.3336625,-9.125101,39.965782,40.17389,7.2835455,120.264885,120.43432,120.96009,120.504745,6.9351215,0.7,-120.57169,-21.830471,0.0015170702,-305.59857,8.999944,9.443194,9.072393,8.108471,1.1444092e-06,0.3,-19.173832,94.60788,94.6786,94.91479,94.79355,0.15502563,0.45468748,0.053522586822509766,7.908540530999502
