,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,4.9908192931834305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,0.9168539547280409,-39.888737,0.057965677,-7.1753755,0.6626932,-5.0564513,12.773022,124.030334,3.2515578,54.224876,54.286625,52.648712,52.29189,1.0351169,0.7,-54.26379,-24.118376,6.142691e-05,-114.538666,5.3925037,4.5907154,5.4015436,4.8274975,6.9667335e-06,0.3,-7.68991,39.53635,39.48365,39.396366,38.962296,0.034488656,0.35624996,0.08363652229309082,1.297805941104889
2,20000,0.8788966072749375,-63.612488,0.03183149,-0.9171127,1.0352532,-3.8023448,36.948,102.96297,4.961466,74.371994,74.51062,75.665276,74.168396,5.7477665,0.7,-76.239784,-26.307507,0.00042204896,-304.7258,3.961712,3.789506,4.1884737,3.822508,2.0746957e-07,0.3,-26.27311,62.80985,62.869896,62.894337,62.55322,0.081278875,0.41249996,0.0723276138305664,1.6240174253781636
3,30000,0.7906538377714039,-77.100006,0.036860023,-0.79994416,0.85415876,-0.6008909,39.575558,52.517723,4.608455,92.0798,92.00326,91.58598,91.87072,30.411392,0.7,-92.235214,-30.73794,8.652511e-06,-101.31894,1.2730684,2.5586233,1.3204422,1.7595168,8.222822e-07,0.3,-17.230198,76.42083,76.451614,76.54604,76.29902,0.19168904,0.390625,0.05922055244445801,1.9503807465235392
4,40000,0.7995906615612903,-84.88333,0.038906015,0.07260811,1.0646617,-0.24463063,54.045227,14.799291,6.314067,99.6089,99.578255,100.38822,99.76267,2.3747854,0.7,-99.94707,-18.579248,0.0005386324,-375.40125,-0.08673188,0.024450645,-1.8206381,-0.38309658,3.7433756e-06,0.3,-19.552544,84.15094,84.15751,84.578606,84.33656,0.099856205,0.453125,0.05755877494812012,2.270202914873759
5,50000,0.800596884388934,-89.52384,0.043869536,-0.2251432,1.4380887,1.4970472,47.621803,105.14865,7.884312,108.28119,107.78886,108.39307,107.80772,11.821576,0.7,-108.22325,-19.407864,0.0006802771,-196.21472,-2.2192025,-1.5136352,-1.376143,-1.4460323,6.9849198e-09,0.3,-17.629377,88.548965,88.467445,88.441986,88.398125,0.25086355,0.40937498,0.05966806411743164,2.594271945953369
6,60000,0.8057603053180169,-91.78457,0.04745363,-0.011947691,1.0325165,-1.9927348,61.198605,38.4647,5.95821,111.69564,111.54922,111.545784,111.25118,9.753535,0.7,-111.364265,-26.459959,0.0006670889,-259.5908,0.6679305,1.2967265,1.0152105,1.04873,9.643554e-07,0.3,-17.977661,90.88157,90.90994,91.0674,90.875824,0.16298613,0.49218747,0.059378623962402344,2.91945854028066
7,70000,0.8054102461545188,-93.608696,0.047734633,0.5874288,0.87924445,-3.0024073,48.07672,50.40755,6.052652,112.35387,112.28289,112.66357,112.60328,5.0600758,0.7,-112.306244,-20.872036,8.222181e-06,-121.46868,3.010272,2.3630967,3.3333802,3.4689467,1.2380141e-05,0.3,-14.228186,92.56676,92.66011,92.734955,92.79349,0.16127093,0.43124998,0.06033921241760254,3.243327478567759
8,80000,0.8030483445195984,-94.16262,0.048377365,0.76218987,1.5956807,-5.3875656,44.39021,44.685604,7.151514,114.11697,114.51118,114.72732,114.499596,7.3000045,0.7,-114.0606,-24.181707,0.00037752028,-105.82889,5.128966,5.495853,4.721718,5.025114,1.4685793e-08,0.3,-14.810026,93.09536,93.164085,93.40784,93.351395,0.16420121,0.471875,0.06222867965698242,3.5756354371706647
9,90000,0.8074550278171704,-97.22755,0.047542956,-0.5315175,0.9162476,-3.0977416,39.552677,27.364815,5.3742857,114.92563,114.55356,114.700356,114.97625,15.278488,0.7,-114.45575,-26.616781,6.6426815e-05,-249.68048,1.6682603,1.7669106,0.9740854,1.6474191,1.3014477e-06,0.3,-15.484001,96.22009,96.22664,96.1366,96.388794,0.30830055,0.4375,0.06173443794250488,3.8995295643806456
