,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,4.6111483384744005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,57.89080726316207,-40.60361,0.06676788,-4.6639185,0.6347515,-2.739215,10.472158,5.488264,6.9437785,57.8757,57.451584,58.473457,57.40841,2.0552127,0.7,-58.67605,-18.885937,0.0018847282,-9.305405,3.5650725,3.6962116,3.7791305,4.3756857,7.377821e-10,0.3,1.5116323,39.129166,39.192497,39.583244,38.98059,0.050468832,0.3765625,4.5690083503723145,2.0668925722440084
2,20000,60.587173858352664,-65.88523,0.0037228598,-7.6400175,1.2783444,2.2473018,39.393646,34.391144,7.3836603,84.381,84.448524,83.86813,83.492455,10.738787,0.7,-90.76719,-40.699467,0.0016660504,-10.771218,-0.76122403,-0.44139117,-1.0861806,-0.86945444,1.2448698e-06,0.3,1.5679928,64.284325,64.31698,64.74035,64.11355,0.1766069,0.49999997,5.00518012046814,2.7144877791404722
3,30000,53.88231614400162,-77.85109,0.0001986671,-10.972141,2.8182316,22.852577,58.76154,353.45636,10.389553,97.440605,97.41962,98.34816,98.39739,20.69493,0.7,-106.118,-87.248474,0.0008267999,-7.328688,-14.961093,-8.785299,1.0571198,-19.234388,2.1515298e-07,0.3,1.6413963,75.95541,75.95778,76.449265,76.20254,0.25790113,0.3828125,4.27737021446228,3.345512843132019
4,40000,51.82044246566715,-85.32774,1.0406314e-05,-11.046209,1.522042,1.9285346,107.12936,52.777565,13.201636,106.08198,106.01655,106.710815,106.42161,3.7999375,0.7,-114.69864,-83.86484,0.00094092154,-5.2279253,-3.045924,-3.8088527,-0.34788477,-5.015237,1.2730016e-08,0.3,1.7111093,83.37079,83.36815,83.61694,83.525024,0.1535586,0.465625,4.017995357513428,3.970830456415812
5,50000,45.63527713762207,-87.41113,5.38641e-07,-14.471537,0.7690331,3.1345985,140.3902,22.114525,12.031794,109.587776,109.65811,109.64669,108.190704,1.7402179,0.7,-116.84719,-102.42408,0.0011597329,-4.64236,1.2580388,-0.15599908,1.3656402,0.96213096,8.930285e-06,0.3,1.9466785,85.35487,85.31983,85.39348,85.12436,0.1393764,0.5625,3.932990550994873,4.597829727331797
6,60000,45.30115106438375,-87.05817,2.81641e-08,-18.766243,1.5604025,1.0991747,180.7971,38.840446,10.603197,110.80921,110.94505,110.83541,111.14525,6.174622,0.7,-118.05139,-134.89478,0.0005084759,-3.3957796,0.1618474,0.107763216,1.4506267,0.34586984,7.2671105e-07,0.3,1.8222041,85.00101,85.01518,85.326096,85.19159,0.17465007,0.4484375,3.611762762069702,5.214264249801635
7,70000,57.271130045368636,-91.7731,1.4699948e-09,-21.558231,1.549073,0.937371,123.93648,27.72439,8.41097,112.52115,112.0954,112.607346,112.26852,4.7495413,0.7,-118.795044,-138.70871,0.001157746,-6.4879866,-0.35123706,-0.0175654,1.2569851,0.15468006,1.9965228e-07,0.3,1.6483977,90.04378,90.03598,89.82977,90.027054,0.15326363,0.42499995,4.446558237075806,5.845821527640025
8,80000,43.828455667865626,-88.37357,7.654004e-11,-28.136114,3.6174297,-1.5388651,156.21906,678.3607,8.321271,111.5471,111.74695,112.04108,111.92475,2.9996917,0.7,-118.81017,-193.76518,0.00015853264,-8.096645,2.8020058,3.2735932,1.6239045,4.019654,1.1804514e-08,0.3,1.6126988,86.56163,86.627655,86.798836,87.04698,0.12212366,0.34687498,3.740231990814209,6.466041723887126
9,90000,49.2067825602319,-90.88258,3.987768e-12,-25.294182,0.8178433,-0.022099495,253.27924,20.92617,8.224175,112.830154,111.76243,111.80629,111.98817,4.976906,0.7,-118.40947,-152.40889,0.00022951805,-8.944927,2.715547,3.2368965,3.0268106,3.578377,1.9965227e-09,0.3,1.9283148,88.88516,88.78453,88.908646,88.96991,0.09843854,0.45,3.828329086303711,7.0833907206853235
