,step,reward,actor_loss,alpha,alpha_loss,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.2551979067811403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,0.6645328112223017,-22.133299,0.07269975,-4.1734962,1.1475061,4.011786,19.944407,18.20702,14.629428,37.889145,38.120636,38.780544,37.307026,2.0428743,0.7,-38.534622,-32.020737,0.0016264366,-292.12802,-4.324726,-3.9533255,-4.307479,-4.197369,5.5645405e-06,0.3,-8.381399,21.93766,21.903667,21.893272,21.49263,0.10550015,0.503125,5.453486442565918,1.9672391136487326
2,20000,1.6906972193529386,-38.435997,0.074719965,0.45828927,4.482616,4.6551533,24.099617,159.02454,12.071585,63.03057,62.608025,61.55728,62.45608,4.4498644,0.7,-62.559326,-31.23259,0.002596137,-215.43153,-4.619064,-4.6405663,-5.696074,-5.156636,4.9751105e-07,0.3,-8.286126,38.206825,38.192978,37.799667,37.859543,0.22539026,0.4609375,5.7342143058776855,2.6441179951032003
3,30000,9.940411381637256,-47.567657,0.07809963,-0.09331924,4.321782,6.4284463,24.169638,59.85244,17.024181,72.61628,72.38902,72.38695,72.55423,14.100013,0.7,-72.20782,-29.882353,0.005662049,-136.62354,-6.4654994,-6.3143044,-7.014327,-7.3803573,1.7721797e-05,0.3,-5.125146,47.430687,47.449028,46.97203,46.994995,0.34231234,0.4578125,5.666691541671753,3.326806128025055
4,40000,38.4946898898576,-51.69519,0.079195455,-0.6183641,5.8569727,11.686628,28.933266,256.04144,14.356516,78.56982,78.89028,79.5271,77.57502,5.3538685,0.7,-78.463615,-31.588284,0.0026006359,-158.28386,-12.294989,-11.823145,-12.586663,-12.793046,6.008148e-06,0.3,-8.784078,51.521076,51.53429,50.93028,50.885986,0.35818398,0.47187498,5.556737899780273,4.019882225990296
5,50000,39.50738657656069,-54.745224,0.07607972,-1.7357883,3.847863,16.375235,44.531456,165.32816,14.792385,83.32298,83.28121,82.39765,83.36051,8.661511,0.7,-83.28447,-29.607235,0.007243407,-241.67296,-16.182539,-16.351154,-17.31186,-17.224134,6.660587e-06,0.3,-9.655092,54.49756,54.569977,54.562622,54.582848,0.4411112,0.434375,5.64448356628418,4.715058680375417
6,60000,47.137000103194396,-61.370216,0.074674726,0.624371,6.530307,19.95919,24.569511,400.47284,18.185993,85.54313,85.69457,85.36727,84.47826,5.0942507,0.7,-85.354065,-28.384756,0.004210273,-206.2703,-20.052767,-20.11859,-18.219206,-19.910196,4.3226754e-07,0.3,-12.500565,61.011364,61.151466,61.008865,61.13021,0.29134658,0.41875,5.678043365478516,5.410124282042186
7,70000,47.97225012872971,-57.74031,0.07242327,-0.8350819,4.4623675,15.171495,26.923645,291.2066,12.141592,87.80801,88.28107,87.31805,88.32265,14.269216,0.7,-88.39129,-36.70183,0.0037688073,-199.71974,-14.640395,-15.278656,-17.031204,-16.03737,8.102011e-05,0.3,-15.235651,57.358345,57.311775,57.494255,57.65794,0.5131395,0.42968747,5.5194737911224365,6.098507098356882
8,80000,49.63852366507348,-57.822174,0.07056441,-0.59004277,3.333824,15.476862,30.692953,255.31717,12.184685,88.18622,88.264885,88.75839,88.07054,8.940304,0.7,-87.40118,-29.221893,0.0039071874,-245.887,-15.299758,-15.731395,-16.657808,-16.018814,1.3471436e-07,0.3,-14.50006,57.57602,57.472153,57.622597,57.733223,0.3697964,0.46875,5.58160400390625,6.793991279602051
9,90000,50.786960032784044,-62.71035,0.06731343,0.3079155,4.211974,14.831289,28.761982,148.39366,11.626151,87.40939,87.52431,87.639984,87.62521,7.317119,0.7,-87.40274,-31.787857,0.0008322124,-387.32645,-14.64774,-14.9717045,-15.102555,-15.179927,2.8311986e-06,0.3,-17.377619,62.48987,62.668808,62.488495,62.590546,0.3741863,0.43281248,5.56499171257019,7.483559660116831
10,100000,47.838774769103395,-64.83812,0.06597533,0.8013871,3.125068,14.087035,31.679838,62.423424,11.467228,86.974174,86.80401,86.517044,88.29086,29.770826,0.7,-86.16862,-33.325584,0.008280504,-252.88788,-14.630089,-13.808812,-12.445435,-12.906587,7.276019e-07,0.3,-17.818768,64.433044,64.41644,64.82043,64.88097,0.60711145,0.42343748,5.541842937469482,8.178509398301442
11,110000,51.30052167331157,-64.6371,0.064398706,0.0563951,3.0069108,6.9166923,46.102108,106.293976,12.295013,86.99273,87.16772,86.564186,86.72636,13.921894,0.7,-86.81822,-31.255566,0.0003672284,-490.7934,-8.72852,-9.016445,-7.9107585,-7.94587,8.580992e-06,0.3,-18.67782,64.38785,64.34809,64.140594,64.25273,0.4230514,0.45937502,5.494699239730835,8.872649121284486
12,120000,51.29581624299864,-61.168587,0.064623155,0.4624654,6.078812,6.5113354,31.570143,579.42786,14.682186,87.191986,86.81767,88.30621,87.10841,16.439882,0.7,-87.48398,-33.747982,0.0039941007,-247.37671,-8.165164,-8.377997,-11.222855,-8.230175,9.627147e-05,0.3,-20.650139,60.614075,60.77148,60.721924,60.862244,0.5067458,0.465625,5.501745939254761,9.5648867726326
13,130000,51.59694469513369,-65.118546,0.06446005,-0.22589168,3.0275025,8.412464,24.607044,129.81049,12.618095,89.05786,88.66537,88.83504,88.352325,10.245841,0.7,-87.93478,-30.714718,0.00016880885,-291.0799,-8.227787,-8.807735,-6.8153596,-5.6643295,1.4963164e-05,0.3,-19.635601,64.675385,64.641464,64.4859,64.69839,0.48764396,0.45468748,5.676980972290039,10.258006723721822
14,140000,50.382063953157996,-64.49617,0.063533634,0.30044794,2.7831113,5.3957157,29.420404,57.574623,13.607817,87.4359,88.02247,87.08258,86.854065,21.759888,0.7,-86.90849,-33.826096,0.0022003246,-529.4221,-7.50298,-7.0267773,-7.4224463,-7.537839,9.052456e-08,0.3,-21.64116,64.16551,64.02084,63.93873,63.843914,0.494097,0.49374998,5.555052280426025,10.952125144004821
15,150000,51.464840306841,-59.09089,0.06531192,-0.6660398,4.9260664,6.534767,48.672123,401.01526,12.947503,87.817055,86.95119,88.376526,87.50413,14.581201,0.7,-87.13659,-31.92416,0.0011390739,-265.55466,-8.626259,-8.882533,-8.298427,-8.406953,8.998148e-07,0.3,-24.138256,58.600155,58.505966,58.329346,58.407166,0.5087362,0.4640625,5.44974422454834,11.643638018767039
16,160000,52.438157371574626,-62.029945,0.0639792,0.051579416,3.4893436,8.591043,42.443733,60.6509,12.293066,87.81913,87.85679,87.99403,87.56398,7.123468,0.7,-87.048294,-31.673548,0.0006410491,-881.78516,-9.316872,-9.173772,-7.878959,-7.556923,1.2146462e-05,0.3,-24.401482,61.580154,61.59385,61.848385,61.794067,0.49883273,0.41875002,5.634556770324707,12.333361959457397
17,170000,53.1672391992556,-62.734146,0.06358636,1.0874169,4.1139827,7.551654,31.787712,124.83178,13.627179,86.95257,87.764915,86.482086,87.92256,33.774307,0.7,-86.99177,-34.87496,0.0005338036,-773.52124,-7.765898,-8.900068,-7.3596206,-6.960831,2.6911905e-06,0.3,-28.088875,62.149754,62.133213,62.21792,62.065773,0.63800436,0.47968748,5.61583948135376,13.028541978200277
18,180000,52.18825633282107,-58.20969,0.063292004,-0.60756826,2.593344,6.618974,27.683596,86.22632,12.490716,85.612595,85.88822,85.936676,85.56396,11.525371,0.7,-85.580475,-30.383139,0.0028490676,-3305.8137,-6.011976,-6.0402436,-7.087919,-6.2712026,0.00022751269,0.3,-43.956715,57.634468,57.736,57.665623,57.571342,0.5124598,0.525,5.571796178817749,13.722067296504974
19,190000,53.42038697544296,-63.895634,0.06411319,0.77245164,3.8037086,5.544646,24.936316,52.777344,13.882826,86.62474,86.89249,86.873985,87.23002,34.98958,0.7,-87.03129,-30.32519,0.004783857,-870.90814,-5.7618666,-5.837723,-5.0562553,-5.527884,8.3559826e-11,0.3,-26.576736,63.465755,63.476017,64.07483,63.75458,0.5831248,0.45468748,5.552372694015503,14.415346105893454
