,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
12,120000,72.63563317082583,-85.86981,5.170738e-14,-14.377756,-0.0046788566,4.566694,1.0,2.590828,9.634387,352.79776,230.47437,16.385523,103.4669,103.681404,103.51167,103.49677,5.5455513,0.7,-119.038925,-378.19614,5.447684e-05,-4.41748,-8.614704,-10.851528,0.94332206,-5.9579344,3.1553208e-07,0.3,5.2414055,80.742905,80.63744,80.59888,80.46859,0.20459749,0.5328125,7.103657245635986,14.39745866060257
13,130000,75.73451158948572,-82.95108,4.918231e-15,-14.422819,-0.007899028,4.3328867,1.0,3.3066237,-4.501279,381.79388,137.02675,18.048779,104.054955,104.01784,103.6219,103.62804,6.1095014,0.7,-118.60086,-337.5801,0.0005253416,-4.361024,3.15541,0.9017405,1.8925023,1.6228157,1.172783e-05,0.3,5.4082184,77.659676,77.5531,77.357574,77.458786,0.17141187,0.45,7.534994840621948,15.464123022556304
14,140000,72.98066476431838,-88.18031,4.699473e-16,-11.475941,0.0033026503,4.1100283,1.0,1.5265331,-14.458649,463.45474,25.128338,16.054905,103.17919,103.357346,103.17973,104.10127,3.8507931,0.7,-116.863144,-305.99167,0.0008992281,-5.132598,11.594717,11.369437,10.96301,11.799813,6.8492955e-06,0.3,5.591629,82.66695,82.75221,82.20141,82.41832,0.14921832,0.43281248,7.060830116271973,16.520217764377595
15,150000,79.49953826714888,-88.98939,4.6318574e-17,-7.152849,-0.00029562935,4.2064652,1.0,1.617015,-21.055511,464.00812,55.060272,16.317991,104.05945,103.74777,104.13527,104.06541,5.4390287,0.7,-114.332695,-342.22418,0.0013940567,-6.5747075,20.52627,20.571333,21.061754,20.583765,5.106151e-07,0.3,5.591796,83.54248,83.48979,83.23538,83.24334,0.15050831,0.48281246,7.806155443191528,17.589648441473642
16,160000,74.7916754084847,-89.29241,4.5801284e-18,-1.0833921,-0.0055991667,4.0611267,1.0,2.1663413,-14.055624,447.65442,155.2135,17.66079,102.24101,102.52035,103.20886,102.617546,7.3067026,0.7,-115.299934,-382.9743,0.001021449,-3.4474735,13.267069,16.00503,12.616796,13.914031,8.919044e-07,0.3,6.09128,83.252785,83.317825,83.4982,83.45195,0.18415317,0.45156246,7.394741058349609,18.65237318277359
17,170000,70.75471019254722,-85.37851,4.6869346e-19,-24.816017,0.0028784163,4.1119037,1.0,1.4767082,-5.145542,568.11304,30.266163,31.379625,104.37117,104.25768,104.065994,104.02455,3.338112,0.7,-111.935715,-457.31412,0.00016661012,-5.654458,4.3655744,1.6275625,1.1728904,3.423841,1.4144462e-09,0.3,5.5064783,80.02759,79.99309,80.0146,79.91936,0.15716285,0.4890625,6.952929258346558,19.708587380250297
18,180000,67.6330316101702,-87.02017,4.963453e-20,-0.35586047,-0.007334181,4.534065,1.0,2.3049903,-19.151495,861.576,196.3664,19.07916,101.3977,101.25791,100.94967,101.16123,11.765202,0.7,-112.60391,-505.5557,0.0040351055,-3.4373517,19.67696,17.928514,18.617514,17.85109,4.0745362e-11,0.3,5.7830944,81.37497,81.34598,81.05584,81.22589,0.23994975,0.4203125,6.5416905879974365,20.75747002760569
19,190000,77.94793348210364,-86.23108,5.3487227e-21,-10.641684,-0.0039471905,4.4952955,1.0,1.4366432,-4.2593455,574.4359,22.747744,18.32977,102.773285,103.4399,102.24126,102.025215,8.361052,0.7,-117.50445,-696.316,0.0010322679,-2.869955,0.08898592,0.664682,0.47525582,1.9047095,1.177541e-08,0.3,5.7384267,80.59219,80.53471,80.32328,80.41673,0.14946839,0.4546875,7.586371421813965,21.820455833276114
20,200000,73.89524452114136,-88.583206,5.9470217e-22,-16.313255,-0.0069498466,4.2331705,1.0,2.3798845,-18.923357,571.81995,195.86159,16.858276,105.581276,105.40349,105.7623,105.7408,10.793893,0.7,-114.94189,-456.44775,0.00030945666,-4.744565,17.190306,16.179502,17.208601,15.740726,9.782961e-08,0.3,5.8956766,82.862595,82.773056,82.658226,82.604866,0.21688229,0.40781248,7.304244518280029,22.882550036907197
21,210000,73.36880019560434,-87.78697,6.573014e-23,-7.434947,-0.0039810934,4.1225724,1.0,4.151783,-24.237186,675.97253,457.24576,20.491499,102.58561,102.75456,102.56178,102.59782,8.585558,0.7,-116.09245,-686.0362,0.000729556,-8.595905,22.061459,22.110956,22.473862,22.552843,1.1145038e-05,0.3,5.918498,81.93057,81.92538,82.02494,82.15312,0.17271073,0.39687496,7.172966480255127,23.94370937347412
22,220000,78.65565159263245,-87.99286,7.676131e-24,-6.0586357,-0.0050528534,3.8625786,1.0,1.3154308,-21.803165,1004.9638,60.819706,18.09626,100.98041,101.371346,100.966736,100.9058,11.783331,0.7,-117.36043,-763.15295,0.0013099317,-5.9915466,18.147503,16.891903,21.689861,21.159601,3.5047533e-06,0.3,5.639681,82.36759,82.44638,82.32747,82.44536,0.17570055,0.4015625,7.656458377838135,25.007532771428426
