,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,2.045959202564057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,76.29836377098161,-36.994514,0.0829663,-4.1424856,0.0002174609,1.3078345,1.0,0.56458104,-8.221624,24.241598,36.337708,22.891336,46.766407,46.62817,46.970352,46.029213,1.3746922,0.7,-60.568848,-28.894764,6.79277e-05,-3.1820526,0.36147964,0.8017085,0.5685637,0.32866982,4.43717e-08,0.3,5.105513,32.273167,32.27195,32.18134,31.707485,0.031877596,0.43906248,7.805806636810303,2.913922174771627
2,20000,64.10580371021875,-55.49373,0.005768322,-3.8026938,-0.00084551144,2.3350859,1.0,1.8402274,1.1187757,57.444504,197.84695,15.422161,72.19335,71.96122,71.975494,72.372475,7.8431177,0.7,-83.49921,-58.30118,0.0007155036,-7.412602,-9.393176,-8.32617,-1.1501064,-5.768704,4.1984426e-06,0.3,4.8670397,50.624477,50.59066,50.87715,50.620644,0.10007338,0.39062497,6.8044843673706055,3.9596418539683023
3,30000,57.089630844755256,-69.7554,0.00037850923,-4.3407087,-0.0019618974,3.1433365,1.0,1.0656606,-22.019028,127.960365,48.103,20.491999,90.124596,89.253006,89.38953,89.30808,10.963859,0.7,-101.45026,-78.38413,0.0001451216,-5.5782356,15.424176,15.737238,16.385422,15.504694,1.9435976e-07,0.3,5.3018336,64.328964,64.30318,64.35206,64.039604,0.15570362,0.47499996,5.934357404708862,4.989911282062531
4,40000,62.82954774211377,-76.94775,2.5810781e-05,-4.7828994,-0.0031105333,3.557624,1.0,1.4071225,-8.908738,175.60088,75.10362,17.565489,98.61909,99.769646,99.10767,99.54128,1.6414691,0.7,-116.27852,-129.75157,0.00053814525,-5.8211794,-2.2896433,-3.212135,-4.443722,-0.9061777,1.5821017e-06,0.3,5.1333094,71.78287,71.728546,71.66965,71.70369,0.098576844,0.43124998,6.803912878036499,6.030879664421081
5,50000,67.87409742494489,-83.75739,1.8619437e-06,-5.910151,-0.0014707119,3.7721717,1.0,1.2607656,-19.881159,139.56741,19.504972,17.906391,100.964935,100.93145,101.71242,100.97449,7.1532626,0.7,-114.32388,-104.413574,0.0008321661,-4.733176,14.70099,15.662654,13.075627,10.421925,2.1670643e-05,0.3,5.4232354,78.410225,78.28339,78.38345,78.229126,0.18662971,0.471875,7.056834697723389,7.076603253682454
6,60000,77.03085734837438,-86.0027,1.3738614e-07,-5.829718,-0.0023909078,4.179013,1.0,1.252851,-9.087199,259.31824,29.850195,20.342127,103.25739,102.847046,103.54972,103.97774,5.312363,0.7,-119.0679,-156.13606,0.0012575907,-5.8026896,8.60979,9.066857,8.226292,9.085835,2.3093891e-07,0.3,5.4205313,80.67477,80.55533,80.760056,80.95268,0.15494181,0.36874998,8.793258905410767,8.153672778606415
7,70000,73.67939488890167,-85.50379,1.0633011e-08,-8.118894,-0.00073048065,4.130581,1.0,2.3960004,-3.2526255,202.20488,228.03036,17.24667,103.87831,103.66986,103.103485,102.73753,7.7252917,0.7,-117.13153,-158.26501,0.0010585563,-5.587647,6.1936445,3.7595024,4.1539283,2.7900858,4.9301887e-09,0.3,5.2035513,80.33264,80.29852,80.388985,80.51869,0.18121791,0.38906246,8.135688066482544,9.215294702847798
8,80000,68.94654191192046,-85.15997,8.474929e-10,-11.251687,-0.0029054307,3.9834733,1.0,1.8342938,-25.373049,246.03362,207.31364,19.768614,105.3432,105.01521,104.53251,104.576584,16.849672,0.7,-119.7304,-219.54253,0.0009346941,-3.7677336,19.755041,20.016483,20.600195,20.972574,4.277285e-06,0.3,5.515964,79.69036,79.76657,79.5413,79.63304,0.19507998,0.43125,6.98443603515625,10.262221562862397
9,90000,77.7386917257784,-87.44416,7.075826e-11,-2.7937307,-0.0019492559,3.9486299,1.0,1.0095057,-23.5424,271.0,33.75032,18.395569,105.09342,106.09111,105.32011,105.82398,4.513801,0.7,-119.19059,-240.41591,0.0006253941,-3.8872595,20.450308,20.912941,21.049477,20.852345,5.57804e-08,0.3,5.914182,81.569046,81.64606,81.6086,81.55296,0.12677976,0.42968747,8.369267702102661,11.33258108695348
