,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,1.8471035077167475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,53.51665665168272,-37.501972,0.08336463,-3.0409794,-0.0007769749,1.3062158,1.0,1.1133552,5.930296,28.721832,111.47642,20.021664,45.356106,45.20286,45.01236,45.235714,7.370054,0.7,-61.36291,-31.045807,9.1873895e-05,-18.35076,5.448922,5.7725525,4.968406,5.073608,1.086376e-07,0.3,4.9485903,32.96487,32.914566,32.92829,32.433765,0.083670385,0.46875,6.173444747924805,3.0193580905596415
2,20000,71.83291841458393,-59.574684,0.005864815,-2.8257744,-0.0022336242,2.2916172,1.0,1.4174794,-14.5340185,65.34147,156.3609,20.752495,76.310425,75.92259,75.12046,75.62087,4.9423423,0.7,-83.2171,-65.64722,0.0005103606,-4.2939005,14.184397,14.13473,14.392171,14.76016,2.838715e-07,0.3,5.786421,53.821648,53.816147,54.00446,53.801918,0.109230705,0.375,7.546165943145752,4.0736209909121195
3,30000,51.25449514974386,-70.20759,0.0003909114,-1.9553473,-0.005967963,3.0853808,1.0,1.9384155,-17.177265,98.38787,152.98474,19.05537,85.69475,87.09582,84.814835,85.51919,5.456113,0.7,-99.16942,-81.78934,0.002126598,-5.3822384,7.2255783,7.6824145,12.494272,2.8329003,2.0664186e-06,0.3,5.4825964,64.64075,64.650276,64.84408,64.481674,0.1001811,0.51250005,5.8396711349487305,5.098606391747793
4,40000,76.5539989335268,-76.44089,2.7607788e-05,-6.414718,-0.0060531194,3.5334766,1.0,2.1773043,-19.21622,118.023636,250.4934,14.978564,98.67081,98.74245,98.69696,98.50768,9.767894,0.7,-107.25823,-104.26952,0.0006379803,-5.660942,8.285815,6.2718773,11.706185,9.219407,3.228779e-08,0.3,4.983363,71.35318,71.44696,71.588806,71.458405,0.14889899,0.42812496,8.250442266464233,6.166314514478048
5,50000,76.24466838956074,-81.17941,2.0445589e-06,-10.822292,-0.006104077,4.052022,1.0,2.4309454,25.63592,141.4327,280.34015,17.10037,98.480095,98.63729,98.45283,98.53135,4.3018303,0.7,-111.533195,-139.48184,0.0008190117,-4.063845,-20.189568,-18.698006,-7.627954,-19.723564,9.933274e-06,0.3,5.2192736,75.94185,75.9539,75.914375,76.031204,0.120019644,0.3890625,8.387617349624634,7.235161717732748
6,60000,78.19003596885509,-82.414536,1.5455903e-07,-3.9860947,-0.0018927691,4.2434163,1.0,2.3591259,-4.9356737,206.4317,134.19386,18.161709,102.8875,102.66239,102.19924,102.62077,6.1756086,0.7,-116.18935,-145.23479,0.00036284444,-6.119299,8.357404,6.666644,8.565586,8.80586,3.0135269e-07,0.3,5.240678,77.048454,77.056335,76.90811,77.04491,0.14815806,0.47187498,8.019831657409668,8.302738217512767
7,70000,72.73242526781357,-87.481384,1.2372632e-08,-5.793536,-0.01368957,4.216854,1.0,1.2475231,-9.225874,325.4546,44.43562,18.402178,102.9624,103.10385,102.909996,103.080444,3.5408666,0.7,-121.32575,-157.99966,0.0010024116,-6.316504,10.979958,9.892225,10.166822,12.341911,3.876805e-07,0.3,5.173839,82.33551,82.31062,82.13843,82.09373,0.1019346,0.434375,7.76532769203186,9.361566547552744
8,80000,69.37532732663882,-84.365944,1.0265487e-09,-16.986677,-0.0044555278,4.152321,1.0,2.3264575,-8.79468,253.72421,84.72353,17.4294,103.77073,104.547226,104.54691,103.91487,7.0635233,0.7,-114.59166,-289.46182,0.0009847479,-6.3232737,1.1498404,0.6988956,0.70199823,0.472956,6.7769435e-07,0.3,5.466508,78.9757,79.11755,78.92633,78.803955,0.20254996,0.4421875,6.832178115844727,10.409628788630167
9,90000,70.94356450138322,-83.00053,8.8411486e-11,-9.695594,-0.013044208,4.417735,1.0,1.276875,-4.093855,686.5594,37.693306,19.658852,105.939766,105.99275,104.804665,105.649086,12.146319,0.7,-125.12677,-257.9017,0.00035273778,-7.381961,6.079463,8.937075,7.6291995,6.524833,5.487952e-06,0.3,5.402116,77.564606,77.64161,77.45435,77.53083,0.1813687,0.40781248,7.309414625167847,11.465334641933442
