,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,4.8183001675023185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,49.648397030935506,-41.8358,0.066843055,-4.620102,9.7583514e-05,1.9077742,1.0,0.89830935,0.0037144423,10.940122,134.15549,7.652834,58.784294,58.64733,59.806393,56.958874,0.87503046,0.7,-60.66855,-18.761333,0.0002213934,-2.8123002,0.21593872,0.45276707,0.5235466,0.9597909,1.6298145e-10,0.3,1.4438472,40.503323,40.507393,40.65252,39.945076,0.03255883,0.403125,4.378476142883301,2.888024083773295
2,20000,62.350217978188894,-66.66847,0.003739454,-7.7897906,0.0011385547,3.324976,1.0,1.421313,0.39761573,26.870718,173.96475,7.9889402,82.9978,83.25169,82.87103,82.3674,4.2920737,0.7,-88.968,-44.243114,0.00020043377,-6.8524036,-0.22193126,-0.09847811,0.30046785,0.0856106,8.074567e-06,0.3,1.5406694,64.91112,64.93966,64.92206,64.577835,0.13546392,0.4265625,5.368219375610352,3.8831514636675517
3,30000,53.16418513295006,-78.48991,0.00019966313,-12.725952,-0.0041465177,4.813114,1.0,0.911103,2.8964934,42.766945,35.549004,8.435183,96.84277,97.06788,97.830215,97.79568,2.9267416,0.7,-104.723434,-79.39592,0.0021404861,-6.739788,-0.5440497,-0.86266536,-0.75760174,-0.60523653,8.840289e-07,0.3,1.7385684,76.68146,76.67508,76.784164,76.72008,0.12029368,0.41875,4.563183307647705,4.86898744503657
4,40000,56.67553277116348,-87.07739,1.0568255e-05,-9.686243,-0.0010836731,5.735066,1.0,1.6416894,1.608695,66.37273,58.10285,9.196465,105.94842,105.78365,105.70261,105.660385,5.2311544,0.7,-111.19328,-101.61971,0.0012149184,-6.844839,-0.833568,-1.0092018,-0.7773876,-0.18630165,1.6430276e-05,0.3,2.3445818,84.709274,84.67745,84.54713,84.61215,0.12150124,0.465625,4.623123407363892,5.8548852125803625
5,50000,46.209338782651834,-90.521835,5.5429854e-07,-17.950615,-0.005308633,6.722603,1.0,0.7119866,-2.5715284,97.93742,8.708336,9.273022,110.07876,110.18242,110.06799,110.18184,2.386391,0.7,-116.85449,-137.19572,0.0018114983,-3.8377295,3.9476674,3.6129386,3.0225186,3.4112933,1.1827721e-05,0.3,1.814565,88.63139,88.708176,88.64595,88.74086,0.1208901,0.3890625,3.877249240875244,6.826056285699209
6,60000,42.21803009386538,-89.93512,2.8717619e-08,-17.530212,-0.009924351,7.1795487,1.0,0.8540768,-5.876937,161.46521,33.106506,8.42329,111.58371,111.71863,111.197945,110.69493,2.657596,0.7,-118.51106,-121.76485,0.0012511541,-3.2793407,3.2203078,5.009552,1.5588741,2.9723966,3.4486874e-07,0.3,1.8722179,87.817825,87.8481,87.759315,87.74353,0.123643294,0.5234375,3.566742181777954,7.7922028263409935
7,70000,46.332175601222836,-90.88329,1.5122119e-09,-18.55003,0.0033552602,7.3543677,1.0,0.92586565,3.4787138,146.83014,24.78117,9.42822,111.29148,111.21122,110.65988,110.702805,4.6311417,0.7,-116.345314,-224.68472,0.0002983805,-6.3834553,-1.5877655,-1.8757461,1.3497888,-1.9223771,1.6298145e-06,0.3,1.9470463,88.84623,88.90491,88.892166,88.81362,0.1404478,0.5046875,3.7178897857666016,8.761088713010151
8,80000,44.065962196745026,-89.60916,7.8875594e-11,-26.339558,-0.0059533813,7.6742373,1.0,2.0956588,1.2236893,281.7955,25.173103,13.094863,111.6185,111.52987,111.222,113.08748,5.7873073,0.7,-118.786476,-201.94566,0.008697512,-4.701956,1.3376838,1.4429917,1.4478207,3.6020112,1.6907976e-05,0.3,1.6235421,87.79192,87.86009,88.4636,88.5446,0.22492248,0.34687498,3.6032869815826416,9.727938493092855
9,90000,49.160571530761906,-91.39447,4.1257956e-12,-30.001652,-0.015885798,7.839107,1.0,1.0408531,-1.1336018,200.23969,22.33938,9.835392,112.18421,112.30102,113.020905,111.76589,3.5265589,0.7,-121.998,-188.35776,1.4319667e-06,-4.4989386,1.1805431,1.3547617,1.4459338,1.3937083,1.1637283e-06,0.3,1.7342896,89.60332,89.5424,89.3739,89.616104,0.15358442,0.35468748,4.04809308052063,10.705449565251667
10,100000,48.75146733092136,-91.274475,2.1519567e-13,-30.268513,-0.01764553,7.426844,1.0,0.990365,-5.645569,155.67108,16.027166,8.247383,111.916916,112.23796,111.9329,112.00322,4.1947517,0.7,-119.306274,-213.3021,0.005060525,-6.5007153,6.2817616,6.533993,5.690805,6.2322936,1.08982206e-07,0.3,1.7735921,89.44,89.382515,88.98717,89.2358,0.14684808,0.4671875,4.140986680984497,11.68383232752482
11,110000,49.33371191924783,-92.103676,1.1301445e-14,-31.984924,-0.017822647,7.812417,1.0,0.9293243,-0.31914413,299.35803,54.75182,9.232021,111.652626,111.710014,111.510864,111.258995,3.1915681,0.7,-115.266884,-233.93689,0.00057058904,-4.1875772,2.6181817,2.5566144,2.3813055,2.1815856,4.8682095e-06,0.3,1.8588309,90.02548,90.09422,89.852516,89.88098,0.12470919,0.54531246,3.984153985977173,12.656368764241536
12,120000,53.678942834949915,-92.82263,5.924578e-16,-45.312714,-0.003419657,7.6179543,1.0,0.50588244,-3.9764776,223.53574,8.788364,10.022773,113.24591,113.47466,113.14541,113.825874,8.689704,0.7,-122.19199,-361.7635,0.0001572895,-6.44261,5.445892,5.5768948,5.052395,5.3679724,5.0466045e-09,0.3,1.8630619,90.93866,91.023315,91.06708,91.12532,0.15020421,0.37031248,4.281780481338501,13.638204828898113
13,130000,49.656224227942396,-88.009186,3.1009516e-17,-31.512306,-0.0114208255,7.6067963,1.0,1.0311322,-1.3045468,304.19675,16.813091,7.7425156,111.348915,110.91553,111.079834,111.10399,2.8816783,0.7,-115.201836,-271.17334,0.0011432881,-4.63237,4.8367558,3.8740706,3.987369,3.6722572,8.250936e-08,0.3,1.7595431,86.23976,86.08909,85.81437,85.86956,0.119880386,0.47500002,4.122898101806641,14.613390731811524
14,140000,49.75347146105931,-89.10132,1.6260891e-18,-32.119484,-0.033923626,8.301627,1.0,0.54324937,0.23845601,342.15045,12.464439,12.528175,112.76991,112.625755,112.8986,112.77555,3.2931163,0.7,-119.958664,-264.34097,0.0010448087,-4.729225,1.5080252,1.5360892,1.3910714,1.5068245,9.167707e-09,0.3,2.0063188,87.14058,87.05178,87.034355,87.03266,0.11126296,0.47812504,4.085409879684448,15.58823311328888
15,150000,48.53596129669065,-91.80126,8.55249e-20,-38.010185,-0.021858817,7.4977603,1.0,0.74420524,-1.5411811,268.579,45.74183,8.643966,112.08105,111.95617,111.625565,111.3213,2.0100982,0.7,-120.5059,-263.11542,0.0019282617,-5.3649707,1.1726451,0.65549064,0.28698313,0.46912813,2.6077032e-09,0.3,2.0525756,89.77162,89.718765,89.637,89.72344,0.08026188,0.440625,4.066723585128784,16.561422316233315
16,160000,50.73706600610577,-89.10887,4.4635732e-21,-47.074207,-0.008350504,8.457454,1.0,0.6908195,-7.128126,318.60922,22.386017,8.615029,111.47779,111.34249,111.974625,111.740974,2.3521879,0.7,-116.57336,-437.39938,0.00069192686,-6.7313085,3.941914,4.752766,1.0264008,5.03415,4.559773e-06,0.3,2.0031652,87.159225,87.1762,86.927155,87.09334,0.09131185,0.4515625,4.001836061477661,17.53599531253179
17,170000,67.72730477503283,-88.6938,2.3472247e-22,-55.368725,-0.02531138,8.068631,1.0,0.47327593,1.4875143,519.43713,13.349606,9.404697,111.373146,111.37623,111.971054,112.02113,8.186859,0.7,-117.816956,-536.81506,0.0003498114,-4.7470407,-0.45050687,-0.71013814,1.1703721,-0.18113305,9.1677066e-07,0.3,1.9167619,86.846466,86.791245,86.7914,87.123726,0.16641982,0.3640625,5.679524898529053,18.541234823067985
