,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
0,0,5.720677332400641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000,42.87484168787761,-42.374596,0.06701456,-4.245105,-0.001769151,1.8389803,1.0,0.21073098,0.61320853,12.938349,4.3502774,7.744882,58.914,58.929897,59.021355,58.411263,0.5802385,0.7,-59.827496,-23.537954,0.0004815614,-3.4831793,3.1066976,2.933744,3.6278648,3.373831,5.0655655e-07,0.3,1.6886489,40.796646,40.79567,40.885742,40.21067,0.038221247,0.42343748,3.375736713409424,2.817814270655314
2,20000,62.329743931690096,-64.60701,0.003752572,-7.317398,-0.0058242227,3.6504784,1.0,2.5639558,1.3787134,27.358938,323.9203,9.261255,85.66225,85.77799,84.516754,84.58302,11.174039,0.7,-89.1183,-36.369232,0.006864085,-4.474935,-0.41258153,-0.52150655,-1.111006,0.31692192,5.347829e-09,0.3,1.6542904,62.759308,62.79087,62.27727,61.86756,0.23845363,0.58906245,4.846128940582275,3.802558942635854
3,30000,56.21041525470206,-77.33055,0.00020043313,-12.705051,-0.003710055,4.7868133,1.0,0.8565509,-2.1804872,75.11323,20.734741,7.6511083,99.14926,99.06774,98.53552,98.22946,7.5848184,0.7,-104.3622,-79.282135,0.00023572729,-4.361966,4.5578876,3.5510333,3.3718123,3.5871682,3.7550925e-07,0.3,1.6741999,75.67047,75.68428,75.38782,75.27586,0.11815435,0.50625,4.248006820678711,4.780020070075989
4,40000,44.69826555966977,-86.08295,1.0575705e-05,-11.761358,-0.0030514938,5.9861026,1.0,1.566346,-4.3465595,65.56131,28.997654,8.32096,104.39185,104.24966,105.444305,105.067924,1.809847,0.7,-111.805565,-73.30152,0.0021776718,-5.6027756,3.0540237,4.1862774,2.9648104,3.3721356,7.5362624e-07,0.3,1.7170002,84.126274,84.06395,84.49736,84.3212,0.1046457,0.44843748,3.46718430519104,5.74073623418808
5,50000,48.5098725886439,-85.882675,5.5087634e-07,-13.935151,-0.007267167,6.9441085,1.0,1.374598,0.13941634,109.32921,30.689793,8.499258,109.39515,109.37983,109.223785,108.95316,15.327855,0.7,-113.67139,-108.711655,0.00078633014,-6.396005,3.1130505,3.615624,1.2454926,1.3977518,1.9398867e-07,0.3,1.5112735,84.05123,83.946686,83.81641,83.75998,0.22032093,0.4453125,3.6727099418640137,6.705911950270335
6,60000,40.89644485655308,-90.58348,2.8883237e-08,-15.236127,-0.0055282568,6.9930353,1.0,2.4681203,0.52235866,218.21524,127.031715,13.374616,110.97817,111.0513,112.25819,111.47166,2.1795359,0.7,-117.03207,-113.52444,0.0026172856,-4.120121,2.7505364,1.6475945,2.4005208,3.9163153,9.045878e-07,0.3,2.0209088,88.57383,88.54797,89.29238,89.095436,0.11322352,0.3875,3.155062675476074,7.661435564359029
7,70000,41.64470876947583,-92.530655,1.5110904e-09,-14.335637,-0.015507949,7.255609,1.0,1.0502666,-1.9969381,191.41959,71.42017,10.797112,112.63539,112.58391,112.04878,111.994896,2.2818136,0.7,-117.278625,-149.1069,0.0044814725,-5.1773753,3.66141,3.6226437,2.7575824,3.1090593,5.6577846e-07,0.3,1.7624412,90.43065,90.56101,90.15129,90.26584,0.11551163,0.52500004,3.298847198486328,8.621975386142731
8,80000,49.83350823411172,-90.95508,7.9282844e-11,-19.41837,-0.021760806,7.981239,1.0,0.83528125,1.3111494,196.54955,34.249268,8.522298,112.904366,112.63358,113.28064,113.18433,10.932597,0.7,-118.456955,-189.68436,3.4724188e-05,-8.905701,0.68165964,0.1669846,1.2506351,1.3279566,3.315059e-05,0.3,1.8944194,88.871864,88.87073,88.72885,88.912994,0.15715158,0.41718748,3.8247880935668945,9.591182327270507
9,90000,49.141523703337256,-90.7094,4.152329e-12,-29.727047,-0.005382491,7.8720775,1.0,1.4317707,-0.68098235,260.03165,77.11685,9.183172,112.62298,112.286316,112.652245,112.63672,5.1661963,0.7,-119.348076,-236.7076,0.00018972444,-5.3732667,2.9475107,2.9574194,1.3270546,2.5970564,5.657785e-09,0.3,1.6679239,88.864365,88.78732,88.57174,88.71337,0.14153394,0.45468748,3.8010454177856445,10.556705729166667
